mu,phidot0,stable,chi2,chi2_per_point,chi2_reduced_k2,delta_chi2_vs_LCDM,max_Omega_MAAT,max_abs_delta_H,min_P_X,min_cs2,max_cs2
100.0,2.7888888888888888,True,15.373085885328274,0.4959059963009121,0.530106409838906,0.4972242950549237,0.06360612289181498,0.024237078214894944,2.022709359691621,1.0000196074912702,6.289139267906894
100.0,2.8944444444444444,False,,,,,,,,,
100.0,3.0,False,,,,,,,,,
158.48931924611142,0.15,True,15.734474523309498,0.5075636943003063,0.5425680870106724,0.8586129330361469,0.0024759950215630672,0.021357944425897613,8.83629957844002,1.0000070028875925,1.0201289014534562
158.48931924611142,0.25555555555555554,True,15.69986282968155,0.5064471880542435,0.5413745803338466,0.824001239408199,0.006913058819137118,0.01948796272922884,8.673872677452092,1.000012952385274,1.059268471522635
158.48931924611142,0.3611111111111111,True,15.652056655680669,0.5049050534090538,0.5397260915751955,0.7761950654073182,0.0130758931933263,0.01769011974225166,8.439403801111492,1.0000153983787545,1.1209679488379363
158.48931924611142,0.4666666666666667,True,15.596607232913172,0.5031163623520378,0.5378140425142474,0.7207456426398213,0.020371859792852963,0.016084588100287484,8.14630406559795,1.000015894498497,1.208144979310197
158.48931924611142,0.5722222222222222,True,15.615325588712581,0.503720180281051,0.5384595030590545,0.7394639984392306,0.028181243344690327,0.01560528784222265,7.809595628930799,1.0000158891583815,1.3251061790906513
158.48931924611142,0.6777777777777778,True,15.557152130962303,0.5018436171278162,0.5364535217573208,0.681290540688952,0.03593858415585212,0.014458016115742227,7.44426438061633,1.0000153031578438,1.4779628513109528
158.48931924611142,0.7833333333333333,True,15.503618174333322,0.5001167153010749,0.5346075232528732,0.6277565840599717,0.04318280266330471,0.013504554263684998,7.063989836050304,1.000014643813139,1.6752662623411276
158.48931924611142,0.888888888888889,True,15.456407312965583,0.49859378428921236,0.5329795625160546,0.5805457226922321,0.04957605497126829,0.01271910729656314,6.68036148215351,1.000014000332294,1.9289779683293067
158.48931924611142,0.9944444444444445,True,15.488197268580967,0.4996192667284183,0.5340757678821023,0.6123356783076161,0.054899216615486815,0.012968715631065308,6.302553948692594,1.0000136533855775,2.255970125757082
158.48931924611142,1.0999999999999999,True,15.45328898038828,0.49849319291575095,0.5328720338064924,0.5774273901149289,0.0590340090137423,0.012450631418441462,5.937354045830602,1.0000131193268154,2.6803926447642037
158.48931924611142,1.2055555555555555,True,15.424851881820596,0.49757586715550306,0.5318914442007102,0.5489902915472449,0.061940166147635346,0.01203732274369077,5.589410109111352,1.000012657240734,3.2375074364957315
158.48931924611142,1.3111111111111111,True,15.402163502055286,0.4968439839372673,0.5311090862777685,0.5263019117819354,0.0636818899133295,0.011712091982029623,5.261589094183425,1.0000122653084198,3.98009915357146
158.48931924611142,1.4166666666666665,True,15.38445309283981,0.4962726804141874,0.5304983825117175,0.5085915025664587,0.06579633287417289,0.011460378616720151,4.955358101796023,1.000011939155819,4.989601629716856
158.48931924611142,1.5222222222222221,True,15.440982555806599,0.4980962114776322,0.5324476743381585,0.5651209655332483,0.06762541052139005,0.012160989864865567,4.6711393371071015,1.0000118818441472,6.396271364909348
158.48931924611142,1.6277777777777778,True,15.430452175843074,0.49775652180138946,0.5320845577876923,0.5545905855697235,0.06914554935332634,0.012019134754909259,4.408613402991747,1.0000116664813357,8.41768598254574
158.48931924611142,1.7333333333333332,True,15.422989387726561,0.49751578670085683,0.5318272202664331,0.5471277974532107,0.07025841899402274,0.011918804250103048,4.166963374876698,1.0000115038841932,11.436775460630749
158.48931924611142,1.8388888888888888,True,15.418789490466693,0.4973803061440869,0.5316823962229894,0.5429279001933427,0.07091128146614487,0.011862385967228375,3.9450623284066357,1.0000114048758801,16.171616257215362
158.48931924611142,1.9444444444444444,True,15.42191352225745,0.49748108136314356,0.5317901214571534,0.5460519319840991,0.07050393364878295,0.011904807397558212,3.7416119066162117,1.0000114492871197,24.07677434219487
158.48931924611142,2.05,True,15.388770155924414,0.49641194051369075,0.5306472467560143,0.5129085656510632,0.0655613282203372,0.011523717443782715,3.5552410758989836,1.0000118346907456,38.382610833430924
158.48931924611142,2.1555555555555554,True,15.579486774471576,0.502564089499083,0.5372236818783303,0.7036251841982253,0.04221526335435426,0.014885339070099318,3.384573927654701,1.0000133397212048,66.99763828873364
158.48931924611142,2.261111111111111,True,15.39020810608728,0.49645832600281553,0.5306968312443889,0.51434651581393,0.0764996929549264,0.014401977739607044,3.2282742306481653,1.000010375747931,129.89933784155374
158.48931924611142,2.3666666666666667,False,,,,,,,,,
158.48931924611142,2.4722222222222223,False,,,,,,,,,
158.48931924611142,2.5777777777777775,False,,,,,,,,,
158.48931924611142,2.683333333333333,True,15.580582101826044,0.5025994226395498,0.5372614517871049,0.7047205115526936,0.022852225763983283,0.018342475829372974,2.722650054755906,1.000010277036941,103.54953839939495
158.48931924611142,2.7888888888888888,False,,,,,,,,,
158.48931924611142,2.8944444444444444,False,,,,,,,,,
158.48931924611142,3.0,False,,,,,,,,,
