a,z,H_dimless,rho_MAAT,Omega_MAAT,w_MAAT,P_X,cs2
0.5931756280196884,0.6858413474243559,1.4680941217532315,0.05134023267731759,0.00794015130645137,0.7795892186227401,4.060785033341466,1.0080565321839468
0.5914338944418168,0.6908060383380283,1.472518343132062,0.05213214286036774,0.008014250168432078,0.7841017101955601,4.052757176929975,1.0082275734450012
0.5896920336362479,0.6958004228642014,1.4769826275088134,0.05294049907450326,0.00808939425360348,0.7885545499520638,4.044655489769998,1.0084030018833454
0.5879500294987409,0.7008248147424263,1.4814874659040265,0.05376568596820394,0.00816559758666624,0.7929479990304296,4.036479108015021,1.0085829517151441
0.586207865816734,0.7058795323511229,1.4860333573001423,0.054608098298909724,0.008242874383693479,0.7972823335624472,4.02822715359058,1.0087675619693814
0.5844655262678092,0.7109648987950536,1.4906208088030022,0.05546814122482789,0.008321239054024586,0.8015578444380146,4.0198987338813055,1.0089569766892095
0.5827229944181306,0.7160812419948095,1.4952503358072342,0.05634623060562126,0.008400706202102967,0.8057748370720714,4.011492941409214,1.0091513451378928
0.5809802537208557,0.7212288947783605,1.4999224621656309,0.05724279331223753,0.008481290629250142,0.8099336311745992,4.00300885350293,1.00935082202023
0.5792372875145207,0.7264081949747256,1.5046377203626256,0.05815826754614743,0.008563007335368437,0.8140345605242171,3.994445531957531,1.0095555677079233
0.5774940790213973,0.7316194855098213,1.5093966516919801,0.05909310316825449,0.008645871520562358,0.8180779727462736,3.985802022684698,1.009765748481558
0.5757506113458213,0.7368631145045468,1.5141998064387965,0.06004776203777031,0.008729898586671865,0.8220642290955134,3.9770773553528294,1.0099815367812472
0.5740068674724931,0.7421394353751716,1.5190477440659724,0.061022718361323953,0.008815104138705626,0.8259937042443475,3.9682705430167657,1.010203111469865
0.5722628302647488,0.7474488069360805,1.5239410334052226,0.062018459052595704,0.008901503986164096,0.8298667860772362,3.959380581736781,1.0104306581085467
0.5705184824628011,0.7527915935049516,1.5288802528527856,0.06303548410277207,0.00898911414424174,0.8336838754916492,3.950406450186437,1.010664369247807
0.5687738066819508,0.7581681650104257,1.5338659905699519,0.06407430696210094,0.009077950834893662,0.8374453862067244,3.941347109248925,1.0109044447294224
0.5670287854107666,0.7635788971023414,1.5388988446885379,0.06513545493286921,0.009168030487756844,0.841151744579549,3.9322015016014875,1.011151092007739
0.5652834010092344,0.7690241712646082,1.543979423521445,0.06621946957407349,0.00925936974090712,0.8448033894306618,3.9229685512874775,1.0114045264822407
0.5635376357068737,0.774504374930788,1.5491083457784423,0.06732690711811132,0.009351985441440065,0.8484007718787272,3.913647163275638,1.0116649718503545
0.5617914716008225,0.7800199016024647,1.554286240787313,0.06845833889978026,0.009445894645856547,0.8519443551855849,3.9042362230061163,1.011932660476925
0.5600448906538888,0.7855711509704784,1.5595137487205173,0.06961435179789167,0.00954111462023539,0.8554346146123325,3.894734595922757,1.012207833780158
0.5582978746925682,0.7911585290391068,1.5647915208275123,0.07079554868980768,0.009637662840174416,0.8588720372871071,3.8851411269911575,1.0124907426421588
0.5565504054050274,0.7967824482532788,1.5701202196728954,0.07200254891918877,0.009735556990476903,0.8622571220856781,3.875454640201977,1.0127816478355889
0.5548024643390537,0.8024433276289036,1.5755005193805198,0.07323598877726067,0.00983481496456243,0.8655903795254549,3.865673938058963,1.0130808204747734
0.5530540328999682,0.8081415928864071,1.5809331058837481,0.074496521997881,0.009935454863575967,0.8688723316740903,3.8557978010511165,1.0133885424899052
0.551305092348504,0.8138776765875697,1.5864186771820143,0.07578482026670079,0.010037494995170112,0.8721035120733276,3.845824987108436,1.0137051071254481
0.549555623798647,0.8196520182757558,1.5919579436038584,0.07710157374468331,0.010140953871930059,0.8752844656795021,3.8357542310406094,1.0140308194648429
0.5478056082154408,0.8254650646196386,1.5975516280766129,0.07844749160625838,0.010245850209412287,0.878415748821351,3.825584243958044,1.014365996985173
0.5460550264127534,0.8313172695605178,1.6032004664029187,0.0798233025923484,0.010352202923761595,0.8814979291766321,3.815313712674552,1.014710970136002
0.5443038590510059,0.8372090944633401,1.6089052075442565,0.081229755578513,0.01046003112887218,0.8845315857684378,3.804941299091025,1.0150660829547475
0.5425520866348628,0.8431410082715236,1.6146666139116754,0.0826676201584148,0.010569354133052348,0.8875173089827391,3.7944656395593834,1.015431693711462
