Delta,Sigma_env,S_env,max_delta_mu_pct,max_delta_slip_pct,max_delta_Sigma_lens_pct
1.484043538,0.4166666667,0.7932363808,1.583787708,2.375681562,2.790441365
1.709227357,0.4166666667,0.7754721374,1.548319352,2.322479028,2.727538562
1.968579819,0.4166666667,0.7575400196,1.512515815,2.268773723,2.664060457
2.267285559,0.4166666667,0.7392219872,1.475941756,2.213912634,2.599236103
2.611315912,0.4166666667,0.7203907412,1.438343007,2.15751451,2.532616491
3.007548284,0.4166666667,0.7009703944,1.39956805,2.099352074,2.463935017
3.463903635,0.4166666667,0.6809195371,1.359534206,2.039301309,2.39304736
3.989504826,0.4166666667,0.660223051,1.31821129,1.977316935,2.319902365
4.59485899,0.4166666667,0.6388877826,1.275612971,1.913419457,2.244526613
5.292067577,0.4166666667,0.616940005,1.231791708,1.847687562,2.16701532
6.095068271,0.4166666667,0.5944236738,1.186835262,1.780252893,2.087526043
7.019913613,0.4166666667,0.5713989487,1.140863749,1.711295624,2.006273336
8.085091905,0.4166666667,0.5479406892,1.094026635,1.641039952,1.923523318
9.311896801,0.4166666667,0.5241367595,1.04649935,1.569749025,1.839587569
10.72485298,0.4166666667,0.5000860652,0.9984793715,1.497719057,1.754816108
12.35220642,0.4166666667,0.4758963028,0.9501817274,1.425272591,1.669589363
14.22648905,0.4166666667,0.4516814531,0.9018339938,1.352750991,1.584309273
16.38516908,0.4166666667,0.4275590849,0.8536709101,1.280506365,1.499389748
18.87140002,0.4166666667,0.4036475609,0.8059288009,1.208893201,1.415246811
21.73488335,0.4166666667,0.3800632564,0.7588400234,1.138260035,1.332288827
25.0328621,0.4166666667,0.3569179053,0.7126276667,1.0689415,1.250907203
28.83126515,0.4166666667,0.3343161807,0.6675007229,1.001251084,1.171467944
33.20602522,0.4166666667,0.3123536071,0.6236499175,0.9354748762,1.0943044
38.2445968,0.4166666667,0.2911148739,0.5812443429,0.8718665144,1.019711438
44.04770444,0.4166666667,0.270672599,0.5404289888,0.8106434831,0.9479412065
50.73135628,0.4166666667,0.2510865564,0.5013232012,0.7519848018,0.8792005392
58.42916318,0.4166666667,0.2324033624,0.4640200545,0.6960300817,0.8136499549
67.29500963,0.4166666667,0.2146565827,0.4285865669,0.6428798503,0.7514041403
77.50613008,0.4166666667,0.1978672125,0.3950646574,0.592596986,0.692533721
89.2666519,0.4166666667,0.1820444619,0.3634727152,0.5452090728,0.6370680947
102.8116761,0.4166666667,0.167186778,0.3338076395,0.5007114593,0.5849990758
118.4119771,0.4166666667,0.1532830298,0.3060472065,0.4590708097,0.536285098
136.3794158,0.4166666667,0.14031379,0.2801526269,0.4202289404,0.4908557383
157.0731738,0.4166666667,0.1282526505,0.2560711742,0.3841067613,0.4486163482
180.9069336,0.4166666667,0.1170675219,0.2337387778,0.3506081667,0.4094526148
208.3571487,0.4166666667,0.1067218743,0.213082502,0.319623753,0.3732349097
239.9725679,0.4166666667,0.09717589087,0.1940228477,0.2910342715,0.3398223199
276.3852054,0.4166666667,0.08838751101,0.176475836,0.264713754,0.309066291
318.3229752,0.4166666667,0.0803133534,0.1603548513,0.240532277,0.2808138424
366.6242424,0.4166666667,0.07290951293,0.1455722319,0.2183583478,0.2549103404
422.2545828,0.4166666667,0.06613223325,0.1320406132,0.1980609198,0.2312018335
486.3260857,0.4166666667,0.05993846055,0.1196740333,0.1795110499,0.2095369723
560.1195848,0.4166666667,0.05428628697,0.1083888184,0.1625832276,0.1897685432
645.1102636,0.4166666667,0.04913529445,0.09810426911,0.1471564037,0.1717546543
742.9971446,0.4166666667,0.04444681029,0.08874317102,0.1331147565,0.1553596144
855.7370546,0.4166666667,0.0401840864,0.08023215228,0.1203482284,0.1404545455
985.5837428,0.4166666667,0.03631241348,0.0725019118,0.1087528677,0.1269177696
1135.132935,0.4166666667,0.03279918113,0.06548733916,0.09823100875,0.114635008
1307.374222,0.4166666667,0.02961389365,0.05912754618,0.08869131927,0.1034994263
1505.750829,0.4166666667,0.02672815039,0.05336582772,0.08004874159,0.09341155786
1734.22844,0.4166666667,0.02411559853,0.04814956733,0.07222435099,0.08427913068
1997.374483,0.4166666667,0.02175186481,0.04343010097,0.06514515146,0.07601682301
2300.449429,0.4166666667,0.01961447204,0.03916255036,0.05874382554,0.06854596592
2649.511958,0.4166666667,0.01768274505,0.03530563515,0.05295845272,0.06179421017
3051.54007,0.4166666667,0.01593771002,0.03182147193,0.0477322079,0.05569517043
3514.570589,0.4166666667,0.01436199035,0.02867536629,0.04301304944,0.05018805809
4047.859815,0.4166666667,0.01293970145,0.02583560285,0.03875340427,0.04521731107
4662.06857,0.4166666667,0.01165634663,0.02327323728,0.03490985592,0.04073222756
5369.475314,0.4166666667,0.01049871534,0.02096189322,0.03144283983,0.03668660864
6184.2216,0.4166666667,0.009454785058,0.01887756628,0.02831634942,0.03303841371
7122.594772,0.4166666667,0.008513627382,0.01699843669,0.02549765503,0.02974943131
8203.35356,0.4166666667,0.0076653191,0.01530469159,0.02295703739,0.02678496704
9448.103085,0.4166666667,0.006900858328,0.0137783577,0.02066753655,0.02411354979
10881.72675,0.4166666667,0.006212085992,0.01240314448,0.01860471671,0.02170665662
12532.8837,0.4166666667,0.005591612625,0.011164298,0.016746447,0.01953845632
14434.58169,0.4166666667,0.005032750407,0.01004846528,0.01507269792,0.01758557153
16624.837,0.4166666667,0.004529450321,0.009043568746,0.01356535312,0.0158268587
19147.43435,0.4166666667,0.004076244189,0.008138690556,0.01220803583,0.01424320526
22052.80222,0.4166666667,0.003668191393,0.007323966197,0.0109859493,0.01281734315
25399.02092,0.4166666667,0.003300829994,0.006590486892,0.009885730339,0.01153367782
29252.98369,0.4166666667,0.00297013199,0.005930210276,0.008895315414,0.01037813174
33691.73392,0.4166666667,0.002672462449,0.005335878785,0.008003818178,0.009338001411
38804.00532,0.4166666667,0.002404542225,0.004800945231,0.007201417847,0.008401827023
44691.99574,0.4166666667,0.002163414015,0.004319505014,0.00647925752,0.00755927371
51473.4102,0.4166666667,0.001946411472,0.003886234468,0.005829351702,0.00680102359
59283.81388,0.4166666667,0.001751131162,0.003496334858,0.005244502287,0.006118677684
68279.34219,0.4166666667,0.001575407099,0.003145481547,0.004718222321,0.005504666913
78639.82197,0.4166666667,0.00141728767,0.002829777913,0.004244666869,0.004952171405
90572.36643,0.4166666667,0.001275014719,0.002545713596,0.003818570395,0.004455047399
104315.5154,0.4166666667,0.001147004623,0.00229012671,0.003435190065,0.004007761078
120144.004,0.4166666667,0.001031831164,0.002060169645,0.003090254468,0.003605328712
138374.2547,0.4166666667,0.000928210045,0.001853278159,0.002779917239,0.003243262538
159370.7028,0.4166666667,0.0008349849051,0.00166714344,0.002500715161,0.002917521866
183553.082,0.4166666667,0.0007511146766,0.001499686879,0.002249530318,0.002624468906
211404.8148,0.4166666667,0.0006756621785,0.001349037284,0.002023555927,0.002360828897
243482.6768,0.4166666667,0.00060778382,0.001213510331,0.001820265497,0.002123654124
280427.9265,0.4166666667,0.0005467203103,0.001091590008,0.001637385012,0.001910291451
322979.1253,0.4166666667,0.000491788281,0.0009819118905,0.001472867836,0.00171835304
371986.9012,0.4166666667,0.0004423727312,0.0008832480595,0.001324872089,0.001545689955
428430.9536,0.4166666667,0.0003979202184,0.0007944935028,0.001191740254,0.001390368364
493439.6384,0.4166666667,0.0003579327207,0.0007146538624,0.001071980794,0.00125064809
568312.5243,0.4166666667,0.0003219621071,0.0006428343934,0.0009642515901,0.001124963288
654546.3724,0.4166666667,0.0002896051554,0.000578230016,0.000867345024,0.001011905036
753865.0571,0.4166666667,0.0002604990645,0.0005201163566,0.000780174535,0.000910205653
868254.028,0.4166666667,0.0002343174135,0.0004678416777,0.0007017625165,0.0008187245775
1000000,0.4166666667,0.0002107665211,0.0004208196112,0.0006312294169,0.0007364356478
0.05,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.05758683333,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.06632486747,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.07638878177,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.08797976089,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.1013295165,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.1167049196,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.1344133351,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.1548087665,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.1782989327,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.2053534184,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.2365130616,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.2724007652,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.3137339493,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.361338893,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.4161672521,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.4793150838,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.5520447568,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.6358101881,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.7322859066,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.8434005291,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
0.9713753141,0.425,0.8470089995,1.691150928,2.536726393,2.980964061
1.118768566,0.425,0.8257828471,1.648770473,2.473155709,2.905736658
1.288526779,0.425,0.8066620676,1.610593636,2.415890455,2.837993953
1.484043538,0.425,0.7888474922,1.575024787,2.36253718,2.77489865
1.709227357,0.425,0.7712771031,1.539943483,2.309915225,2.71268679
1.968579819,0.425,0.7535362542,1.504521837,2.256782756,2.64989011
2.267285559,0.425,0.7354090232,1.468328734,2.202493102,2.585745205
2.611315912,0.425,0.7167690929,1.431111969,2.146667953,2.519806557
3.007548284,0.425,0.6975409147,1.392720699,2.089081048,2.451808755
3.463903635,0.425,0.677682995,1.353072077,2.029608116,2.381607165
3.989504826,0.425,0.657179828,1.312135145,1.968202717,2.309149243
4.59485899,0.425,0.636037642,1.269922338,1.904883507,2.234459362
5.292067577,0.425,0.6142819158,1.226484527,1.839726791,2.157629905
6.095068271,0.425,0.5919556794,1.181907627,1.772861441,2.07881514
7.019913613,0.425,0.5691180778,1.136309728,1.704464592,1.998226022
8.085091905,0.425,0.5458429084,1.089838174,1.634757261,1.916124909
9.311896801,0.425,0.5222169662,1.042666262,1.563999393,1.832819605
10.72485298,0.425,0.4983381203,0.9949893983,1.492484098,1.748656476
12.35220642,0.425,0.4743131007,0.9470206824,1.420531024,1.664012556
14.22648905,0.425,0.4502550256,0.8989859671,1.348478951,1.579286761
16.38516908,0.425,0.4262807321,0.8511185316,1.276677797,1.494890451
18.87140002,0.425,0.4025080047,0.8036535459,1.205480319,1.411237648
21.73488335,0.425,0.3790528072,0.7568225453,1.135233818,1.328735307
25.0328621,0.425,0.3560266344,0.7108481418,1.066272213,1.247774036
28.83126515,0.425,0.3335340911,0.665939191,0.9989087865,1.168719647
33.20602522,0.425,0.3116707945,0.6222866036,0.9334299053,1.091905861
38.2445968,0.425,0.290521673,0.580059949,0.8700899236,1.017628432
44.04770444,0.425,0.2701597095,0.539404946,0.809107419,0.9461408382
50.73135628,0.425,0.250645147,0.5004418764,0.7506628146,0.8776515992
58.42916318,0.425,0.2320251495,0.4632649089,0.6948973633,0.8123231984
67.29500963,0.425,0.2143338865,0.4279422666,0.6419134,0.750272476
77.50613008,0.425,0.1975929893,0.3945171391,0.5917757087,0.6915723217
89.2666519,0.425,0.1818123168,0.3630092106,0.544513816,0.6362544363
102.8116761,0.425,0.1669909595,0.3334166653,0.500124998,0.5843129144
118.4119771,0.425,0.1531184106,0.3057185254,0.4585777881,0.535708398
136.3794158,0.425,0.1401758366,0.2798771871,0.4198157806,0.4903725617
157.0731738,0.425,0.1281373846,0.2558410324,0.3837615486,0.4482127165
180.9069336,0.425,0.1169714768,0.2335470127,0.350320519,0.4091163537
208.3571487,0.425,0.106642049,0.2129231215,0.3193846823,0.3729554846
239.9725679,0.425,0.09710970276,0.1938906955,0.2908360432,0.3395906691
276.3852054,0.425,0.08833274999,0.1763664994,0.264549749,0.3088746624
318.3229752,0.425,0.08026813764,0.1602645728,0.2403968593,0.280655638
366.6242424,0.425,0.07287224757,0.1454978273,0.218246741,0.2547799699
422.2545828,0.425,0.06610157242,0.1319793953,0.197969093,0.231094581
486.3260857,0.425,0.05991327291,0.1196237433,0.1794356149,0.2094488745
560.1195848,0.425,0.0542656249,0.1083475642,0.1625213463,0.1896962813
645.1102636,0.425,0.04911836681,0.09807047113,0.1471057067,0.1716954581
742.9971446,0.425,0.04443295854,0.0887155144,0.1330732716,0.1553111785
855.7370546,0.425,0.04017276384,0.08020954548,0.1203143182,0.1404149564
985.5837428,0.425,0.03630316738,0.0724834509,0.1087251764,0.126885443
1135.132935,0.425,0.03279163742,0.06547227728,0.09820841592,0.1146086349
1307.374222,0.425,0.02960774386,0.05911526744,0.08867290115,0.1034779276
1505.750829,0.425,0.02672314065,0.0533558252,0.0800337378,0.09339404543
1734.22844,0.425,0.02411152021,0.04814142449,0.07221213673,0.08426487483
1997.374483,0.425,0.02174854674,0.04342347606,0.0651352141,0.0760052251
2300.449429,0.425,0.01961177397,0.03915716337,0.05873574505,0.06853653552
2649.511958,0.425,0.01768055222,0.03530125692,0.05295188538,0.06178654595
3051.54007,0.425,0.01593592862,0.03181791516,0.04772687274,0.05568894437
3514.570589,0.425,0.01436054376,0.02867247802,0.04300871703,0.05018300236
4047.859815,0.425,0.01293852718,0.02583325828,0.03874988743,0.04521320718
4662.06857,0.425,0.01165539372,0.0232713347,0.03490700205,0.04072889738
5369.475314,0.425,0.01049794231,0.02096034976,0.03144052465,0.03668390711
6184.2216,0.425,0.009454158107,0.0188763145,0.02831447175,0.03303622274
7122.594772,0.425,0.008513119033,0.01699742171,0.02549613257,0.02974765484
8203.35356,0.425,0.007664907006,0.0153038688,0.0229558032,0.02678352696
9448.103085,0.425,0.00690052433,0.01377769083,0.02066653625,0.02411238264
10881.72675,0.425,0.006211815338,0.01240260408,0.01860390613,0.02170571083
12532.8837,0.425,0.005591393336,0.01116386017,0.01674579025,0.01953769003
14434.58169,0.425,0.005032572762,0.01004811059,0.01507216589,0.01758495077
16624.837,0.425,0.004529306429,0.009043281449,0.01356492217,0.01582635589
19147.43435,0.425,0.004076127651,0.008138457875,0.01220768681,0.01424279804
22052.80222,0.425,0.00366809702,0.007323777769,0.01098566665,0.01281701338
25399.02092,0.425,0.003300753576,0.006590334315,0.009885501473,0.0115334108
29252.98369,0.425,0.002970070117,0.005930086739,0.008895130109,0.01037791554
33691.73392,0.425,0.002672412356,0.00533577877,0.008003668154,0.009337826376
38804.00532,0.425,0.002404501673,0.004800864264,0.007201296396,0.008401685324
44691.99574,0.425,0.002163381188,0.004319439471,0.006479159206,0.007559159005
51473.4102,0.425,0.0019463849,0.003886181414,0.005829272121,0.006800930743
59283.81388,0.425,0.001751109654,0.003496291916,0.005244437874,0.006118602533
68279.34219,0.425,0.001575389691,0.003145446791,0.004718170186,0.005504606088
78639.82197,0.425,0.001417273581,0.002829749783,0.004244624675,0.004952122177
90572.36643,0.425,0.001275003317,0.002545690831,0.003818536246,0.004455007558
104315.5154,0.425,0.001146995396,0.002290108286,0.00343516243,0.004007728836
120144.004,0.425,0.001031823696,0.002060154736,0.003090232104,0.00360530262
138374.2547,0.425,0.0009282040021,0.001853266094,0.002779899141,0.003243241424
159370.7028,0.425,0.0008349800151,0.001667133677,0.002500700515,0.00291750478
183553.082,0.425,0.0007511107195,0.001499678978,0.002249518467,0.002624455079
211404.8148,0.425,0.0006756589766,0.001349030891,0.002023546337,0.002360817709
243482.6768,0.425,0.0006077812291,0.001213505158,0.001820257737,0.002123645071
280427.9265,0.425,0.0005467182139,0.001091585822,0.001637378733,0.001910284125
322979.1253,0.425,0.0004917865846,0.0009819085036,0.001472862755,0.001718347112
371986.9012,0.425,0.0004423713587,0.000883245319,0.001324867978,0.001545685159
428430.9536,0.425,0.0003979191079,0.0007944912854,0.001191736928,0.001390364484
493439.6384,0.425,0.0003579318222,0.0007146520683,0.001071978102,0.00125064495
568312.5243,0.425,0.0003219613801,0.0006428329417,0.0009642494126,0.001124960747
654546.3724,0.425,0.0002896045671,0.0005782288415,0.0008673432623,0.00101190298
753865.0571,0.425,0.0002604985886,0.0005201154063,0.0007801731095,0.00091020399
868254.028,0.425,0.0002343170284,0.0004678409088,0.0007017613632,0.0008187232319
1000000,0.425,0.0002107662095,0.0004208189891,0.0006312284837,0.0007364345592
0.05,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.05758683333,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.06632486747,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.07638878177,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.08797976089,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.1013295165,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.1167049196,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.1344133351,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.1548087665,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.1782989327,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.2053534184,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.2365130616,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.2724007652,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.3137339493,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.361338893,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.4161672521,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.4793150838,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.5520447568,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.6358101881,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.7322859066,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.8434005291,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
0.9713753141,0.4333333333,0.8419083255,1.680966846,2.521450269,2.962884352
1.118768566,0.4333333333,0.8209338852,1.639088962,2.458633444,2.888555279
1.288526779,0.4333333333,0.8020344296,1.601354025,2.402031037,2.821602053
1.484043538,0.4333333333,0.7844214329,1.56618765,2.349281475,2.759225466
1.709227357,0.4333333333,0.7670454867,1.531494574,2.297241861,2.697706572
1.968579819,0.4333333333,0.7494965597,1.496456122,2.244684183,2.635593571
