Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
234.35754541703878,0.019444444444444445,0.0003779435244390624,0.10044328291174905,0.1506649243676146,0.3518541557835597
257.434541181188,0.019444444444444445,0.0003779435244390624,0.09423099899296186,0.1413464984894344,0.3300748809104803
282.78390983843485,0.019444444444444445,0.0003779435244390624,0.0883672816354279,0.13255092245313396,0.3095197490178947
310.6294100884846,0.019444444444444445,0.0003779435244390624,0.082836867973285,0.12425530195992014,0.2901348963073369
341.21683396713973,0.019444444444444445,0.0003779435244390624,0.07762463677837167,0.11643695516755058,0.27186699625132427
374.8161764508813,0.019444444444444445,0.0003779435244390624,0.07271568219478093,0.1090735232921649,0.2546635147948395
411.7240187006356,0.019444444444444445,0.0003779435244390624,0.0680953767760417,0.10214306516405647,0.23847292812626542
452.26614598160467,0.019444444444444445,0.0003779435244390624,0.06374942455662676,0.09562413683493445,0.22324490562211086
496.800423367524,0.019444444444444445,0.0003779435244390624,0.0596639049291591,0.08949585739373334,0.20893046069858645
545.7199546131621,0.019444444444444445,0.0003779435244390624,0.05582530811635751,0.08373796217453129,0.19548207235802195
599.4565520784131,0.019444444444444445,0.0003779435244390624,0.05222056302625804,0.07833084453938241,0.18285378020796994
658.484548332974,0.019444444444444445,0.0003779435244390624,0.04883705826412266,0.07325558739617963,0.17100125567219848
723.3249830866199,0.019444444444444445,0.0003779435244390624,0.045662657047892734,0.06849398557183503,0.15988185201505356
794.550202403069,0.019444444444444445,0.0003779435244390624,0.04268570673889848,0.0640285601083439,0.14945463567292983
872.788910794689,0.019444444444444445,0.0003779435244390624,0.03989504365824443,0.05984256548736309,0.1396804012391062
958.7317207928223,0.019444444444444445,0.0003779435244390624,0.03727999381395448,0.055919990720928396,0.1305216722869984
1053.1372489797673,0.019444444444444445,0.0003779435244390624,0.03483037011631081,0.05224555517446311,0.12194269004757174
1156.8388122920398,0.019444444444444445,0.0003779435244390624,0.03253646661029755,0.04880469991544342,0.11390939178581583
1270.7517837031405,0.019444444444444445,0.0003779435244390624,0.0303890502057982,0.04558357530869459,0.10638938055145264
1395.881672214383,0.019444444444444445,0.0003779435244390624,0.028379350339088456,0.042569025508630155,0.09935188781258208
1533.3329984758143,0.019444444444444445,0.0003779435244390624,0.02649904695388505,0.039748570430825206,0.09276773032329544
