step,t,loss,lambda_norm,lambda_star_norm,tracking_error,mean_defect_norm,target_defect_norm,stability,cov_trace,cov_log_kappa,lambda_H,lambda_star_H,mean_d_H,target_d_H,lambda_B,lambda_star_B,mean_d_B,target_d_B,lambda_S,lambda_star_S,mean_d_S,target_d_S,lambda_V,lambda_star_V,mean_d_V,target_d_V,lambda_R,lambda_star_R,mean_d_R,target_d_R
56,4.48,0.0032341681856117525,1.3881684281491828,1.6100949039490386,0.22277288891097186,0.3350415277775138,0.2570992026436488,0.8669742937525502,0.1112589350459684,0.9225327287229422,0.8841907289332643,1.0184446511470833,0.15681069383075713,0.12,0.4380713720698365,0.5233261946920081,0.1311797210524536,0.1,0.8035530676823757,0.9266591393782144,0.18085405046708994,0.14,0.32044590086983227,0.3828864474936058,0.14547334707652024,0.11,0.45269051766681795,0.5253632971138124,0.128780550318785,0.1
57,4.5600000000000005,0.0032005581757349527,1.3924698440356245,1.6033690663754896,0.21173512286560198,0.3345943316359784,0.2570992026436488,0.867129646439225,0.11112219389572398,0.9222573432880633,0.8867924235920296,1.0142754618715262,0.1566028833064405,0.12,0.4397302530852781,0.5210154228419163,0.1309962748112455,0.1,0.8059379993471777,0.9227996509224745,0.18062476122386087,0.14,0.32166123349630993,0.3812125321937151,0.14526642473387105,0.11,0.4540999456109072,0.5231619148712812,0.12861275662419705,0.1
58,4.64,0.003168839377561663,1.396557414898139,1.5969697607799715,0.20123708885452202,0.3341697754265339,0.2570992026436488,0.8672771862324372,0.11099228109085287,0.9219955385286387,0.8892628360894865,1.0103130484648757,0.15640562254641066,0.12,0.4413117698754676,0.5188060925947544,0.1308220392657383,0.1,0.8082018818129335,0.9191321226349684,0.18040718364198838,0.14,0.3228202407064688,0.3796115940042529,0.14506992413045872,0.11,0.4554392974378572,0.5210675369584068,0.12845341291687154,0.1
59,4.72,0.003138896379658654,1.4004416338330907,1.5908817297085618,0.1912530963858999,0.3337667003565532,0.2570992026436488,0.8674173079500833,0.11086885608581182,0.9217466570881708,0.8916085280788454,1.0065474355574273,0.15621836999131772,0.12,0.44281941794293017,0.5166941732485965,0.13065654682624742,0.1,0.8103507905629046,0.9156473193114865,0.18020071340430663,0.14,0.3239254508398054,0.37808074737329833,0.14488331442381797,0.11,0.4567120143538602,0.5190751432380074,0.12830208885963473,0.1
60,4.8,0.0031106216180422606,1.4041324923695886,1.585090372251899,0.18175861099839638,0.3333840081597874,0.2570992026436488,0.8675503862799826,0.11075159525714996,0.9215100721546083,0.8938357395656548,1.002969102419316,0.1560406124540019,0.12,0.44425654468548753,0.5146757550707989,0.13049935414684322,0.1,0.8123905031371585,0.9123364192756014,0.1800047779542643,0.14,0.324979285707341,0.37661719421658696,0.14470609239189589,0.11,0.45792137270601796,0.5171799319617479,0.1281583765004304,0.1
61,4.88,0.0030839147749863456,1.407639503186634,1.5795817210781593,0.1727302084665455,0.3330206578184589,0.2570992026436488,0.8676767768228734,0.11064019107135956,0.921285186175546,0.8959504040681489,0.9995689646903602,0.15587186357851837,0.12,0.44562635478329166,0.5127470495756937,0.1303500408192445,0.1,0.8143265130520567,0.9091909988820661,0.17981883477152366,0.14,0.3259840644695694,0.37521822381876074,0.1445377809398894,0.11,0.4590704914896717,0.5153773118887048,0.12802188906278555,0.1
62,4.96,0.0030586822291612343,1.4109717219184175,1.5743424197676437,0.1641455302460661,0.33267566247388064,0.2570992026436488,0.8677968170798421,0.11053435129239657,0.9210714296125033,0.8979581631192837,0.9963383566248879,0.15571166238800097,0.12,0.44693191547375166,0.5109043893062923,0.13020820814174355,0.1,0.8161640431369538,0.9062030172969127,0.17964236974642178,0.14,0.32694200742881374,0.37388121243178585,0.14437792769309896,0.11,0.4601623395504976,0.5136628945309666,0.12789225980587382,0.1
63,5.04,0.0030348365523312944,1.4141377680735192,1.5693597004983877,0.15598324018011384,0.3323480865137461,0.2570992026436488,0.8679108273872814,0.11043379822716698,0.9208682597349411,0.8998643801340219,0.993269013856194,0.15555957191576752,0.12,0.4481761617078313,0.5091442271777331,0.13007347795842186,0.1,0.8179080583059003,0.9033648015842777,0.17947489564714753,0.14,0.32785523973231695,0.3726036226039745,0.144226103670352,0.11,0.4611997424903224,0.5120324865417384,0.12776914094978456,0.1
64,5.12,0.003012296048312258,1.4171458450940873,1.5646213621258782,0.1482229824810647,0.3320370428250766,0.2570992026436488,0.8680191118022864,0.11033826800731233,0.9206751594544149,0.9016741536650125,0.9903530566835502,0.1554151779144707,0.12,0.44936190118238795,0.5074631354356628,0.12994549156425736,0.1,0.8195632777822658,0.9006690321241758,0.17931595067389658,0.14,0.3287257949831113,0.371383002272033,0.14408190203295254,0.11,0.4621853892857042,0.5104820822594117,0.12765220266192848,0.1
65,5.2,0.002990984330311849,1.4200037595812474,1.5601157486942012,0.1408453409965377,0.3317416902025677,0.2570992026436488,0.8681219589412317,0.1102475099056833,0.9204916361989441,0.9033923300693727,0.9875829738830224,0.15527808763845774,0.12,0.4504918192443141,0.5058578042786962,0.1298239086720274,0.1,0.8211341867942614,0.8981087283820498,0.17916509709467474,0.14,0.32955561875635675,0.37021698364538635,0.14394493690445276,0.11,0.46312183862834244,0.5090078564176184,0.12754113210076903,0.1
66,5.28,0.0029708299331575143,1.4227189397130735,1.5558317284102503,0.13383179976278953,0.33146123090278995,0.2570992026436488,0.8682196427741083,0.11016128568593689,0.9203172208274788,0.9050235156088029,0.9849516070408824,0.1551479286948279,0.12,0.4515684836632227,0.504325040189747,0.12970840643720055,0.1,0.822625047759304,0.8956772350463925,0.17902191995777297,0.14,0.33034657201943535,0.36910328191028535,0.14381484225687963,0.11,0.4640115249963985,0.5076061570311435,0.12743563251336248,0.1
67,5.36,0.0029517659572557173,1.4252984528814232,1.5517586731079664,0.1271647048440539,0.33119490833535814,0.2570992026436488,0.868312423377046,0.11007936898375187,0.9201514665841253,0.9065720880047932,0.9824521354083184,0.15502434795900757,0.12,0.45259434927030073,0.5028617640171241,0.12959867853727294,0.1,0.8240399109750633,0.8933682085472722,0.17888602587627667,0.14,0.33110043445462384,0.36803969377885976,0.14369127085934774,0.11,0.46485676446575525,0.5062734984642377,0.12733542238340845,0.1
68,5.44,0.00293372974143242,1.4277490225738216,1.5478864382243067,0.12082722745149131,0.33094200488277675,0.2570992026436488,0.8684005476453096,0.11000154471820339,0.9199939480916789,0.9080422074701494,0.9800780612726077,0.15490701055091682,0.12,0.45357176246175995,0.5014650088432618,0.12949443430224894,0.1,0.8253826248348792,0.8911756039658585,0.17875704188028874,0.14,0.3318189076836538,0.3670240959061217,0.1435738932852659,0.11,0.46565976027018474,0.5050065546872293,0.12724023462674958,0.1
69,5.5200000000000005,0.0029166625620786054,1.4300770445263649,1.5442053433045455,0.11480332833154255,0.3307018398412259,0.2570992026436488,0.8684842499689255,0.10992760853190252,0.9198442603838004,0.9094378272375523,0.9778231958402939,0.15479559886808691,0.12,0.4545029655660102,0.5001319176742732,0.12939539789318147,0.1,0.8266568455850107,0.8890936623414544,0.17863461433281777,0.14,0.33250361839389997,0.3660544431959618,0.14346239697460092,0.11,0.46642260811929787,0.5038021527258417,0.12714981583146268,0.1
70,5.6000000000000005,0.002900509356272175,1.4322886021733476,1.5407061530504285,0.10907772340997565,0.3304737674750776,0.2570992026436488,0.8685637528729641,0.10985736625855175,0.9197020179751394,0.9107627036053135,0.9756816456256167,0.15468981167232349,0.12,0.45539010107432726,0.4988597409818621,0.12930130752590735,0.1,0.8278660466409185,0.8871168983803962,0.1785184079055624,0.14,0.33315612136633777,0.3651287670157894,0.14335648534790804,0.11,0.467147301283022,0.5026572663055049,0.12706392553987048,0.1
71,5.68,0.00288521846676823,1.434389481418965,1.5373800589211482,0.10363585067466953,0.3302571751783959,0.2570992026436488,0.868639267624396,0.10979063341662654,0.919566853968583,0.9120204055199443,0.973647799336853,0.15458936322673314,0.12,0.45623521573533515,0.4976458341247229,0.12921191473729207,0.1,0.8290135274794794,0.8852400885689687,0.17840810461106185,0.14,0.3337779024057415,0.36424517333652595,0.1432558769690398,0.11,0.4678357354512263,0.5015690096932364,0.12698233556998922,0.1
72,5.76,0.002870741406949692,1.4363851847560423,1.5342186612936315,0.0984638382773502,0.3300514817371218,0.2570992026436488,0.8687109948073252,0.10972723472794582,0.919438419198726,0.9132143237145901,0.9717163152522332,0.1544939824801461,0.12,0.45704026451411645,0.49648765467439904,0.12912698369147796,0.1,0.8301024221236906,0.8834582596900354,0.17830340288790844,0.14,0.33437038117391454,0.3634018408143928,0.14316030475366617,0.11,0.4684897133769464,0.5005346317372301,0.12690482937408,0.1
73,5.84,0.0028570326440098084,1.4382809447562894,1.5312139521856274,0.09354847383210586,0.3298561356860543,0.2570992026436488,0.8687791248682978,0.10966700365994597,0.9193163814106143,0.9143476794218032,0.9698821090752441,0.1544034122961449,0.12,0.4578071144172058,0.4953827596685826,0.1290462905238011,0.1,0.8311357072360566,0.8817666777419912,0.17820401673594294,0.14,0.3349349139270041,0.36259701882839224,0.14306951522091454,0.11,0.4691109493114925,0.49955151010425175,0.12683120143213328,0.1
74,5.92,0.0028440493987993455,1.4400817369560934,1.5283582985428135,0.08887717488666036,0.3296706137551123,0.2570992026436488,0.8688438386332967,0.10960978199052142,0.9192004244728105,0.9154235326785805,0.9681403422606665,0.15431740872411767,0.12,0.4585375481850778,0.4943288028108072,0.1289696227201796,0.1,0.8321162098364595,0.8801608372562026,0.17810967489852558,0.14,0.3354727961581894,0.36182902548627127,0.14298326778561676,0.11,0.46970107323953975,0.4986171457138562,0.12676125667824828,0.1
75,6.0,0.0028317514609170922,1.4417922921613169,1.5256444260880027,0.0844379605401575,0.32949441939971563,0.2570992026436488,0.868905307797935,0.10955541939435007,0.9190902476237073,0.9164447902409865,0.9664864107988788,0.15423574030987902,0.12,0.45923326785408336,0.4933235316353565,0.1288967785299309,0.1,0.8330466146599046,0.8786364510087132,0.1780201200891851,0.14,0.3359852651472325,0.36109624561034304,0.14290133408880878,0.11,0.47026163492210854,0.49772915736798024,0.12669480995800889,0.1
76,6.08,0.0028201010177541065,1.443417108194027,1.5230654037294025,0.08021942418048669,0.32932708141045747,0.2570992026436488,0.8689636953922736,0.10950377304966484,0.9189855647500864,0.9174142131251429,0.9649159344488109,0.15415818744360163,0.12,0.4598958981900483,0.4923647846523303,0.1288275664100945,0.1,0.8339294711691099,0.8771894401201694,0.17793510826010034,0.14,0.336473502418557,0.3603971287134572,0.1428234973642856,0.11,0.47079410775513003,0.4968852765731843,0.1266316855150654,0.1
77,6.16,0.0028090624963193166,1.4449604611034808,1.520614628521905,0.07621070731211868,0.32916815259752535,0.2570992026436488,0.869019156221623,0.10945470726448124,0.9188861036968655,0.9183344237907708,0.9634247464065343,0.15408454174290268,0.12,0.4605269899959945,0.4914504884873589,0.12876180449946384,0.1,0.834767200236468,0.8758159245370171,0.17785440791002646,0.14,0.3369386361096677,0.35973018697408937,0.1427495518391421,0.11,0.47129989245109255,0.4960833425532547,0.1265717165052575,0.1
78,6.24,0.0027986024167827987,1.4464264158631015,1.5182858111748976,0.07240147444543955,0.32901720854563593,0.2570992026436488,0.8690718372845924,0.1094080931213368,0.9187916056069547,0.91920791298292,0.9620088833982321,0.15401460546909376,0.12,0.4611280232966348,0.49057865502800935,0.12869932012064458,0.1,0.8355621005094733,0.8745122138867318,0.177777799429441,0.14,0.3373817432518411,0.35909399321834046,0.14267930216636932,0.11,0.47178032055104435,0.4953212974486825,0.1265147445367102,0.1
79,6.32,0.0027886892567679134,1.4478188365745586,1.5160729620978972,0.06878188901716324,0.3288738464354858,0.2570992026436488,0.8691218781695995,0.10936380813963964,0.9187018242902031,0.9200370462469671,0.9606645761852759,0.15394819097471266,0.12,0.4617004104024466,0.48974737858722206,0.1286399493085514,0.1,0.8363163544732509,0.8732747986983525,0.17770507448079853,0.14,0.33780385196512297,0.35848717891593385,0.14261256288769047,0.11,0.4722366577740167,0.4945971816996607,0.12646061923443438,0.1
80,6.4,0.002779293325511995,1.4491413961994344,1.5139703779743254,0.06534259031122729,0.32873768392798614,0.2570992026436488,0.8691694114309725,0.10932173595476671,0.9186165256203416,0.9208240701313938,0.959388240468301,0.15388512018056758,0.12,0.4622454988562783,0.4889548330940338,0.12858353636387015,0.1,0.8370320342233809,0.8721003419797505,0.17763603541193393,0.14,0.3382059435697512,0.35790843219653323,0.14254915792493722,0.11,0.4726701072106991,0.4939091296081362,0.12640919782805182,0.1
81,6.48,0.00277038664709289,1.450397585838332,1.5119726288528896,0.06207467134918769,0.32860835810775546,0.2570992026436488,0.869214562945724,0.10928176601309142,0.9185354869589301,0.9215711180923377,0.9581764681785906,0.15382522408064445,0.12,0.46276457426552386,0.48819926931855695,0.1285299334300801,0.1,0.8377111069617539,0.8709856711420275,0.17757049470074923,0.14,0.3385889546161799,0.35735649589118507,0.14248892009836245,0.11,0.4730818123679916,0.49325536507532536,0.12636034476135,0.1
82,6.5600000000000005,0.0027619428519915987,1.4515907235766365,1.510074545745085,0.05896965771911877,0.3284855244825828,0.2570992026436488,0.8692574522520087,0.1092437932821605,0.9184584966052383,0.9222802161133614,0.9570260191435249,0.15376834227331693,0.12,0.46325886302299074,0.48747901213886863,0.12847900009273922,0.1,0.8383554402277517,0.869927770261645,0.17750827442945386,0.14,0.3389537788359311,0.3568301656037388,0.1424316906703944,0.11,0.47347286007083433,0.4926341975101262,0.1263139313224565,0.1
83,6.640000000000001,0.002753937076324202,1.4527239629155144,1.508271208716541,0.05601948731178311,0.3283688560357475,0.2570992026436488,0.8692981928702287,0.10920771797527506,0.9183853532710994,0.9229532880533733,0.9559338131139523,0.15371432251739955,0.12,0.46372953491963553,0.48679245785523045,0.12843060299979298,0.1,0.8389668068765989,0.8689237726701098,0.17744920578671283,0.14,0.3393012690155365,0.3563282878162011,0.14237731891341998,0.11,0.4738442832274884,0.49204401790353763,0.12626983529348199,0.1
84,6.72,0.0027463458681357723,1.4538003008060858,1.5065579354595338,0.05321649093319701,0.3282580423282824,0.2570992026436488,0.8693368926076929,0.10917344528976589,0.9183158655797196,0.9235921607351181,0.9548969221406142,0.15366302031166534,0.12,0.46417770565238203,0.48613807155696065,0.12838461550175775,0.1,0.8395468898162926,0.8679709538612813,0.17739312859616582,0.14,0.3396322387958453,0.35584975803097685,0.1423256617002686,0.11,0.4741970634642353,0.491483295064834,0.1262279406185645,0.1
85,6.8,0.0027391471002015865,1.4548225853040975,1.5049302703335103,0.05055337376285776,0.32815278864843406,0.2570992026436488,0.8693736538476898,0.10914088515829092,0.9182498515874913,0.9241985687861651,0.9539125632874708,0.15361429849653765,0.12,0.46460443923024974,0.48551438454576873,0.1283409173106863,0.1,0.8400972865140893,0.8670667247061322,0.17733989086986832,0.14,0.33994746439898627,0.355393518952892,0.14227658311615193,0.11,0.4745321336352377,0.49095057201435666,0.12618813708929985,0.1
86,6.88,0.0027323198888285108,1.4557935228617753,1.5033839738599155,0.04802319762707225,0.32805281520573115,0.2570992026436488,0.8694085738237892,0.10910995201250978,0.9181871383278742,0.9247741592438331,0.9529780916695664,0.15356802687673599,0.12,0.4650107502820211,0.4849199918188172,0.12829939417689049,0.1,0.8406195132830924,0.8662086249642434,0.17728934838527888,0.14,0.3402476862852746,0.354958558713402,0.1422299540908855,0.11,0.4748503802131007,0.4904444625283882,0.12615032004661095,0.1
87,6.96,0.0027258445181943206,1.4567156852729513,1.501915012657999,0.04561936405781206,0.3279578563672395,0.2570992026436488,0.8694417448801358,0.10908056455852397,0.9181275613764369,0.9253204959350242,0.9520909938033848,0.15352408186373367,0.12,0.4653976062686743,0.48435354961468197,0.1282599375824639,0.1,0.8411150093590818,0.8653943170825655,0.17724136428452478,0.14,0.3405336107423351,0.35454390913830164,0.14218565205028602,0.11,0.47515264556545644,0.4899636478308875,0.1261143900981578,0.1
88,7.04,0.0027197023698004395,1.457591516286928,1.5005195498073183,0.04333559810722092,0.32786765993370015,0.2570992026436488,0.8694732547184674,0.10905264556350316,0.9180709644361364,0.9258390636414795,0.9512488812577908,0.153482346136944,0.12,0.46576592960377267,0.4838137730235902,0.12822244445068737,0.1,0.8415851407773103,0.8646215802705083,0.1771958086947171,0.14,0.340805911408706,0.3541486440608789,0.14214356058570668,0.11,0.47543973012269813,0.48950687342754073,0.12608025285044805,0.1
89,7.12,0.002713875856650725,1.4584233379059766,1.4991939356232127,0.041165932889104334,0.32778198645339707,0.2570992026436488,0.8695031866325454,0.10902612165294084,0.9180171989420363,0.926331272060528,0.950449484593903,0.15344270832262044,0.12,0.4661165996849806,0.4832994336641694,0.12818681687046962,0.1,0.8420312040585956,0.8638883048415745,0.17715255836818056,0.14,0.3410652307341538,0.3537718776810966,0.14210356914072583,0.11,0.4757123944417842,0.48907294607700047,0.126047818654851,0.1
