z,E,D_growth,L_latent,B_exp,D_acc,S_proj,C_proj,C_proj_norm,R_proj,abs_d2R_dz2
5.514607303651826165e-01,1.364309399957070346e+00,7.504640767278630831e-01,8.977007053347869636e-01,2.116672458101480192e+00,6.736921310070224100e-01,2.442349253273137788e-01,1.040455664969660021e-01,5.458574198315801596e+00,6.930987923437404996e-01,2.053624882663314111e+00
5.529564782391196420e-01,1.365556924298582997e+00,7.499015655336277453e-01,8.972327287289052489e-01,2.120650471993771546e+00,6.728362279218147446e-01,2.451497000860028974e-01,1.045114800556559143e-01,5.483017563042777986e+00,6.917949637464860801e-01,2.058046876976391104e+00
5.544522261130565566e-01,1.366805712143387863e+00,7.493396840196322461e-01,8.967629280938644865e-01,2.124634181905331154e+00,6.719800491783766150e-01,2.460674752132160081e-01,1.049793788664419025e-01,5.507565080654242884e+00,6.904865307520882123e-01,2.062455132026514093e+00
5.559479739869935822e-01,1.368055762342982984e+00,7.487784317745034279e-01,8.962912992200544604e-01,2.128623591718796337e+00,6.711235934431245553e-01,2.469882586906506361e-01,1.054492711416139678e-01,5.532217181994061761e+00,6.891734834979703628e-01,2.066849369353803922e+00
5.574437218609304967e-01,1.369307073749567838e+00,7.482178083841249938e-01,8.958178379153385329e-01,2.132618705311026375e+00,6.702668593964199450e-01,2.479120585138737398e-01,1.059211651271307203e-01,5.556974299672471140e+00,6.878558121529168012e-01,2.071229307942473952e+00
5.589394697348674113e-01,1.370559645216048894e+00,7.476578134316624880e-01,8.953425400053567351e-01,2.136619526553115378e+00,6.694098457327558593e-01,2.488388826923241259e-01,1.063950691027408524e-01,5.581836868072444169e+00,6.865335069177000982e-01,2.075594664410857604e+00
5.604352176088044368e-01,1.371813475596048493e+00,7.470984464975850559e-01,8.948654013338304125e-01,2.140626059310410056e+00,6.685525511609426985e-01,2.497687392493169456e-01,1.068709913821054708e-01,5.606805323356112147e+00,6.852065580257153954e-01,2.079945152546656573e+00
5.619309654827413514e-01,1.373068563743911286e+00,7.465397071596909795e-01,8.943864177628697565e-01,2.144638307442528369e+00,6.676949744042978141e-01,2.507016362220479411e-01,1.073489403129203185e-01,5.631880103471174515e+00,6.838749557436203386e-01,2.084280483723830457e+00
5.634267133566783770e-01,1.374324908514711341e+00,7.459815949931313250e-01,8.939055851732808922e-01,2.148656274803372845e+00,6.668371142008324703e-01,2.516375816615959993e-01,1.078289242770370526e-01,5.657061648157265310e+00,6.825386903719825593e-01,2.088600366922321427e+00
5.649224612306152915e-01,1.375582508764259471e+00,7.454241095704322584e-01,8.934228994648769628e-01,2.152679965241149240e+00,6.659789693034396940e-01,2.525765836329280090e-01,1.083109516905859104e-01,5.682350398952383586e+00,6.811977522459274903e-01,2.092904508214644466e+00
5.664182091045523171e-01,1.376841363349111003e+00,7.448672504615186929e-01,8.929383565567889924e-01,2.156709382598384739e+00,6.651205384800826792e-01,2.535186502149021637e-01,1.087950310040972507e-01,5.707746799199274079e+00,6.798521317357997251e-01,2.097192611222340020e+00
5.679139569784892316e-01,1.378101471126571109e+00,7.443110172337377151e-01,8.924519523877798566e-01,2.160744530711939504e+00,6.642618205139836363e-01,2.544637895002709871e-01,1.092811707026231927e-01,5.733251294051807001e+00,6.785018192478227128e-01,2.101464376973126491e+00
5.694097048524262572e-01,1.379362830954703467e+00,7.437554094518813441e-01,8.919636829165569214e-01,2.164785413413028436e+00,6.634028142038118636e-01,2.554120095956857739e-01,1.097693793058597267e-01,5.758864330481383575e+00,6.771468052247703318e-01,2.105719503805971726e+00
5.709054527263631718e-01,1.380625441692336697e+00,7.432004266782089585e-01,8.914735441220908996e-01,2.168832034527235386e+00,6.625435183638731518e-01,2.563633186216995874e-01,1.102596653682682004e-01,5.784586357283311386e+00,6.757870801466397959e-01,2.109957687494500078e+00
5.724012006003001973e-01,1.381889302199070357e+00,7.426460684724716099e-01,8.909815320039320419e-01,2.172884397874529139e+00,6.616839318242997425e-01,2.573177247127707568e-01,1.107520374791966522e-01,5.810417825083169063e+00,6.744226345313336646e-01,2.114178621057362761e+00
5.738969484742371119e-01,1.383154411335282719e+00,7.420923343919323401e-01,8.904876425825289932e-01,2.176942507269281180e+00,6.608240534312376235e-01,2.582752360172661521e-01,1.112465042630016998e-01,5.836359186343201166e+00,6.730534589353454056e-01,2.118381994976289207e+00
5.753926963481741375e-01,1.384420767962137200e+00,7.415392239913910499e-01,8.899918718995516453e-01,2.181006366520281237e+00,6.599638820470390410e-01,2.592358606974650148e-01,1.117430743791695269e-01,5.862410895368663333e+00,6.716795439544533952e-01,2.122567497120257940e+00
5.768884442221110520e-01,1.385688370941588810e+00,7.409867368232044837e-01,8.894942160182113255e-01,2.185075979430753268e+00,6.591034165504489062e-01,2.601996069295615110e-01,1.122417565224373553e-01,5.888573408314200286e+00,6.703008802244174724e-01,2.126734812327583768e+00
5.783841920960480776e-01,1.386957219136391695e+00,7.404348724373096546e-01,8.889946710235860916e-01,2.189151349798375445e+00,6.582426558367969749e-01,2.611664829036690061e-01,1.127425594229146122e-01,5.914847183190197200e+00,6.689174584216850405e-01,2.130883623070815247e+00
5.798799399699849921e-01,1.388227311410103137e+00,7.398836303812471593e-01,8.884932330229455832e-01,2.193232481415287261e+00,6.573815988181883618e-01,2.621364968238213966e-01,1.132454918462031390e-01,5.941232679869090205e+00,6.675292692641024983e-01,2.135013609352483854e+00
5.813756878439220177e-01,1.389498646627093992e+00,7.393330102001800519e-01,8.879898981460780938e-01,2.197319378068119278e+00,6.565202444236911683e-01,2.631096569079787173e-01,1.137505625935193443e-01,5.967730360091771047e+00,6.661363035116280029e-01,2.139124447801918905e+00
5.828714357178589323e-01,1.390771223652551569e+00,7.387830114369186019e-01,8.874846625456178639e-01,2.201412043537998020e+00,6.556585915995289948e-01,2.640859713880284732e-01,1.142577805018137743e-01,5.994340687473865614e+00,6.647385519670584442e-01,2.143215812873052073e+00
5.843671835917959578e-01,1.392045041352488077e+00,7.382336336319401671e-01,8.869775223973768163e-01,2.205510481600566397e+00,6.547966393092711224e-01,2.650654485097886370e-01,1.147671544438917945e-01,6.021064127512057773e+00,6.633360054767560854e-01,2.147287376255064828e+00
5.858629314657328724e-01,1.393320098593746836e+00,7.376848763234111761e-01,8.864684739006736258e-01,2.209614696026003244e+00,6.539343865340214723e-01,2.660480965330124237e-01,1.152786933285346316e-01,6.047901147590448723e+00,6.619286549313819767e-01,2.151338806406840831e+00
5.873586793396698980e-01,1.394596394244006721e+00,7.371367390472089998e-01,8.859575132786678964e-01,2.213724690579032206e+00,6.530718322726116742e-01,2.670339237313884007e-01,1.157924061006182365e-01,6.074852216986785791e+00,6.605164912666405819e-01,2.155369769630283372e+00
5.888544272136068125e-01,1.395873927171791040e+00,7.365892213369431563e-01,8.854446367786930061e-01,2.217840469018943939e+00,6.522089755417899148e-01,2.680229383925458175e-01,1.163083017412342574e-01,6.101917806878809358e+00,6.590995054640237383e-01,2.159379929330043524e+00
5.903501750875438381e-01,1.397152696246471981e+00,7.360423227239757393e-01,8.849298406725922828e-01,2.221962035099610766e+00,6.513458153764125624e-01,2.690151488180563821e-01,1.168263892678093885e-01,6.129098390350520731e+00,6.576776885515647209e-01,2.163368945955767231e+00
5.918459229614807526e-01,1.398432700338276380e+00,7.354960427374436227e-01,8.844131212570556233e-01,2.226089392569499559e+00,6.504823508296352363e-01,2.700105633234365921e-01,1.173466777342245526e-01,6.156394442398426925e+00,6.562510316045983005e-01,2.167336477401136108e+00
5.933416708354177782e-01,1.399713938318294382e+00,7.349503809042778890e-01,8.838944748539574459e-01,2.230222545171693938e+00,6.496185809731026550e-01,2.710091902381515094e-01,1.178691762309347218e-01,6.183806439937833410e+00,6.548195257465252439e-01,2.171282178633987314e+00
5.948374187093546928e-01,1.400996409058481884e+00,7.344053367492261453e-01,8.833738978106964179e-01,2.234361496643904488e+00,6.487545048971410377e-01,2.720110379056167593e-01,1.183938938850875311e-01,6.211334861809060470e+00,6.533831621495845843e-01,2.175205701914194378e+00
5.963331665832917183e-01,1.402280111431668752e+00,7.338609097948723958e-01,8.828513865005356287e-01,2.238506250718486967e+00,6.478901217109476196e-01,2.730161146832008612e-01,1.189208398606419748e-01,6.238980188783677328e+00,6.519419320356324432e-01,2.179106696841415669e+00
5.978289144572286329e-01,1.403565044311565257e+00,7.333170995616574706e-01,8.823269373229458701e-01,2.242656811122460514e+00,6.470254305427830532e-01,2.740244289422286705e-01,1.194500233584872700e-01,6.266742903570731826e+00,6.504958266769240716e-01,2.182984809879997101e+00
5.993246623311656585e-01,1.404851206572765632e+00,7.327739055678996749e-01,8.818005467039473633e-01,2.246813181577519192e+00,6.461604305401605908e-01,2.750359890679829333e-01,1.199814536165606654e-01,6.294623490822937484e+00,6.490448373969065488e-01,2.186839684967310404e+00
6.008204102051025730e-01,1.406138597090755393e+00,7.322313273298154401e-01,8.812722110964563704e-01,2.250975365800050199e+00,6.452951208700395958e-01,2.760508034597069504e-01,1.205151399099653187e-01,6.322622437142849883e+00,6.475889555710153678e-01,2.190670963304057750e+00
6.023161580790395986e-01,1.407427214741917343e+00,7.316893643615387521e-01,8.807419269806298079e-01,2.255143367501152518e+00,6.444295007190138369e-01,2.770688805306079638e-01,1.210510915510886049e-01,6.350740231089080368e+00,6.461281726274749060e-01,2.194478282975069305e+00
6.038119059529765131e-01,1.408717058403536226e+00,7.311480161751419127e-01,8.802096908642125239e-01,2.259317190386645802e+00,6.435635692935038898e-01,2.780902287078574342e-01,1.215893178897182875e-01,6.378977363182389837e+00,6.446624800481117745e-01,2.198261279537803148e+00
6.053076538269135387e-01,1.410008126953805396e+00,7.306072822806548572e-01,8.796754992828859088e-01,2.263496838157094349e+00,6.426973258199474293e-01,2.791148564325957038e-01,1.221298283131605350e-01,6.407334325911874018e+00,6.431918693691663913e-01,2.202019585528262269e+00
6.068034017008504533e-01,1.411300419271831252e+00,7.300671621860854721e-01,8.791393488006180590e-01,2.267682314507815100e+00,6.418307695449904093e-01,2.801427721599318854e-01,1.226726322463556895e-01,6.435811613741046600e+00,6.417163321821179878e-01,2.205752830746689597e+00
6.082991495747874788e-01,1.412593934237639903e+00,7.295276553974390232e-01,8.786012360100132756e-01,2.271873623128899400e+00,6.409638997356769119e-01,2.811739843589478594e-01,1.232177391519952842e-01,6.464409723113970330e+00,6.402358601345115030e-01,2.209460642265867136e+00
6.097948974487243934e-01,1.413888670732182495e+00,7.289887614187374743e-01,8.780611575326653373e-01,2.276070767705226761e+00,6.400967156796406599e-01,2.822085015126997165e-01,1.237651585306374924e-01,6.493129152461318832e+00,6.387504449307915833e-01,2.213142644024117089e+00
6.112906453226614190e-01,1.415184627637339432e+00,7.284504797520402475e-01,8.775191100195092186e-01,2.280273751916479075e+00,6.392292166852948654e-01,2.832463321182193128e-01,1.243148999208226885e-01,6.521970402206435757e+00,6.372600783331451302e-01,2.216798457403456268e+00
6.127863931965983335e-01,1.416481803835927478e+00,7.279128098974614325e-01,8.769750901511768060e-01,2.284482579437157046e+00,6.383614020820226331e-01,2.842874846865167116e-01,1.248669728991887024e-01,6.550933974771384172e+00,6.357647521623476239e-01,2.220427700926393300e+00
6.142821410705352481e-01,1.417780198211703979e+00,7.273757513531904362e-01,8.764290946383508363e-01,2.288697253936597509e+00,6.374932712203669194e-01,2.853319677425824041e-01,1.254213870805856168e-01,6.580020374582969289e+00,6.342644582986162183e-01,2.224029990036854088e+00
6.157778889444722736e-01,1.419079809649372637e+00,7.268393036155115228e-01,8.758811202221212788e-01,2.292917779078986751e+00,6.366248234722207133e-01,2.863797898253887531e-01,1.259781521181900787e-01,6.609230108078731902e+00,6.327591886824708300e-01,2.227604937576188604e+00
6.172736368184091882e-01,1.420380637034587945e+00,7.263034661788213553e-01,8.753311636743446034e-01,2.297144158523376500e+00,6.357560582310176622e-01,2.874309594878916019e-01,1.265372777036188889e-01,6.638563683712912500e+00,6.312489353156005567e-01,2.231152153506343438e+00
6.187693846923462138e-01,1.421682679253962300e+00,7.257682385356484245e-01,8.747792217979999396e-01,2.301376395923703022e+00,6.348869749119196992e-01,2.884854852970331063e-01,1.270987735670430496e-01,6.668021611962431372e+00,6.297336902617345356e-01,2.234671244720743744e+00
6.202651325662831283e-01,1.422985935195068219e+00,7.252336201766728108e-01,8.742252914275494557e-01,2.305614494928793778e+00,6.340175729520084458e-01,2.895433758337416230e-01,1.276626494773000497e-01,6.697604405332780786e+00,6.282134456475239048e-01,2.238161815585726799e+00
6.217608804402201539e-01,1.424290403746446110e+00,7.246996105907437258e-01,8.736693694292994028e-01,2.309858459182393187e+00,6.331478518104739495e-01,2.906046396929352071e-01,1.282289152420070522e-01,6.727312578363962459e+00,6.266881936634252082e-01,2.241623467436568262e+00
6.232566283141570684e-01,1.425596083797608049e+00,7.241662092648977200e-01,8.731114527017604932e-01,2.314108292323171945e+00,6.322778109688019788e-01,2.916692854835222781e-01,1.287975807076725820e-01,6.757146647636348646e+00,6.251579265645922368e-01,2.245055798682585646e+00
6.247523761880940940e-01,1.426902974239042665e+00,7.236334156843785559e-01,8.725515381760109435e-01,2.318363997984743019e+00,6.314074499309652033e-01,2.927373218284028411e-01,1.293686557598081599e-01,6.787107131776535240e+00,6.236226366717764202e-01,2.248458405139047045e+00
6.262481240620310086e-01,1.428211073962221134e+00,7.231012293326539719e-01,8.719896228160592955e-01,2.322625579795680739e+00,6.305367682236097115e-01,2.938087573644713180e-01,1.299421503230395736e-01,6.817194551463185093e+00,6.220823163722281057e-01,2.251830879448391443e+00
6.277438719359680341e-01,1.429520381859600509e+00,7.225696496914350009e-01,8.714257036192092354e-01,2.326893041379529681e+00,6.296657653962443035e-01,2.948836007426161587e-01,1.305180743612169569e-01,6.847409429432795847e+00,6.205369581206107155e-01,2.255172811573402214e+00
6.292396198099049487e-01,1.430830896824629495e+00,7.220386762406937331e-01,8.708597776164239690e-01,2.331166386354824649e+00,6.287944410214276747e-01,2.959618606277223396e-01,1.310964378775250072e-01,6.877752290485490860e+00,6.189865544399165698e-01,2.258483788788169022e+00
6.307353676838419743e-01,1.432142617751753777e+00,7.215083084586806361e-01,8.702918418726925953e-01,2.335445618335106222e+00,6.279227946949560435e-01,2.970435456986726397e-01,1.316772509145926751e-01,6.908223661490764833e+00,6.174310979223905926e-01,2.261763395241302987e+00
6.322311155577788888e-01,1.433455543536419352e+00,7.209785458219432064e-01,8.697218934873964802e-01,2.339730740928931851e+00,6.270508260360501129e-01,2.981286646483484182e-01,1.322605235546016056e-01,6.938824071393181470e+00,6.158705812304605676e-01,2.265011212268859708e+00
6.337268634317159144e-01,1.434769673075078522e+00,7.204493878053440659e-01,8.691499295946765180e-01,2.344021757739896294e+00,6.261785346875425873e-01,2.992172261836312797e-01,1.328462659193947737e-01,6.969554051218066704e+00,6.143049970976743879e-01,2.268226818565835856e+00
6.352226113056528289e-01,1.436085005265193670e+00,7.199208338820775044e-01,8.685759473638026140e-01,2.348318672366642268e+00,6.253059203160642454e-01,3.003092390254034627e-01,1.334344881705837593e-01,7.000414134077137973e+00,6.127343383296418589e-01,2.271409789938957147e+00
6.367183591795898545e-01,1.437401539005242368e+00,7.193928835236874653e-01,8.679999439995409460e-01,2.352621488402877326e+00,6.244329826122290150e-01,3.014047119085497828e-01,1.340252005096563281e-01,7.031404855174152146e+00,6.111585978049841605e-01,2.274559699230565002e+00
6.382141070535267691e-01,1.438719273194722037e+00,7.188655362000851978e-01,8.674219167425247790e-01,2.356930209437390733e+00,6.235597212908207121e-01,3.025036535819582983e-01,1.346184131780827076e-01,7.062526751810475290e+00,6.095777684762893056e-01,2.277676116442364673e+00
