case,t,shock_time_inviscid,energy,dissipation,equation_residual_defect,energy_balance_defect,enstrophy,max_gradient,activity_pressure,low_mode_fraction,high_mode_fraction,H,B,S_eff,V,R_resp,R_rob,MAAT_warning
burgers_shock_warning,0.23,1.3334230027831278,0.2655682558033594,0.0002859542782341387,0.005728562418753789,0.17186900978432934,0.5719085564682773,1.114915650795201,0.9150536903477798,0.999999995776583,4.223416949500347e-09,0.994304067088463,0.8533376952975656,0.9938622234212097,0.999999995776583,0.9467021894687181,0.9467021894687181,0.05098385387111096
burgers_shock_warning,0.23500000000000001,1.3334230027831278,0.2655670731049393,0.0002856861714320582,0.00573129821047132,0.17202963306229335,0.5713723428641164,1.1087292528986263,0.9141957485811237,0.9999999949308908,5.069109243471814e-09,0.9943013623811159,0.853220747829718,0.9937322364506727,0.9999999949308908,0.9466580812568538,0.9466580812568538,0.051002120914694776
burgers_shock_warning,0.24,1.3334230027831278,0.26556589169687916,0.00028542944052349395,0.005734280648412529,0.17218906441314155,0.5708588810469879,1.1026111731018229,0.9133742096737194,0.9999999939659808,6.034019173206673e-09,0.9942984138467313,0.8531046998810312,0.9936063843747179,0.9999999939659808,0.9466142244597346,0.9466142244597346,0.05102111363128366
burgers_shock_warning,0.245,1.3334230027831278,0.26556471153028394,0.00028518402035048384,0.005737509989049769,0.1723473183115457,0.5703680407009677,1.0965602853318046,0.9125888651200884,0.9999999928742587,7.125741330327173e-09,0.9942952212360935,0.8529895401989179,0.9934848114186687,0.9999999928742587,0.9465706149322319,0.9465706149322319,0.05104083431085399
burgers_shock_warning,0.25,1.3334230027831278,0.26556353255657117,0.0002849498488263598,0.005740986560410969,0.17250441192646232,0.5698996976527195,1.0905754881400553,0.9118395162428925,0.9999999916492096,8.350790392519514e-09,0.9942917842296107,0.8528752555881371,0.9933676548988314,0.9999999916492096,0.9465272477862539,0.9465272477862539,0.051061286111527805
burgers_shock_warning,0.255,1.3334230027831278,0.2655623547274536,0.0002847268668943522,0.005744710761189853,0.1726603595356645,0.5694537337887045,1.0846557040327836,0.9111259740604695,0.9999999902857029,9.714297144469697e-09,0.9942881024382002,0.8527618349749349,0.9932550453327265,0.9999999902857029,0.9464841188944454,0.9464841188944454,0.05108247162222116
burgers_shock_warning,0.26,1.3334230027831278,0.26556117799492795,0.0002845150184884089,0.005748683061241715,0.17281517667589064,0.5690300369768178,1.0787998788230744,0.9104480591614519,0.9999999887802956,1.1219704387777085e-08,0.9942841754028013,0.8526492663867971,0.9931471065437407,0.9999999887802956,0.9464412237730174,0.9464412237730174,0.051104393929566554
burgers_shock_warning,0.265,1.3334230027831278,0.26556000231126187,0.00028431425049617055,0.005752904001809647,0.17296887869587055,0.5686285009923411,1.0730069810036589,0.9098056015862902,0.9999999871315401,1.286845985326579e-08,0.9942800025941568,0.8525375380051169,0.9930439557603001,0.9999999871315401,0.9463985579711848,0.9463985579711848,0.05112705624540121
burgers_shock_warning,0.27,1.3334230027831278,0.265558827628979,0.00028412451272405285,0.005757374195138388,0.17312147938744887,0.5682490254481057,1.067276001139993,0.9091984407155147,0.9999999853402741,1.4659725877663732e-08,0.9942755834132007,0.8524266391594456,0.9929457037096536,0.9999999853402741,0.9463561174393763,0.9463561174393763,0.05115046155543379
burgers_shock_warning,0.275,1.3334230027831278,0.26555765390084884,0.0002839457578644014,0.0057620943254103225,0.17327299423180542,0.5678915157288028,1.0616059512828648,0.9086264251646309,0.9999999834098864,1.6590113616210544e-08,0.994270917190138,0.8523165579676066,0.9928524547063643,0.9999999834098864,0.946313897655859,0.946313897655859,0.05117461345216357
burgers_shock_warning,0.28,1.3334230027831278,0.2655564810798727,0.00028377794146466385,0.00576706514845972,0.17342343736550064,0.5675558829293277,1.055995864399469,0.9080894126854715,0.999999981346547,1.8653453004446874e-08,0.9942660031847349,0.852207283540492,0.992764306735583,0.999999981346547,0.9462718944427971,0.9462718944427971,0.05119951535638269
burgers_shock_warning,0.28500000000000003,1.3334230027831278,0.2655553091192714,0.0002836210218985504,0.005772287492434259,0.17357282312149586,0.5672420437971009,1.0504447938225974,0.9075872700739094,0.9999999791593858,2.0840614234352017e-08,0.9942608405856702,0.8520988048617018,0.9926813515311893,0.9999999791593858,0.94623010355158,0.94623010355158,0.0512251709126793
burgers_shock_warning,0.29,1.3334230027831278,0.2655541379724725,0.0002834749603391429,0.005777762257809313,0.17372116511429905,0.5669499206782858,1.0449518127169508,0.907119873083806,0.9999999768606013,2.3139398730442906e-08,0.99425542851053,0.8519911114516011,0.9926036746488703,0.9999999768606013,0.9461885209086911,0.9461885209086911,0.05125158375521647
burgers_shock_warning,0.295,1.3334230027831278,0.26555296759309943,0.0002833397207339175,0.005783490418174781,0.17386847779685458,0.566679441467835,1.039516013562489,0.9066871063470855,0.9999999744654886,2.553451139419849e-08,0.9942497660050373,0.8518841922366164,0.9925313555342065,0.9999999744654886,0.9461471421969774,0.9461471421969774,0.05127875790679609
burgers_shock_warning,0.3,1.3334230027831278,0.26555179793495753,0.00028321526978165455,0.005789473020576122,0.1740147742251158,0.5664305395633091,1.034136507653523,0.9062888632998447,0.9999999719923653,2.8007634655935476e-08,0.994243852042725,0.8517780371716612,0.9924644675858281,0.9999999719923653,0.946105963456161,0.946105963456161,0.05130669720713965
burgers_shock_warning,0.305,1.3334230027831278,0.2655506289520233,0.0002831015769111995,0.005795711185857673,0.1741600680187525,0.5662031538223989,1.0288124246135457,0.9059250461143891,0.9999999694623755,3.0537624540194486e-08,0.9942376855246037,0.8516726358164899,0.9924030782137006,0.9999999694623755,0.94606498055571,0.94606498055571,0.051335405815315455
burgers_shock_warning,0.31,1.3334230027831278,0.2655494605984332,0.0002829986142620586,0.005802206109910035,0.17430437317470446,0.5659972285241172,1.0235429119249568,0.9055955656371387,0.9999999668991605,3.310083951379994e-08,0.9942312652779407,0.8515679774712269,0.9923472488925944,0.9999999668991605,0.9460241892445039,0.9460241892445039,0.05136488816273041
burgers_shock_warning,0.315,1.3334230027831278,0.26554829282846915,0.0002829063566667935,0.005808959063073808,0.17444770157022085,0.5658127133335871,1.0183271344729796,0.905300341332291,0.999999964328368,3.5671631981593066e-08,0.9942245900568583,0.8514640529867898,0.9922970352107852,0.999999964328368,0.945983585821322,0.945983585821322,0.05139514831562512
burgers_shock_warning,0.32,1.3334230027831278,0.26554712559655047,0.0002828247816352079,0.005815971392408377,0.17459006753267067,0.5656495632704157,1.0131642741039117,0.9050393012312172,0.9999999617769879,3.822301208877832e-08,0.9942176585401035,0.8513608514505726,0.9922524869140344,0.9999999617769879,0.9459431659066725,0.9459431659066725,0.051426191144521856
burgers_shock_warning,0.325,1.3334230027831278,0.2655459588572202,0.00028275386934029193,0.005823244521211418,0.17473148370601846,0.5655077386805838,1.0080535291963706,0.9048123818874866,0.9999999592724935,4.072750647843293e-08,0.9942104693315341,0.851258363183747,0.9922136479448853,0.9999999592724935,0.9459029255526274,0.9459029255526274,0.05145802126880647
burgers_shock_warning,0.33,1.3334230027831278,0.26554479256513286,0.00028269360260591757,0.005830779950224783,0.17487196209997288,0.5653872052118352,1.002994114245753,0.904619528337489,0.9999999568417703,4.3158229656725666e-08,0.9942030209589396,0.8511565789795463,0.9921805564773111,0.9999999568417703,0.9458628609601579,0.9458628609601579,0.05149064332670702
burgers_shock_warning,0.335,1.3334230027831278,0.2655436266750452,0.00028264396689626847,0.005838579258784173,0.17501151620700173,0.565287933792537,1.0009980166526766,0.9044606940666121,0.9999999545098178,4.5490182176699534e-08,0.9941953118729182,0.8510554885692118,0.99215324494675,0.9999999545098178,0.9458229679101681,0.9458229679101681,0.051524062517410124
burgers_shock_warning,0.34,1.3334230027831278,0.26554246114180324,0.00028260495030698875,0.005846644105357988,0.17515015813741355,0.5652099006139775,1.0059191669581615,0.9043358409809172,0.9999999522982059,4.77017940703206e-08,0.9941873404463578,0.8509550826976677,0.9921317400755494,0.9999999522982059,0.9457832425317119,0.9457832425317119,0.051558283871414624
burgers_shock_warning,0.34500000000000003,1.3334230027831278,0.26554129592033093,0.0002825765435580416,0.0058549762287242926,0.17528790003956585,0.5651530871160833,1.0108336279543932,0.9042449393842866,0.999999950223279,4.977672096728725e-08,0.994179104973287,0.8508553520940146,0.9921160628938421,0.999999950223279,0.945743680919789,0.945743680919789,0.0515933126152917
burgers_shock_warning,0.35000000000000003,1.3334230027831278,0.26554013096562035,0.0002825587399882729,0.005863577449091377,0.1754247548585615,0.5651174799765457,1.0160232279206016,0.9041879679610266,0.999999948294088,5.1705911996435816e-08,0.994170603667784,0.8507562869222792,0.9921062287558762,0.999999948294088,0.9457042789308523,0.9457042789308523,0.051629154367420126
burgers_shock_warning,0.355,1.3334230027831278,0.2655389662327174,0.00028255153555166543,0.00587244966879837,0.17556073332800703,0.5651030711033308,1.0213350911172683,0.9041649137638829,0.9999999465100535,5.348994647214056e-08,0.9941618346632995,0.850657878958754,0.9921022473518043,0.9999999465100535,0.94566503298864,0.94566503298864,0.05166581437314291
burgers_shock_warning,0.36,1.3334230027831278,0.26553780167671454,0.0002825549288152935,0.005881594874372508,0.17569584886444356,0.5651098576305871,1.0266509492713605,0.9041757722074928,0.999999944858345,5.5141655019852465e-08,0.9941527960106408,0.8505601180491188,0.9921041227149524,0.999999944858345,0.9456259387700005,0.9456259387700005,0.05170329875596105
burgers_shock_warning,0.365,1.3334230027831278,0.2655366372527367,0.0002825689209589582,0.005891015136689997,0.17583011268316598,0.5651378419179164,1.0319680045494957,0.9042205470672197,0.9999999433109817,5.668901825739425e-08,0.9941434856778302,0.8504629956431942,0.9921118532245603,0.9999999433109817,0.9455869925137306,0.9455869925137306,0.05174161327464698
burgers_shock_warning,0.37,1.3334230027831278,0.26553547291593066,0.000282593515776519,0.005900712613026609,0.17596353638485068,0.5651870315530381,1.0372832733335002,0.9042992504834142,0.9999999418216564,5.817834358712304e-08,0.9941339015480978,0.8503665029225327,0.9921254316040033,0.9999999418216564,0.9455481903251817,0.9455481903251817,0.051780763986277505
burgers_shock_warning,0.375,1.3334230027831278,0.26553430862145533,0.0002826287196789172,0.005910689548363601,0.17609613238588223,0.5652574393578343,1.0425935770284724,0.9044119029710881,0.9999999403222892,5.967771077308726e-08,0.99412404141861,0.8502706304894944,0.9921448449144883,0.9999999403222892,0.9455095280595041,0.9455095280595041,0.0518207573592004
burgers_shock_warning,0.38,1.3334230027831278,0.2655331443244681,0.0002826745416988928,0.005920948276337612,0.17622791136818985,0.5653490833977856,1.0478955325869497,0.9045585334350098,0.9999999387193217,6.128067830957207e-08,0.9941139029995516,0.8501753702110322,0.9921700745442125,0.9999999387193217,0.9454710020036177,0.9454710020036177,0.05186159962656252
burgers_shock_warning,0.385,1.3334230027831278,0.2655319799801157,0.0002827309934974096,0.005931491221422436,0.17635888523423532,0.5654619869948192,1.0532530120188879,0.9047391791902634,0.9999999368897713,6.311022870963967e-08,0.9941034839119907,0.8500807130817745,0.9922010961929776,0.9999999368897713,0.9454326080822755,0.9454326080822755,0.05190329754349324
burgers_shock_warning,0.39,1.3334230027831278,0.2655308155435222,0.000282798089371789,0.005942320900260603,0.17648906543133303,0.565596178743578,1.0590055906247953,0.9049538859882771,0.9999999346770674,6.532293261862776e-08,0.9940927816865855,0.8499866504355251,0.9922378798522371,0.9999999346770674,0.9453943423054099,0.9453943423054099,0.05194585796401411
burgers_shock_warning,0.395,1.3334230027831278,0.2655296509697771,0.00028287584626556764,0.005953439922960103,0.17661846257831568,0.5657516925311352,1.0647625254037387,0.9052027080483682,0.9999999318866956,6.811330444111974e-08,0.9940817937623275,0.8498931742144409,0.9922803897805581,0.9999999318866956,0.94535620086623,0.94535620086623,0.05198928775010279
burgers_shock_warning,0.4,1.3334230027831278,0.26552848621392655,0.00028296428378009244,0.0059648509956929645,0.1767470891586491,0.5659285675601848,1.070520505614223,0.9054857080948472,0.9999999282816849,7.17183150644729e-08,0.9940705174839967,0.8498002750233954,0.9923285844744694,0.9999999282816849,0.9453181794176503,0.9453181794176503,0.052033594462645265
burgers_shock_warning,0.405,1.3334230027831278,0.26552732123095835,0.0002830634241878628,0.005976556921587909,0.1768749548398199,0.5661268483757256,1.076275992362209,0.9058029573997118,0.9999999235779764,7.64220235982549e-08,0.9940589501013056,0.84970794551075,0.9923824166346652,0.9999999235779764,0.9452802743240845,0.9452802743240845,0.05207878517315558
burgers_shock_warning,0.41000000000000003,1.3334230027831278,0.26552615597579393,0.0002831732924476462,0.005988560603331439,0.1770020716093938,0.5663465848952923,1.082025206984939,0.906154535831018,0.9999999174397218,8.256027816955225e-08,0.9940470887663575,0.8496161766585788,0.9924418331275318,0.9999999174397218,0.945242481283666,0.945242481283666,0.052124867777520345
burgers_shock_warning,0.41500000000000004,1.3334230027831278,0.26552499040327593,0.00028329391622137855,0.006000865044899092,0.17712845059654936,0.5665878324427571,1.0877641190816534,0.9065405319069612,0.9999999094745531,9.052544691634523e-08,0.9940349305319621,0.849524960078245,0.9925067749419523,0.9999999094745531,0.9452047961774067,0.9452047961774067,0.05217185019102148
burgers_shock_warning,0.42,1.3334230027831278,0.2655238244681546,0.00028342532589287385,0.006013473353421614,0.1772541013742289,0.5668506517857477,1.0934884342109743,0.9069610428557453,0.9999998992288947,1.0077110534911782e-07,0.9940224723498221,0.8494342885131451,0.9925771771413479,0.9999998992288947,0.9451672152537125,0.9451672152537125,0.0522197401754955
burgers_shock_warning,0.425,1.3334230027831278,0.2655226581250803,0.00028356755458837325,0.0060263887420549,0.17737903628075655,0.5671351091767465,1.099516333526222,0.9074161746813427,0.9999998861833642,1.138166357828041e-07,0.9940097110677283,0.8493441527198562,0.992652968810908,0.9999998861833642,0.9451297339693439,0.9451297339693439,0.05226854644613714
burgers_shock_warning,0.43,1.3334230027831278,0.2655214913285885,0.00028372063819894833,0.006039614531408724,0.1775032651074323,0.5674412763978967,1.1057732823827848,0.9079060422351822,0.999999869748343,1.3025165701563424e-07,0.9939966434281796,0.8492545453016326,0.9927340729999484,0.999999869748343,0.945092348409392,0.945092348409392,0.052318277322701924
burgers_shock_warning,0.435,1.3334230027831278,0.26552032403309,0.0002838846154048016,0.006053154152530256,0.17762679903819423,0.5677692308096032,1.1120312027826822,0.9084307692939118,0.9999998492597747,1.5074022530203735e-07,0.9939832660654703,0.8491654578655412,0.9928204066593461,0.9999998492597747,0.9450550542306502,0.9450550542306502,0.05236894173917275
burgers_shock_warning,0.44,1.3334230027831278,0.26551915619285843,0.0002840595277014834,0.006067011149177156,0.1777496485235675,0.5681190554029668,1.118285874327091,0.9089904886432927,0.9999998239752791,1.760247209103838e-07,0.9939695755034775,0.8490768825561568,0.9929118805739797,0.9999998239752791,0.9450178472285831,0.9450178472285831,0.05242054870725401
burgers_shock_warning,0.445,1.3334230027831278,0.26551798776201807,0.00028424541942806923,0.006081189180210953,0.1778718238629247,0.5684908388561385,1.1245327794360223,0.9095853421683664,0.9999997930706561,2.0692934388222284e-07,0.9939555681533354,0.8489888116352254,0.9930083992901121,0.9999997930706561,0.9449807231796202,0.9449807231796202,0.05247310747015163
burgers_shock_warning,0.45,1.3334230027831278,0.2655168186945336,0.00028444233779732926,0.006095692022719646,0.17799333641500306,0.5688846755946585,1.1307670880825456,0.9102154809499975,0.9999997556368591,2.44363140944337e-07,0.9939412403103878,0.8489012366091206,0.9931098610376355,0.9999997556368591,0.9449436775155147,0.9449436775155147,0.05252662781692947
burgers_shock_warning,0.455,1.3334230027831278,0.26551564894419644,0.00028465033292793084,0.006110523574392896,0.1781141964548014,0.5693006658558617,1.1369836421164883,0.9108810653679215,0.9999997106775323,2.8932246765034364e-07,0.9939265881518822,0.8488141497736083,0.9932161576471042,0.9999997106775323,0.9449067058949826,0.9449067058949826,0.05258111954126316
burgers_shock_warning,0.46,1.3334230027831278,0.26551447846461157,0.00028486945787871464,0.006125687856393896,0.17823441342306812,0.5697389157574293,1.1431914523170805,0.9115822652104285,0.9999996571071885,3.4289281147792394e-07,0.9939116077341738,0.8487275440332352,0.9933271744614637,0.9999996571071885,0.944869804135331,0.944869804135331,0.05263659251016556
burgers_shock_warning,0.465,1.3334230027831278,0.26551330720918853,0.0002850997686850987,0.006141189017005413,0.17835399914088132,0.5701995373701974,1.1500184156747104,0.9123192597908563,0.9999995937501179,4.0624988206783286e-07,0.9938962949891702,0.8486414105855148,0.993442790242394,0.9999995937501179,0.9448329673516409,0.9448329673516409,0.052693057489780655
burgers_shock_warning,0.47000000000000003,1.3334230027831278,0.2655121351311258,0.000285341324397645,0.006157031334052802,0.1784729631550535,0.5706826487952901,1.1568464253646817,0.9130922380710034,0.9999995193401189,4.806598811191165e-07,0.9938806457219811,0.8485557422741047,0.9935628770711626,0.9999995193401189,0.944796191200254,0.944796191200254,0.05275052496249632
burgers_shock_warning,0.47500000000000003,1.3334230027831278,0.26551096218339976,0.00028559418712285244,0.006173219218632746,0.17859131604354261,0.5711883742457049,1.163670419201684,0.9139013987916658,0.9999994325211282,5.674788717824342e-07,0.9938646556072852,0.8484705312074906,0.9936873002438898,0.9999994325211282,0.9447594709941737,0.9447594709941737,0.05280900597556331
burgers_shock_warning,0.48,1.3334230027831278,0.26550978831875094,0.0002858584220662237,0.006189757218228854,0.17870906777790802,0.5717168441324474,1.1704849635114378,0.9147469506104524,0.999999331848836,6.681511639516913e-07,0.9938483201863023,0.8483857699382862,0.9938159181611168,0.999999331848836,0.9447228021402854,0.9447228021402854,0.052868511727738265
burgers_shock_warning,0.485,1.3334230027831278,0.2655086134896726,0.0002861340975776689,0.006206650020719657,0.17882622924418703,0.5722681951553378,1.1772842334504845,0.9156291122470757,0.9999992157933656,7.842066344077026e-07,0.9938316348628864,0.8483014503682678,0.9939485822115635,0.9999992157933656,0.944686179732572,0.944686179732572,0.05292905396247668
burgers_shock_warning,0.49,1.3334230027831278,0.265507437648396,0.00028642128519930534,0.006223902457576642,0.17894281031185083,0.5728425703986106,1.1840619928200882,0.9165481126363108,0.9999990827430887,9.172569113147233e-07,0.9938145949004238,0.8482175651382806,0.9940851366499549,0.9999990827430887,0.9446495990682493,0.9446495990682493,0.05299064447873959
burgers_shock_warning,0.495,1.3334230027831278,0.26550626074687855,0.0002867200597157191,0.0062415195080272505,0.17905882167742576,0.5734401194314381,1.1908115734377962,0.9175041910888332,0.9999989310096383,1.0689903616745156e-06,0.9937971954177772,0.8481341063012598,0.9942254184687901,0.9999989310096383,0.9446130551555162,0.9446130551555162,0.05305329560628118
