r_kpc,v_obs_km_s,v_baryon_km_s,v_dark_residual_km_s,residual_fraction,rho_residual_norm,slope_dlnv_dlnr,H,B,S_eff,V,R_resp,R_rob,structural_dark_support,structural_warning
18.18410041841004,204.857815559613,70.14467408462824,192.4745419358563,0.8827577003013355,0.036790895179077326,0.005049464060277842,0.9999999999999827,0.9949759049272275,0.9774425993984456,0.6028142939462898,0.8433322368854221,0.8433322368854221,0.44876993932967707,0.13899801351319593
18.29958158995816,204.8642340262641,69.44913290024593,192.73342295142243,0.8850784785355099,0.036209009994071686,0.0048519937892024245,0.9999999999999827,0.9951714343811908,0.9733967453667944,0.6023903416855658,0.8431897150175544,0.8431897150175544,0.4495573279244215,0.13946281379879394
18.415062761506274,204.87036275154807,68.76269890694023,192.98589786039906,0.8873457564772335,0.03563873781824497,0.004662066912146656,1.0,0.9953595670965506,0.9690076229271383,0.6020056982615609,0.8430633289984781,0.8430633289984781,0.4503536405967761,0.1399063149160007
18.530543933054393,204.87621481492204,68.08536593165107,193.23210484503667,0.8895604906698544,0.035079860804160465,0.004479404401649845,1.0,0.99554057118342,0.9642749215064444,0.6016593097408183,0.8429526912334586,0.8429526912334586,0.45115869147908155,0.14032886764090055
18.646025104602508,204.8818027054125,67.4171247721539,193.47217982768325,0.8917236319070412,0.034532163222724295,0.004303737080647352,0.9999999999999827,0.995714705699336,0.9591988479569147,0.6013501381677799,0.842857415515234,0.842857415515234,0.45197228372440257,0.14073082918424562
18.761506276150627,204.88713834826834,66.75796328072315,193.70625647911342,0.893836124698805,0.033995431568380745,0.004134805299258915,0.9999999999999827,0.9958822209155208,0.9537801321800344,0.6010771606147529,0.8427771168949563,0.8427771168949563,0.45279420937079484,0.14111256290868818
18.876987447698745,204.8922331304109,66.10786644498104,193.9344662283092,0.8958989067704124,0.03346945465486799,0.003972358620899286,1.0,0.9960433585777642,0.9480200315398435,0.6008393682887364,0.8427114115672978,0.8427114115672978,0.4536242492307832,0.1414744380460799
18.99246861924686,204.8970979247349,65.46681646604337,194.1569382736033,0.8979129085930736,0.03295402370200591,0.0038161555182227858,0.9999999999999827,0.9961983521611557,0.941920334027938,0.6006357656939212,0.8426599167695586,0.8426599167695586,0.45446217280647866,0.14181682941477833
19.10794979079498,204.90174311331268,64.83479283407428,194.37379959510142,0.8998790529453067,0.03244893241400857,0.0036659630759459105,0.9999999999999827,0.9963474271213594,0.9354833601473731,0.6004653698464664,0.84262225069451,0.84262225069451,0.45530773822897447,0.14214011713650784
19.223430962343095,204.90617860955075,64.21177240136228,194.58517496830214,0.9017982545038921,0.0319539770497526,0.0035215567051523067,0.9999999999999827,0.9964908011376312,0.9287119634864904,0.600327209536911,0.8425980324137902,0.8425980324137902,0.4561606922180489,0.1424446863560333
19.338912133891213,204.91041387934627,63.597729453028045,194.7911869788375,0.903671419463353,0.03146895648544626,0.003382719863282091,0.9999999999999827,0.996628684353122,0.921609529958303,0.6002203246454302,0.8425868818164606,0.8425868818164606,0.45702077006981157,0.14273092695841996
19.45439330543933,204.91445796128838,62.99263577547684,194.99195603826004,0.9054994451829086,0.030993672270121616,0.0032492437850351052,1.0,0.9967612796070731,0.9141799756859686,0.6001437654996186,0.8425884195566866,0.8425884195566866,0.4578876956623637,0.14299923328981368
