z,E_H_over_H0,Omega_m_z,Omega_L_z,D_growth_norm,sigma8_z,Gamma_inst,Gamma_prod,Gamma_coh,U_struct,CCI_cos_v02,CCI_cos_v02_normalized
3.225806451612903469e+00,4.945256014346521845e+00,9.719900062520974160e-01,2.800999374790251462e-02,2.991453904075052073e-01,2.426069116204867260e-01,4.945256014346521845e+00,4.225806451612903913e+00,2.991453904075052073e-01,8.859181943703657858e-01,3.033636038612612396e+01,6.067272080258861422e+01
3.236929922135706406e+00,4.964248511046410073e+00,9.722039206336695605e-01,2.779607936633049850e-02,2.983719258867341684e-01,2.419796318941414282e-01,4.964248511046410073e+00,4.236929922135706406e+00,2.983719258867341684e-01,8.866070886526190575e-01,3.056237782500476641e+01,6.112475568057191566e+01
3.248053392658509342e+00,4.983268037041352905e+00,9.724156930577420033e-01,2.758430694225814592e-02,2.976023903995995701e-01,2.413555386140752712e-01,4.983268037041352905e+00,4.248053392658508898e+00,2.976023903995995701e-01,8.872904022424731307e-01,3.078940583426347288e+01,6.157881169931635412e+01
3.259176863181312722e+00,5.002314544028468646e+00,9.726253497992264352e-01,2.737465020077361685e-02,2.968367546990350880e-01,2.407346080609174821e-01,5.002314544028468646e+00,4.259176863181313166e+00,2.968367546990350880e-01,8.879681902215931233e-01,3.101744586093993661e+01,6.203489175289732316e+01
3.270300333704115658e+00,5.021387984002283922e+00,9.728329167555187507e-01,2.716708324448133607e-02,2.960749898196745611e-01,2.401168167437560952e-01,5.021387984002283922e+00,4.270300333704115658e+00,2.960749898196745611e-01,8.886405070532390482e-01,3.124649935033068360e+01,6.249299873190786769e+01
3.281423804226919039e+00,5.040488309251711208e+00,9.730384194526424668e-01,2.696158054735776216e-02,2.953170670745882131e-01,2.395021413974910696e-01,5.040488309251711208e+00,4.281423804226919039e+00,2.953170670745882131e-01,8.893074065896429126e-01,3.147656774599726504e+01,6.295313552347109720e+01
3.292547274749721975e+00,5.059615472357013921e+00,9.732418830512823416e-01,2.675811694871782845e-02,2.945629580520658930e-01,2.388905589802254592e-01,5.059615472357013921e+00,4.292547274749722419e+00,2.945629580520658930e-01,8.899689420793005512e-01,3.170765248977169293e+01,6.341530501125104280e+01
3.303670745272524911e+00,5.078769426186847014e+00,9.734433323527110771e-01,2.655666764728900620e-02,2.938126346124395605e-01,2.382820466706885021e-01,5.078769426186847014e+00,4.303670745272524911e+00,2.938126346124395605e-01,8.906251661741797498e-01,3.193975502176230918e+01,6.387951007546437410e+01
3.314794215795328292e+00,5.097950123895324204e+00,9.736427918046084429e-01,2.635720819539142876e-02,2.930660688849491269e-01,2.376765818656937646e-01,5.097950123895324204e+00,4.314794215795328292e+00,2.930660688849491269e-01,8.912761309368480989e-01,3.217287678035931719e+01,6.434575359289151208e+01
3.325917686318131228e+00,5.117157518919123405e+00,9.738402855067780362e-01,2.615971449322192915e-02,2.923232332646489295e-01,2.370741421776302871e-01,5.117157518919123405e+00,4.325917686318131672e+00,2.923232332646489295e-01,8.919218878475162482e-01,3.240701920224039867e+01,6.481403843688781308e+01
3.337041156840934608e+00,5.136391564974633006e+00,9.740358372167601253e-01,2.596416278323994756e-02,2.915841004093549516e-01,2.364747054319868702e-01,5.136391564974633006e+00,4.337041156840934164e+00,2.915841004093549516e-01,8.925624878110027804e-01,3.264218372237620258e+01,6.528436747739459634e+01
3.348164627363737544e+00,5.155652216055145232e+00,9.742294703553465718e-01,2.577052964465329291e-02,2.908486432366316210e-01,2.358782496649082516e-01,5.155652216055145232e+00,4.348164627363737544e+00,2.908486432366316210e-01,8.931979811636161504e-01,3.287837177403588385e+01,6.575674358095014327e+01
3.359288097886540925e+00,5.174939426428062816e+00,9.744212080119979413e-01,2.557879198800221479e-02,2.901168349208194108e-01,2.352847531207845622e-01,5.174939426428062816e+00,4.359288097886540925e+00,2.901168349208194108e-01,8.938284176799572434e-01,3.311558478879240397e+01,6.623116961070039110e+01
3.370411568409343861e+00,5.194253150632166971e+00,9.746110729501606951e-01,2.538892704983933615e-02,2.893886488900991316e-01,2.346941942498704248e-01,5.194253150632166971e+00,4.370411568409343417e+00,2.893886488900991316e-01,8.944538465796444404e-01,3.335382419652798092e+01,6.670764842640978998e+01
3.381535038932146797e+00,5.213593343474913766e+00,9.747990876124957849e-01,2.520091238750409024e-02,2.886640588235966365e-01,2.341065517059368883e-01,5.213593343474913766e+00,4.381535038932146797e+00,2.886640588235966365e-01,8.950743165339566376e-01,3.359309142543938975e+01,6.718618288447187581e+01
3.392658509454950178e+00,5.232959960029753610e+00,9.749852741260102151e-01,2.501472587398970160e-02,2.879430386485242743e-01,2.335218043439531987e-01,5.232959960029753610e+00,4.392658509454950178e+00,2.879430386485242743e-01,8.956898756724021027e-01,3.383338790204319935e+01,6.766677583791978634e+01
3.403781979977753114e+00,5.252352955633503129e+00,9.751696543070993428e-01,2.483034569290084106e-02,2.872255625373593690e-01,2.329399312177984627e-01,5.252352955633503129e+00,4.403781979977752670e+00,2.872255625373593690e-01,8.963005715892082836e-01,3.407471505118098065e+01,6.814943013643667769e+01
3.414905450500556494e+00,5.271772285883749909e+00,9.753522496664998043e-01,2.464775033350031716e-02,2.865116049050601132e-01,2.323609115780037593e-01,5.271772285883749909e+00,4.414905450500556938e+00,2.865116049050601132e-01,8.969064513497337909e-01,3.431707429602460024e+01,6.863414862636628300e+01
3.426028921023359430e+00,5.291217906636267898e+00,9.755330814141568441e-01,2.446691858584330859e-02,2.858011404063177663e-01,2.317847248695237283e-01,5.291217906636267898e+00,4.426028921023359430e+00,2.858011404063177663e-01,8.975075614968078819e-01,3.456046705808114439e+01,6.912093415072276059e+01
3.437152391546162367e+00,5.310689774002504748e+00,9.757121704640031590e-01,2.428782953599694511e-02,2.850941439328431026e-01,2.312113507295357751e-01,5.310689774002504748e+00,4.437152391546161923e+00,2.850941439328431026e-01,8.981039480569916744e-01,3.480489475719822678e+01,6.960978954920135209e+01
3.448275862068965747e+00,5.330187844347070047e+00,9.758895374386558075e-01,2.411046256134423069e-02,2.843905906106898862e-01,2.306407689852695009e-01,5.330187844347070047e+00,4.448275862068966191e+00,2.843905906106898862e-01,8.986956565467669744e-01,3.505035881156891264e+01,7.010071765818818790e+01
3.459399332591768683e+00,5.349712074285261743e+00,9.760652026740295195e-01,2.393479732597037987e-02,2.836904557976123176e-01,2.300729596518636122e-01,5.349712074285261743e+00,4.459399332591768683e+00,2.836904557976123176e-01,8.992827319786501628e-01,3.529686063773664984e+01,7.059372131077016377e+01
3.470522803114572064e+00,5.369262420680643189e+00,9.762391862238702922e-01,2.376081377612986045e-02,2.829937150804557877e-01,2.295079029302496687e-01,5.369262420680643189e+00,4.470522803114572064e+00,2.829937150804557877e-01,8.998652188672331409e-01,3.554440165060044876e+01,7.108880333674530050e+01
3.481646273637375000e+00,5.388838840642630856e+00,9.764115078642070511e-01,2.358849213579302523e-02,2.823003442725826595e-01,2.289455792050645588e-01,5.388838840642630856e+00,4.481646273637375444e+00,2.823003442725826595e-01,9.004431612351531111e-01,3.579298326341963588e+01,7.158596656263225100e+01
3.492769744160177936e+00,5.408441291524117567e+00,9.765821870977293706e-01,2.341781290227052184e-02,2.816103194113306896e-01,2.283859690425892042e-01,5.408441291524117567e+00,4.492769744160177936e+00,2.816103194113306896e-01,9.010166026189901922e-01,3.604260688781876354e+01,7.208521381168013420e+01
3.503893214682981316e+00,5.428069730919135694e+00,9.767512431580860355e-01,2.324875684191405820e-02,2.809236167555040353e-01,2.278290531887137982e-01,5.428069730919135694e+00,4.503893214682981316e+00,2.809236167555040353e-01,9.015855860750927597e-01,3.629327393379256961e+01,7.258654790387841160e+01
3.515016685205784253e+00,5.447724116660538130e+00,9.769186950141079961e-01,2.308130498589217733e-02,2.802402127828970135e-01,2.272748125669294961e-01,5.447724116660538130e+00,4.515016685205784697e+00,2.802402127828970135e-01,9.021501541853343964e-01,3.654498580971062438e+01,7.308997165596623802e+01
3.526140155728587633e+00,5.467404406817713891e+00,9.770845613739606028e-01,2.291543862603955331e-02,2.795600841878491116e-01,2.267232282763456397e-01,5.467404406817713891e+00,4.526140155728587189e+00,2.795600841878491116e-01,9.027103490628011206e-01,3.679774392232223335e+01,7.359548788144221021e+01
3.537263626251390569e+00,5.487110559694340139e+00,9.772488606892216767e-01,2.275113931077837187e-02,2.788832078788320290e-01,2.261742815897327952e-01,5.487110559694340139e+00,4.537263626251390569e+00,2.788832078788320290e-01,9.032662123574083379e-01,3.705154967676118360e+01,7.410309939057391659e+01
3.548387096774193505e+00,5.506842533826144859e+00,9.774116111588894151e-01,2.258838884111064732e-02,2.782095609760671384e-01,2.256279539515904653e-01,5.506842533826144859e+00,4.548387096774193949e+00,2.782095609760671384e-01,9.038177852614522889e-01,3.730640447655036240e+01,7.461280899040713166e+01
3.559510567296996886e+00,5.526600287978715720e+00,9.775728307333202416e-01,2.242716926667984167e-02,2.775391208091738116e-01,2.250842269762399761e-01,5.526600287978715720e+00,4.559510567296996442e+00,2.775391208091738116e-01,9.043651085150909985e-01,3.756230972360648934e+01,7.512461948477529461e+01
3.570634037819799822e+00,5.546383781145329372e+00,9.777325371180994873e-01,2.226746288190072434e-02,2.768718649148475541e-01,2.245430824459413721e-01,5.546383781145329372e+00,4.570634037819799822e+00,2.768718649148475541e-01,9.049082224117624973e-01,3.781926681824480596e+01,7.563853367430888852e+01
3.581757508342603202e+00,5.566192972544805606e+00,9.778907477778439050e-01,2.210925222215611233e-02,2.762077710345679504e-01,2.240045023090346255e-01,5.566192972544805606e+00,4.581757508342603202e+00,2.762077710345679504e-01,9.054471668035316556e-01,3.807727715918361611e+01,7.615455435644450688e+01
3.592880978865406139e+00,5.586027821619389044e+00,9.780474799399406782e-01,2.195252006005921769e-02,2.755468171123359178e-01,2.234684686781044372e-01,5.586027821619389044e+00,4.592880978865405694e+00,2.755468171123359178e-01,9.059819811063780648e-01,3.833634214354890446e+01,7.667268432543414747e+01
3.604004449388209075e+00,5.605888288032668143e+00,9.782027505982195947e-01,2.179724940178034975e-02,2.748889812924396048e-01,2.229349638281685475e-01,5.605888288032668143e+00,4.604004449388209075e+00,2.748889812924396048e-01,9.065127043054146405e-01,3.859646316687889822e+01,7.719292637235426469e+01
3.615127919911012455e+00,5.625774331667501293e+00,9.783565765165630479e-01,2.164342348343690353e-02,2.742342419172483781e-01,2.224039701948884451e-01,5.625774331667501293e+00,4.615127919911012455e+00,2.742342419172483781e-01,9.070393749600440536e-01,3.885764162312857195e+01,7.771528328511479344e+01
3.626251390433815391e+00,5.645685912623982006e+00,9.785089742324546425e-01,2.149102576754528468e-02,2.735825775250363412e-01,2.218754703728045008e-01,5.645685912623982006e+00,4.626251390433814947e+00,2.735825775250363412e-01,9.075620312090524333e-01,3.911987890467410267e+01,7.823975784846808779e+01
3.637374860956618772e+00,5.665622991217434290e+00,9.786599600604664051e-01,2.134003993953365388e-02,2.729339668478307224e-01,2.213494471135907249e-01,5.665622991217434290e+00,4.637374860956619216e+00,2.729339668478307224e-01,9.080807107756392327e-01,3.938317640231750971e+01,7.876635284401820059e+01
3.648498331479421708e+00,5.685585527976408926e+00,9.788095500956854877e-01,2.119044990431456429e-02,2.722883888092909044e-01,2.208258833243349484e-01,5.685585527976408926e+00,4.648498331479421708e+00,2.722883888092909044e-01,9.085954509723865868e-01,3.964753550529079007e+01,7.929507105022912583e+01
3.659621802002224644e+00,5.705573483640738353e+00,9.789577602170838055e-01,2.104223978291595160e-02,2.716458225226110468e-01,2.203047620658375727e-01,5.705573483640738353e+00,4.659621802002224200e+00,2.716458225226110468e-01,9.091062887061682751e-01,3.991295760126065773e+01,7.982591524243427727e+01
3.670745272525028025e+00,5.725586819159587115e+00,9.791046060908302762e-01,2.089539390916986608e-02,2.710062472884517404e-01,2.197860665509343836e-01,5.725586819159587115e+00,4.670745272525028469e+00,2.710062472884517404e-01,9.096132604829950674e-01,4.017944407633275716e+01,8.035888819284495810e+01
3.681868743047830961e+00,5.745625495689534290e+00,9.792501031735421080e-01,2.074989682645756589e-02,2.703696425928962532e-01,2.192697801428388771e-01,5.745625495689534290e+00,4.681868743047830961e+00,2.703696425928962532e-01,9.101164024128035601e-01,4.044699631505596216e+01,8.089399267055893006e+01
3.692992213570634341e+00,5.765689474592693209e+00,9.793942667154897919e-01,2.060573328450997915e-02,2.697359881054329778e-01,2.187558863535061515e-01,5.765689474592693209e+00,4.692992213570634341e+00,2.697359881054329778e-01,9.106157502141842830e-01,4.071561570042688771e+01,8.143123144156939475e+01
3.704115684093437277e+00,5.785778717434836516e+00,9.795371117637371450e-01,2.046288823626258441e-02,2.691052636769635797e-01,2.182443688420174777e-01,5.785778717434836516e+00,4.704115684093437721e+00,2.691052636769635797e-01,9.111113392190527405e-01,4.098530361389406806e+01,8.197060726877344905e+01
3.715239154616240214e+00,5.805893185983546090e+00,9.796786531652361685e-01,2.032134683476372050e-02,2.684774493378354610e-01,2.177352114129845750e-01,5.805893185983546090e+00,4.715239154616240214e+00,2.684774493378354610e-01,9.116032043772606119e-01,4.125606143536226966e+01,8.251212291198059745e+01
3.726362625139043594e+00,5.826032842206404716e+00,9.798189055698648398e-01,2.018109443013510126e-02,2.678525252958996461e-01,2.172283980149746219e-01,5.826032842206404716e+00,4.726362625139043594e+00,2.678525252958996461e-01,9.120913802611518850e-01,4.152789054319682549e+01,8.305578112792154855e+01
3.737486095661846530e+00,5.846197648269179759e+00,9.799578834334159438e-01,2.004211656658398330e-02,2.672304719345924839e-01,2.167239127389545272e-01,5.846197648269179759e+00,4.737486095661846974e+00,2.672304719345924839e-01,9.125759010700618123e-01,4.180079231422777752e+01,8.360158467025635787e+01
3.748609566184649911e+00,5.866387566534051246e+00,9.800956010205342794e-01,1.990439897946563383e-02,2.666112698110417734e-01,2.162217398167548821e-01,5.866387566534051246e+00,4.748609566184649466e+00,2.666112698110417734e-01,9.130568006347592469e-01,4.207476812375409736e+01,8.414953628958296861e+01
3.759733036707452847e+00,5.886602559557860381e+00,9.802320724076045710e-01,1.976792759239536998e-02,2.659948996541960931e-01,2.157218636195530337e-01,5.886602559557860381e+00,4.759733036707452847e+00,2.659948996541960931e-01,9.135341124218360198e-01,4.234981934554799921e+01,8.469963873344582339e+01
3.770856507230255783e+00,5.906842590090360723e+00,9.803673114855906423e-01,1.963268851440929871e-02,2.653813423629777235e-01,2.152242686563749507e-01,5.906842590090360723e+00,4.770856507230256227e+00,2.653813423629777235e-01,9.140078695380393636e-01,4.262594735185894734e+01,8.525189474634385078e+01
3.781979977753059163e+00,5.927107621072511101e+00,9.805013319628271828e-01,1.949866803717273042e-02,2.647705790044586616e-01,2.147289395726159900e-01,5.927107621072511101e+00,4.781979977753058719e+00,2.647705790044586616e-01,9.144781047345514891e-01,4.290315351341789807e+01,8.580630706973894917e+01
3.793103448275862100e+00,5.947397615634784529e+00,9.806341473677645526e-01,1.936585263223541270e-02,2.641625908120593946e-01,2.142358611485801756e-01,5.947397615634784529e+00,4.793103448275862100e+00,2.641625908120593946e-01,9.149448504112176472e-01,4.318143919944144216e+01,8.636287844206432851e+01
3.804226918798665480e+00,5.967712537095485104e+00,9.807657710516671790e-01,1.923422894833290431e-02,2.635573591837692131e-01,2.137450182980368540e-01,5.967712537095485104e+00,4.804226918798665480e+00,2.635573591837692131e-01,9.154081386207181259e-01,4.346080577763589758e+01,8.692161159873261056e+01
3.815350389321468416e+00,5.988052348959097770e+00,9.808962161912669897e-01,1.910378380873297213e-02,2.629548656803900042e-01,2.132563960667963054e-01,5.988052348959097770e+00,4.815350389321467972e+00,2.629548656803900042e-01,9.158680010726912846e-01,4.374125461420129568e+01,8.748250927214384376e+01
