galaxy,r_kpc,v_obs_km_s,e_v_obs_km_s,v_gas_km_s,v_disk_km_s,v_bulge_km_s,upsilon_disk,upsilon_bulge,v_baryon_km_s,v_residual_km_s,residual_fraction,H,B,S_eff,V,R_resp,R_rob,D_struct,v_nfw_like_km_s,v_rar_km_s,nfw_fractional_residual,rar_sigma_residual
UGC06787,5.56,233.0,3.03,4.2,137.4,192.59,0.5,0.7,188.2037610410589,137.36209204143623,0.34755372782699995,1.0,0.4273442584388504,0.9944790793192309,0.32607066291283676,0.5184376498911296,0.5184376498911296,0.058753022136722045,29.61981967670051,220.18077515105372,0.33139329536959133,4.23076727687996
UGC06787,5.67,233.0,2.48,4.99,138.33,190.72,0.5,0.7,187.2281427296655,138.6889417725869,0.3543005502035403,1.0,0.9101823177393984,0.9857662236593464,0.33663401445846963,0.6741586793003602,0.6741586793003602,0.08040664716717398,29.86281014234124,219.83963285425168,0.33787388127249496,5.306599655543679
UGC06787,5.79,233.0,3.03,5.73,139.24,188.73,0.5,0.7,186.17204604880936,140.10342347708712,0.3615643918657557,1.0,0.5093502039004171,0.9955545673252438,0.3268902977066591,0.5501395125862618,0.5501395125862618,0.06502202968990406,30.12382809462137,219.4693472051347,0.34484931111137995,4.465561978503397
UGC06787,5.91,232.0,6.7,6.43,139.93,186.59,0.5,0.7,184.93952260130877,140.07631127353403,0.3645469117865636,1.0,0.49151404758419664,0.9974842320453365,0.32598715316680255,0.5431404402266727,0.5431404402266727,0.0645455117940762,30.380729513595245,218.93698099091412,0.3473986373034662,1.94970432971431
UGC06787,6.03,232.0,7.44,7.14,140.45,184.7,0.5,0.7,183.83129181398905,141.5275808809011,0.37213986604488714,1.0,0.4490804319692983,0.9845580889985494,0.32558108292743926,0.5268185981570473,0.5268185981570473,0.06383023725376034,30.633634574828978,218.5092177182401,0.35470490083858214,1.8132771884085874
UGC06787,6.2,232.0,1.64,8.18,141.04,182.21,0.5,0.7,182.35512625095024,143.42457226709794,0.38218281677318666,1.0,0.6444405029012233,0.9780496767470817,0.3268912858454534,0.5950161092023147,0.5950161092023147,0.07433669083840687,30.985297836801937,217.97684122019947,0.36434525951182883,8.550706573049101
UGC06787,6.5,233.0,14.3,9.96,142.01,177.9,0.5,0.7,179.82354865256107,148.1637315607298,0.4043635239182891,1.0,0.5722744654870763,0.9484835728769542,0.32640027476380723,0.5716343192786232,0.5716343192786232,0.07544679282019807,31.587802427205382,217.07529732709895,0.3859843078306809,1.113615571531542
UGC06787,6.85,235.0,7.57,11.78,143.12,173.33,0.5,0.7,177.23074741703257,154.31870324105242,0.4312224928927116,1.0,0.3962787175397145,0.9356869420047709,0.3255869856516155,0.5053077144592376,0.5053077144592376,0.07094542120397554,32.263306653663285,216.30053393316064,0.4123737657541274,2.470206878050114
UGC06787,6.98,236.0,3.05,12.31,143.59,171.7,0.5,0.7,176.34399096651973,156.8400358645713,0.4416618222134445,1.0,0.5640171624501976,0.9910447106654892,0.32562981995300966,0.5684236811327278,0.5684236811327278,0.08174970456292421,32.50710634800658,216.06898772545838,0.42268897024704455,6.53475812280053
UGC06787,7.09,236.0,2.91,12.85,144.05,170.36,0.5,0.7,175.65902900221212,157.6068067375264,0.4459908347098534,1.0,0.0350430032109913,0.9937628611523543,0.3255826628393805,0.2251235160460571,0.2251235160460571,0.03268948418264666,32.71051741818445,215.92638749254218,0.4267797971171116,6.898148627992379
UGC06787,7.21,237.0,4.07,13.38,144.62,168.93,0.5,0.7,174.96467652071948,159.86357299272402,0.4549905102458651,1.0,0.10578598078829785,0.25358796050146,0.3265582758789759,0.3256838853549229,0.30593513805500117,0.04545612322232042,32.929482648003514,215.81294828625565,0.4356853627897031,5.2056638117307985
UGC06787,7.22,238.0,2.02,13.48,144.67,168.82,0.5,0.7,174.91869405526668,161.39222555625165,0.45984482857849035,1.0,0.053203505086219946,0.2578106448502862,0.32646681081432505,0.25897614420111753,0.2586842763284085,0.03883473761172475,32.94759363541328,215.81383134634206,0.4406805053251127,10.983251808741556
UGC06787,7.33,238.0,6.76,13.91,145.21,167.55,0.5,0.7,174.32028539444283,162.03838465005754,0.46353432137560907,1.0,0.0317939448096931,0.9992863061192643,0.3255977533494282,0.2179425051092683,0.2179425051092683,0.03289313247501029,33.14545466950363,215.73894313163026,0.4441391309715394,3.2930557497588366
UGC06787,7.45,239.0,3.49,14.44,145.73,166.2,0.5,0.7,173.67451756086726,164.18940876317208,0.4719483543705469,1.0,0.33196569906699147,0.9573549436021447,0.3261733754515807,0.47662912099706284,0.47662912099706284,0.07337085117635682,33.35850499328188,215.65880663938012,0.45246708031395105,6.688021020234923
UGC06787,7.56,240.0,10.1,14.86,146.08,164.99,0.5,0.7,173.04823856370223,166.29584219095798,0.4801094987847222,1.0,0.6023747239950756,0.9489234420634882,0.3294524957209755,0.583292663535343,0.583292663535343,0.09226130947144062,33.55129327854138,215.55052835186757,0.4605662821065504,2.420739767141825
UGC06787,8.26,247.0,0.85,17.52,144.87,157.97,0.5,0.7,168.13320159920823,180.9426055963603,0.5366458476618204,1.0,0.7492165282290658,0.9563019800019771,0.3309149220497025,0.6282144191189802,0.6282144191189802,0.11156090406641744,34.72515062614933,213.93741583452274,0.5168809591042508,33.06258416547726
UGC06787,8.98,252.0,8.91,19.64,141.68,151.5,0.5,0.7,162.75415755058302,192.39304613213025,0.5828779950869236,1.0,0.42462774134104225,0.9739786441210067,0.32549524292379406,0.5170322936377797,0.5170322936377797,0.0980934424297797,35.8454904128705,211.81853755057307,0.5626446368269843,4.509703978611328
UGC06787,9.09,253.0,7.13,19.85,141.18,150.58,0.5,0.7,161.96281727606495,194.36318020654014,0.5901833464044118,1.0,0.35772456819737253,0.9854290941798284,0.3254002495814997,0.4882649503149468,0.4882649503149468,0.09376923700816586,36.0095514340046,211.50727277066807,0.569925448382599,5.819456834408406
UGC06787,9.3,254.0,0.73,20.28,140.17,148.87,0.5,0.7,160.46397315285446,196.89416781611385,0.6008945582491165,1.0,0.32991556529495963,0.9999105447626468,0.3253142750057643,0.4752279503309673,0.4752279503309673,0.092897358980972,36.31782923571654,210.91307409595058,0.580450254194391,43.08692590404942
UGC06787,10.32,253.0,0.96,21.76,134.57,141.32,0.5,0.7,153.32312196795368,201.24865284021158,0.6327394627318034,1.0,0.5076243092491013,0.8205025853272181,0.32515904682288943,0.5485456192809921,0.5485456192809921,0.11285830263781425,37.729416743454024,207.95868518031818,0.6105002637472663,45.041314819681816
UGC06787,11.38,247.0,1.99,22.29,131.1,134.58,0.5,0.7,147.54217220849097,198.091664186053,0.6431888314838794,1.0,0.5160993333290242,0.1819507132381839,0.32509609894365993,0.5515459315656106,0.4179984820344565,0.08740272183597537,39.06197814377231,206.06770952023265,0.6181787815485494,20.568990190837862
UGC06787,12.4,238.0,3.15,22.29,127.84,128.93,0.5,0.7,142.49364312136876,190.62938301846333,0.6415429996116093,1.0,0.6233203350001564,0.18321836384587095,0.32516724884248965,0.5874073332445457,0.43898206096505554,0.09157550875480873,40.232608704062805,204.45635879187597,0.6129669314819886,10.64877498670604
UGC06787,13.41,229.0,1.67,21.87,125.7,123.98,0.5,0.7,138.34113697667806,182.49035541638906,0.6350513876546977,1.0,0.5343473420813033,0.08045311874397974,0.3252118020823391,0.5580374135662153,0.3438612272700023,0.07101635472531195,41.29756622427181,203.42071892945611,0.6025293347562382,15.31693477278077
UGC06787,14.43,223.0,3.52,21.55,123.24,119.52,0.5,0.7,134.3799560202339,177.96355643782803,0.6368723967906051,1.0,0.4789757527209315,0.2991859617422376,0.32516155900833876,0.5380272122721851,0.4646099265505923,0.09621440705012926,42.289125001709884,202.38879187009198,0.6009100791608469,5.855456855087506
UGC06787,15.44,220.0,1.13,21.55,120.61,115.54,0.5,0.7,130.69978068076475,176.96770137513795,0.6470571762396694,1.0,0.4512396183277299,0.6397010490851568,0.32510380016669355,0.527403599797954,0.527403599797954,0.11094501518213533,43.197043908804346,201.41136114331897,0.6085037753624137,16.45012288201861
UGC06787,16.57,220.0,1.12,22.08,117.78,111.53,0.5,0.7,127.00728022440288,179.6361622001539,0.6667179911157025,1.0,0.44779529404116525,0.8437618842433432,0.32511357224823767,0.52606354642159,0.52606354642159,0.1140290439121203,44.135130615988054,200.5279542739093,0.6264719218080511,17.38575511258098
UGC06787,17.58,224.0,1.93,22.61,115.53,108.28,0.5,0.7,124.06447287600105,186.50470924349335,0.6932399268574617,1.0,0.4928322840096945,0.8861726416779449,0.32527796429259465,0.54323106527274,0.54323106527274,0.12249625420976919,44.91131877076621,199.9270910401439,0.6530408963701894,12.473009823759641
UGC06787,18.6,228.0,2.04,23.25,113.08,105.27,0.5,0.7,121.20786579261265,193.11305825862735,0.7173871435441674,1.0,0.5364421999247106,0.8856411598241011,0.32555049197137204,0.5589596139333441,0.5589596139333441,0.13054263527701776,45.64144044201391,199.29462450936225,0.677314407978957,14.07126249541066
UGC06787,19.61,234.0,2.55,24.2,110.31,102.52,0.5,0.7,118.4357772381302,201.81418847543895,0.7438265517934108,1.0,0.6420087183250389,0.8583796587768734,0.3251633770631342,0.5932178133533949,0.5932178133533949,0.14347871750367028,46.31604710372569,198.5953194659807,0.7046495443546912,13.884188444713448
UGC06787,20.62,239.0,2.91,26.01,107.85,99.98,0.5,0.7,116.14444295789617,208.88146966641153,0.7638428663713871,1.0,0.47582180263897816,0.7435920867383133,0.32513891838394604,0.5368312201454489,0.5368312201454489,0.13332474097087255,46.946770592453845,198.26436957878488,0.7252581204975317,13.998498426534406
UGC06787,21.64,243.0,3.08,28.66,105.68,97.6,0.5,0.7,114.339664159031,214.41884525386288,0.7785981337533235,1.0,0.5017685676696224,0.5720586218282421,0.32509555449747507,0.5463926236457013,0.5463926236457013,0.1383022408676065,47.54298299578932,198.34774972739189,0.7403191581205794,14.497483854742894
UGC06787,22.77,245.0,3.6,31.74,103.62,95.14,0.5,0.7,112.74800894029127,217.51525574083303,0.7882196831320284,1.0,0.7353696934745553,0.4174050231473214,0.3251113936500968,0.6206488748600326,0.5620486345952579,0.144030133285704,48.159739276877275,198.75783428104805,0.7495797749734812,12.845046033042209
UGC06787,23.78,247.0,2.67,34.4,101.87,93.1,0.5,0.7,111.53221709443419,220.38503703745408,0.7961049115704241,1.0,0.756399223153418,0.40849675421787585,0.32544904349330145,0.6267264510643569,0.5631261184979276,0.14590123690203086,48.67528068930861,199.25906252755001,0.7572699372193779,17.88050092601123
UGC06787,24.79,249.0,3.37,36.31,99.95,91.18,0.5,0.7,110.15022482954814,223.3112804360765,0.8043084461540942,1.0,0.65534367371176,0.39468250870167726,0.32536132046239535,0.5974180561729878,0.5386054310694365,0.14094811743374847,49.15979311913371,199.51412633579434,0.7653302803258653,14.684235508666367
UGC06787,25.81,250.0,2.08,37.37,97.79,89.36,0.5,0.7,108.4785954462907,225.23852763237466,0.8117183092799999,1.0,0.6559605448541673,0.3714865827198325,0.3252100415607765,0.5975128115264452,0.5305742872924545,0.14006044065483825,49.619964658460106,199.40571535275845,0.7723240549966908,24.32417531117382
UGC06787,26.82,251.0,1.68,37.79,95.84,87.67,0.5,0.7,106.77526459812685,227.15642819431721,0.8190352989635085,1.0,0.5144450038724745,0.3227063081943552,0.32508202202183495,0.5509480311479829,0.48198646236951054,0.12833065538391505,50.048871076487956,199.1740265281176,0.7792757793363452,30.84879373326334
UGC06787,27.84,251.0,2.78,37.79,94.22,86.04,0.5,0.7,105.11329801694932,227.93024060005726,0.8246249199219059,1.0,0.47130251289517094,0.21261508867314152,0.3250782839785978,0.5350929609642364,0.4248351565901369,0.11388456371889384,50.45692691406796,198.9323663129092,0.7842144268565324,18.72936463564417
UGC06787,29.41,248.0,3.4,37.26,91.66,83.72,0.5,0.7,102.44711943241742,225.85080854404748,0.8293539886836628,1.0,0.5917824087002195,0.1565474199205009,0.32536327039748864,0.5774444239624821,0.4166718132468623,0.1124352746247407,51.03971181841345,198.30859974765528,0.7869981714602838,14.61511772127786
UGC06787,30.99,246.0,2.91,36.63,88.64,81.55,0.5,0.7,99.62712206021008,224.92317921903913,0.8359844760063454,1.0,0.38834565835224705,0.29870566543139887,0.3250000973186219,0.5016113041635368,0.4406424682155691,0.1197203712909203,51.57577375977149,197.36812826223303,0.7920281596781159,16.711983415040194
UGC06787,32.57,249.0,3.46,35.88,86.0,79.55,0.5,0.7,97.03152142474114,229.31612208913702,0.8481457371655295,1.0,0.5514272046837034,0.3671030070437526,0.3250000000020894,0.5637984138685566,0.5064538451667969,0.13960266770192323,52.066256201161124,196.52789500193123,0.8044223289171957,15.165348265337796
UGC06787,34.03,252.0,3.23,35.14,84.24,77.83,0.5,0.7,94.9908660345825,233.41108664757124,0.857910294942051,1.0,0.6568761006656884,0.3147894373881092,0.3250000000006446,0.5976619498484752,0.5091511668022335,0.14196195899673447,52.482778298652846,196.04061778615585,0.8145359875292022,17.324886134317076
UGC06787,37.19,255.0,4.16,33.12,79.85,74.45,0.5,0.7,90.35987715795103,238.4535439032098,0.8744343344867359,1.0,0.665671396232142,0.2564247600144427,0.32500000000060675,0.6003176131141179,0.48531733446128184,0.13792289562197896,53.27789210000239,194.3697382380392,0.8307813735237295,14.574582154317502
UGC06818,0.87,23.4,5.55,3.13,27.44,0.0,0.5,0.7,19.653846951678442,12.699854329873235,0.29455456936226154,1.0,0.719928778832982,0.6343035435479328,0.491220720644069,0.7071671380061433,0.6882018528427369,0.0995768261396249,10.594647430855854,36.32864029273204,0.08956049714343524,2.3294847374291967
UGC06818,1.74,28.0,5.2,4.07,38.72,0.0,0.5,0.7,27.68003070807545,4.220888532051049,0.02272436224489803,1.0,0.5827869260323424,0.7073701861453151,0.6779423096871954,0.7337827753784424,0.7270885786151003,0.011201386042462562,14.773611135689963,51.25307218354224,0.25566796682217147,4.471744650681199
UGC06818,2.61,36.7,4.25,7.08,40.85,0.0,0.5,0.7,29.7403370861865,21.50354273137336,0.343311146418787,1.0,0.4727337880051909,0.6328547958410227,0.70568028687186,0.6935453696023642,0.6778477772856712,0.16422076314278233,17.84568382175067,58.20827187084182,0.1068639004923242,5.060769851962781
UGC06818,3.5,47.6,4.25,10.56,41.42,0.0,0.5,0.7,31.13393325617565,36.006085596743226,0.5721869041734341,1.0,0.4726134783097019,0.7630384331714113,0.4833955038329313,0.6113213589518284,0.6113213589518284,0.16908694994341159,20.380979231524062,63.64788060025039,0.38885578594563625,3.7759719059412675
UGC06818,4.37,63.3,4.75,13.36,40.22,0.0,0.5,0.7,31.421549929944575,54.95067060555312,0.7535959809228604,1.0,0.3444809217193801,0.9636553246245904,0.502542744280229,0.5573303930191248,0.5573303930191248,0.21106892965404947,22.472601723044182,67.16368242046151,0.62755862322086,0.8134068253603189
UGC06818,5.24,71.2,5.25,17.35,39.25,0.0,0.5,0.7,32.73077680104767,63.23081724918634,0.7886741434951395,1.0,0.5744702891039504,0.2657575460771606,0.5251586715059775,0.6706862011358542,0.5321216506604884,0.22039364797575214,24.28862090889575,71.52483411914244,0.6723028863827074,0.06187316555094044
UGC06818,6.11,68.1,6.0,19.51,37.01,0.0,0.5,0.7,32.64215296208263,59.76704652231027,0.7702458486159897,1.0,0.5175947948389398,0.3857225856630555,0.595063504245768,0.6753326370724418,0.5870932284665805,0.2690913595849886,25.89295412960475,73.90416960690821,0.6256789114311432,0.9673616011513696
UGC06818,6.98,74.4,6.0,20.91,34.75,0.0,0.5,0.7,32.26467650542928,67.03991833228916,0.8119346618828766,1.0,0.35339295367006224,0.9098558656336063,0.46753003862355463,0.5487263324152006,0.5487263324152006,0.20829862499549584,27.328018751573325,75.6634598550028,0.6770164977731632,0.2105766425004655
UGC06917,1.74,59.2,3.5,0.0,56.25,0.0,0.5,0.7,39.7747564417433,43.84756264605822,0.5485895127602265,1.0,0.6580909589618085,0.17872978959160582,0.9048120063258732,0.8412945839783403,0.5711633153470344,0.28350855056143076,50.22852225536423,63.62942766512887,0.17128598028830913,1.2655507614653914
UGC06917,2.61,71.2,4.0,0.0,59.09,0.0,0.5,0.7,41.782939700313094,57.65089721764962,0.6556199402695367,1.0,0.6477776558468055,0.22862925861041597,0.7795395889353348,0.7963207756796877,0.5829066190065146,0.2979129050460301,59.95797103723135,71.00794014682496,0.053523138828247954,0.04801496329375965
UGC06917,3.5,84.5,4.4,6.4,61.72,0.0,0.5,0.7,44.10940035865371,72.07364844379671,0.7275110535345402,1.0,0.5948245959470623,0.5020612233614811,0.7362461129451454,0.759400090208267,0.6847659443034435,0.36677925532931394,67.69316482443486,77.82645663239843,0.08574577025340777,1.5167144017276288
UGC06917,4.37,93.5,4.5,14.66,63.73,0.0,0.5,0.7,47.3885223445509,80.60135203580646,0.7431242471903687,1.0,0.6233570754076072,0.9916507779371594,0.6858096499776423,0.7533211516769635,0.7533211516769635,0.3839239325434621,73.84785378105157,84.97341883191933,0.11931395715432845,1.8947958151290374
UGC06917,5.24,97.5,3.5,17.89,64.38,0.0,0.5,0.7,48.91261902617769,84.3433797046336,0.7483293307034846,1.0,0.707756851387918,0.7599492272248901,0.5925045654194931,0.7485002121241912,0.7485002121241912,0.331876419895464,79.00901352868215,89.8849696188787,0.09166406114130407,2.1757229660346575
UGC06917,6.11,100.0,3.5,20.91,64.3,0.0,0.5,0.7,50.04471100925651,86.57671107174262,0.74955269,1.0,0.840690171326401,0.9379931630205174,0.6075070617389069,0.7993354981031506,0.7993354981031506,0.3639842552345515,83.41653346684951,94.06882036675847,0.05372088443739767,1.694622752354722
UGC06917,6.98,101.0,4.0,24.79,64.23,0.0,0.5,0.7,51.74254100834245,86.73931893899099,0.7375462650720518,1.0,0.8234973366312874,0.8459688119892088,0.47812272301390163,0.7329379250966074,0.7329379250966074,0.25846149182072375,87.23035769132309,98.63447036405775,0.008374262617015026,0.591382408985563
UGC06917,7.85,103.0,3.5,27.59,62.94,0.0,0.5,0.7,52.36344049047961,88.69650556814513,0.7415468093128477,1.0,0.650366506404654,0.9548450690909628,0.40971635196743944,0.6434979308657738,0.6434979308657738,0.19551002109084537,90.56365282186317,101.82589729257829,0.03154916697511221,0.33545791640620287
UGC06917,8.72,105.0,4.0,29.1,61.95,0.0,0.5,0.7,52.590029948650916,90.88062912414284,0.7491418367346938,1.0,0.6683954386231212,1.0,0.5154129532453255,0.7010186983890073,0.7010186983890073,0.270675521709679,93.50000682814913,104.40364244925887,0.04380612488561758,0.14908938768528301
UGC06917,9.6,110.0,4.9,32.76,60.68,0.0,0.5,0.7,53.98378275000743,95.84232467965289,0.7591529917355372,1.0,0.5673919344888327,0.7768398181611864,0.3902927239741326,0.6050034775863663,0.6050034775863663,0.1792576232604667,96.13139192658974,108.1878963527786,0.004586224276330886,0.3698170708615114
UGC06917,10.47,111.0,6.0,36.86,60.19,0.0,0.5,0.7,56.30344261233055,95.66045342773575,0.7427093864134405,1.0,0.5462597501283524,0.8961879251722913,0.3632129229023542,0.5832483218960628,0.5832483218960628,0.15733802798663224,98.44834255961479,112.90022057961755,0.04392125661352634,0.31670342993625883
