environment,Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
void,0.2631265443045383,0.10524379776164455,0.01095491748616171,0.9998800041835954,1.4998200062752876,3.5295728153253547
void,0.20882499584590997,0.14627651526046279,0.02094858581940472,0.9995613492510863,1.4993420238765376,3.528438409106105
void,0.19589715236799032,0.1530769110978957,0.022896028589229473,0.9994760465459781,1.4992140698188772,3.528134733939292
void,0.1679512640924142,0.09082917887306691,0.008182435137983673,0.9999330522375156,1.4998995783561897,3.5297616660998177
void,0.15212343563378525,0.24415801356815267,0.05625933993011397,0.9968448730051351,1.4952673095076197,3.518768046542875
void,0.3144273317995713,0.18603947943610644,0.03345286136451207,0.9988821570378043,1.4983232355566312,3.5260205165415837
void,0.1595013242819983,0.1968420869928112,0.03730149343678249,0.9986105318952693,1.4979157978428193,3.5250535514655956
void,0.18921026891561402,0.13347179797044217,0.017502911373225623,0.999693741916209,1.4995406128742284,3.528909724035323
void,0.23756411573497582,0.1535253387657078,0.023027276063703417,0.9994700255789073,1.4992050383682676,3.528113299486879
void,0.1317010043175486,0.17414128046890298,0.029432635432247816,0.9991344697630707,1.4987017046445228,3.5269187348305975
void,0.17038735312760855,0.13736762853023624,0.0185203881373065,0.9996571128351789,1.499485669252687,3.528779325220177
void,0.1572425610010199,0.1857931645838816,0.03336729114608903,0.99888786210934,1.4983317931639206,3.5260408262145493
void,0.211503259538534,0.13892280029982937,0.018934124466512745,0.9996416274076441,1.4994624411113655,3.528724197423916
void,0.1723121090894879,0.1806284487400161,0.031595772703474224,0.999002702741995,1.4985040541128924,3.5264496515993393
void,0.17211386414793797,0.11066512052347681,0.012098600140535251,0.9998536452974737,1.4997804679461213,3.529478977901368
void,0.13897564701467863,0.15040394335732102,0.022120940719642733,0.9995109033143027,1.4992663549713736,3.528258822975161
void,0.1831872616330648,0.1653944639162908,0.026626939998381883,0.9992915083825813,1.498937262573774,3.52747778490059
void,0.19757830718141833,0.14522539980276244,0.0206547984409101,0.9995735612289719,1.4993603418433699,3.5284818834304454
void,0.21251293388942855,0.31689986854009855,0.09126062986165931,0.9917402884659322,1.4876104326988049,3.5005974736235457
void,0.1552846725012384,0.13470403306109538,0.017821796872713586,0.999682484404402,1.499523726606511,3.5288696475039405
void,0.17666705988664058,0.2036418263770554,0.039818711735324176,0.9984169801209382,1.4976254701813296,3.524364524408896
void,0.2233138260017204,0.14943854621305983,0.021844060183330658,0.9995230646106118,1.4992845969158175,3.5283021168375672
void,0.20240206423478974,0.061748004492437794,0.0037983337110280365,0.9999855728691647,1.4999783593036664,3.529948639420266
void,0.1244554187095035,0.21412868756483316,0.04384093975187714,0.9980816591065799,1.4971224886597856,3.5231708168201648
void,0.15560990605668695,0.25556003973133085,0.06130692160261969,0.9962555350796858,1.4943833026194397,3.5166701255139987
