set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
jittered_zero,9,47.96419464484395,0.005,0.505,HBR,10.0,0.002,0.1186886926250686,0.9384927882019901,0.9523809523809523,0.9936021329804262
jittered_zero,9,47.96419464484395,0.01,0.51,HBR,10.0,0.002,0.1661676700616225,0.9375338123629915,0.9090909090909091,0.9936651155334758
jittered_zero,9,47.96419464484395,0.02,0.52,HBR,10.0,0.002,0.2574332224955258,0.9334375617683206,0.8333333333333333,0.993788907770975
jittered_zero,9,47.96419464484395,0.05,0.55,HBR,10.0,0.002,0.5049516246187827,0.9106353460524086,0.6666666666666665,0.9941434409936285
known_zero,10,49.7738324776723,-0.05,0.45,HBR,10.0,0.002,0.4838475086182017,0.9304355642863273,0.6666666666666666,0.9937397309196585
known_zero,10,49.7738324776723,-0.02,0.48,HBR,10.0,0.002,0.2167839615328242,0.971840645464156,0.8333333333333333,0.9941183929882773
known_zero,10,49.7738324776723,-0.01,0.49,HBR,10.0,0.002,0.11532359126413169,0.9858653424888674,0.9090909090909091,0.994238751736836
known_zero,10,49.7738324776723,-0.005,0.495,HBR,10.0,0.002,0.061614819530852495,0.992918985171376,0.9523809523809523,0.9942978680511099
known_zero,10,49.7738324776723,-0.002,0.498,HBR,10.0,0.002,0.02832545463177994,0.9971643170177054,0.9803921568627451,0.9943330021657221
known_zero,10,49.7738324776723,0.0,0.5,HBR,10.0,0.002,0.005659699848297412,0.9999999999999976,1.0,0.994356286077165
known_zero,10,49.7738324776723,0.002,0.502,HBR,10.0,0.002,0.02826702037294663,0.9971759971149301,0.9803921568627451,0.994379459498058
known_zero,10,49.7738324776723,0.005,0.505,HBR,10.0,0.002,0.061425115773021774,0.9929913706347446,0.9523809523809523,0.9944140135319193
known_zero,10,49.7738324776723,0.01,0.51,HBR,10.0,0.002,0.11480040027111289,0.986150856747427,0.9090909090909091,0.9944710580556753
known_zero,10,49.7738324776723,0.02,0.52,HBR,10.0,0.002,0.21517415705401255,0.9729515384958729,0.8333333333333333,0.9945831284928832
known_zero,10,49.7738324776723,0.05,0.55,HBR,10.0,0.002,0.47581479712769675,0.9368422385629088,0.6666666666666665,0.9949037208791125
jittered_zero,10,49.72853878341692,-0.05,0.45,HBR,10.0,0.002,0.5062874823668827,0.9096286303110789,0.6666666666666666,0.9939150756603279
jittered_zero,10,49.72853878341692,-0.02,0.48,HBR,10.0,0.002,0.25630927241131396,0.934017709312355,0.8333333333333333,0.9942885373666719
jittered_zero,10,49.72853878341692,-0.01,0.49,HBR,10.0,0.002,0.16435679782198623,0.9385322215773898,0.9090909090909091,0.9944071708919855
jittered_zero,10,49.72853878341692,-0.005,0.495,HBR,10.0,0.002,0.11638359973928002,0.9398420129998174,0.9523809523809523,0.9944654260482827
jittered_zero,10,49.72853878341692,-0.002,0.498,HBR,10.0,0.002,0.0868703764313997,0.9403034726128008,0.9803921568627451,0.9945000439225264
jittered_zero,10,49.72853878341692,0.0,0.5,HBR,10.0,0.002,0.06686324085853579,0.9404740983881623,1.0,0.9945229838606486
jittered_zero,10,49.72853878341692,0.002,0.502,HBR,10.0,0.002,0.08657784805704091,0.9405352923625137,0.9803921568627451,0.9945458134564323
jittered_zero,10,49.72853878341692,0.005,0.505,HBR,10.0,0.002,0.11564931920437271,0.940424166283256,0.9523809523809523,0.9945798520280753
jittered_zero,10,49.72853878341692,0.01,0.51,HBR,10.0,0.002,0.16286736466600943,0.9397148645270713,0.9090909090909091,0.9946360381734967
jittered_zero,10,49.72853878341692,0.02,0.52,HBR,10.0,0.002,0.2531710802674522,0.9365221839035618,0.8333333333333333,0.9947463945143795
jittered_zero,10,49.72853878341692,0.05,0.55,HBR,10.0,0.002,0.49621435688486193,0.9177787956857721,0.6666666666666665,0.9950618648009109
known_zero,11,52.970321477714464,-0.05,0.45,HBR,10.0,0.002,0.5366720487278491,0.8865053160904419,0.6666666666666666,0.9893186710348176
known_zero,11,52.970321477714464,-0.02,0.48,HBR,10.0,0.002,0.24079023071214475,0.9527614607607556,0.8333333333333333,0.989972648751946
known_zero,11,52.970321477714464,-0.01,0.49,HBR,10.0,0.002,0.12940708259844252,0.9760608936314579,0.9090909090909091,0.9901819159019264
known_zero,11,52.970321477714464,-0.005,0.495,HBR,10.0,0.002,0.07067669091286322,0.9879492099258184,0.9523809523809523,0.9902849616379372
known_zero,11,52.970321477714464,-0.002,0.498,HBR,10.0,0.002,0.034354969379337436,0.9951600207123376,0.9803921568627451,0.9903462869972613
known_zero,11,52.970321477714464,0.0,0.5,HBR,10.0,0.002,0.00965954075537322,0.9999999999999925,1.0,0.9903869627508224
known_zero,11,52.970321477714464,0.002,0.502,HBR,10.0,0.002,0.034252402928824026,0.9951805136597117,0.9803921568627451,0.9904274730181959
known_zero,11,52.970321477714464,0.005,0.505,HBR,10.0,0.002,0.07034397503194137,0.9880754559346303,0.9523809523809523,0.990487929568131
known_zero,11,52.970321477714464,0.01,0.51,HBR,10.0,0.002,0.12849211542679415,0.9765539967732079,0.9090909090909091,0.9905878723187743
known_zero,11,52.970321477714464,0.02,0.52,HBR,10.0,0.002,0.2379965512796657,0.954643795365035,0.8333333333333333,0.9907847260476625
known_zero,11,52.970321477714464,0.05,0.55,HBR,10.0,0.002,0.5230776053072956,0.8967962152340385,0.6666666666666665,0.9913517435174586
jittered_zero,11,52.89373578635762,-0.05,0.45,HBR,10.0,0.002,0.6248406774551313,0.8115680497428915,0.6666666666666666,0.9894673306077538
jittered_zero,11,52.89373578635762,-0.02,0.48,HBR,10.0,0.002,0.3700227476886228,0.8371366267617796,0.8333333333333333,0.9901159683471287
jittered_zero,11,52.89373578635762,-0.01,0.49,HBR,10.0,0.002,0.27714704807422885,0.8418838130012204,0.9090909090909091,0.9903235166883252
jittered_zero,11,52.89373578635762,-0.005,0.495,HBR,10.0,0.002,0.22868846970803097,0.8434304017969873,0.9523809523809523,0.9904257142050873
jittered_zero,11,52.89373578635762,-0.002,0.498,HBR,10.0,0.002,0.19886067949039019,0.8440875611868589,0.9803921568627451,0.9904865341761029
jittered_zero,11,52.89373578635762,0.0,0.5,HBR,10.0,0.002,0.17863232073042715,0.8444126012927239,1.0,0.9905268744722077
jittered_zero,11,52.89373578635762,0.002,0.502,HBR,10.0,0.002,0.19811627706915283,0.8446474748645119,0.9803921568627451,0.9905670504519846
jittered_zero,11,52.89373578635762,0.005,0.505,HBR,10.0,0.002,0.22682495063239005,0.8448319126914667,0.9523809523809523,0.9906270077554089
jittered_zero,11,52.89373578635762,0.01,0.51,HBR,10.0,0.002,0.2734021544189268,0.8446990839430896,0.9090909090909091,0.9907261242222773
jittered_zero,11,52.89373578635762,0.02,0.52,HBR,10.0,0.002,0.362392975360671,0.8428626170553658,0.8333333333333333,0.9909213468918113
jittered_zero,11,52.89373578635762,0.05,0.55,HBR,10.0,0.002,0.6035817328537368,0.8273199385746755,0.6666666666666665,0.9914836389673077
known_zero,12,56.44624769706339,-0.05,0.45,HBR,10.0,0.002,0.5338824289496501,0.8887822788341435,0.6666666666666666,0.9895407407853105
known_zero,12,56.44624769706339,-0.02,0.48,HBR,10.0,0.002,0.23944778093977467,0.9538221127154456,0.8333333333333333,0.9902001995106103
known_zero,12,56.44624769706339,-0.01,0.49,HBR,10.0,0.002,0.1286046487949384,0.9766186212612601,0.9090909090909091,0.9904108629203604
known_zero,12,56.44624769706339,-0.005,0.495,HBR,10.0,0.002,0.07015549251744202,0.9882351681831587,0.9523809523809523,0.9905145303188009
known_zero,12,56.44624769706339,-0.002,0.498,HBR,10.0,0.002,0.0340061613331712,0.9952761388318061,0.9803921568627451,0.9905762047372185
known_zero,12,56.44624769706339,0.0,0.5,HBR,10.0,0.002,0.009427193333301885,0.9999999999999922,1.0,0.9906171033437224
known_zero,12,56.44624769706339,0.002,0.502,HBR,10.0,0.002,0.03390306802953001,0.995296737540615,0.9803921568627451,0.9906578286488271
known_zero,12,56.44624769706339,0.005,0.505,HBR,10.0,0.002,0.06982105214121995,0.9883621097251136,0.9523809523809523,0.9907185932270826
known_zero,12,56.44624769706339,0.01,0.51,HBR,10.0,0.002,0.12768478406105183,0.9771147227681751,0.9090909090909091,0.9908190110891684
known_zero,12,56.44624769706339,0.02,0.52,HBR,10.0,0.002,0.2366378864270251,0.955717978562379,0.8333333333333333,0.9910166746783867
known_zero,12,56.44624769706339,0.05,0.55,HBR,10.0,0.002,0.5201891055954471,0.8991787325976981,0.6666666666666665,0.991585059599141
jittered_zero,12,56.3502752964221,-0.05,0.45,HBR,10.0,0.002,0.6582166651345676,0.7850686166470304,0.6666666666666666,0.9892903592206037
jittered_zero,12,56.3502752964221,-0.02,0.48,HBR,10.0,0.002,0.40744139661688383,0.8065205182705973,0.8333333333333333,0.9899568732115382
jittered_zero,12,56.3502752964221,-0.01,0.49,HBR,10.0,0.002,0.31507022311798194,0.8106805162459528,0.9090909090909091,0.9901698322965424
jittered_zero,12,56.3502752964221,-0.005,0.495,HBR,10.0,0.002,0.2666448536276216,0.8121406606611736,0.9523809523809523,0.9902746371580619
jittered_zero,12,56.3502752964221,-0.002,0.498,HBR,10.0,0.002,0.2367631440442359,0.8128159997041158,0.9803921568627451,0.990336990752642
jittered_zero,12,56.3502752964221,0.0,0.5,HBR,10.0,0.002,0.21646780721267395,0.8131826273672432,1.0,0.9903783407717764
jittered_zero,12,56.3502752964221,0.002,0.502,HBR,10.0,0.002,0.23586002971890957,0.8134826088370468,0.9803921568627451,0.9904195163946995
jittered_zero,12,56.3502752964221,0.005,0.505,HBR,10.0,0.002,0.2643851562035658,0.8138083762201476,0.9523809523809523,0.9904809544013635
jittered_zero,12,56.3502752964221,0.01,0.51,HBR,10.0,0.002,0.3105372219437163,0.8140244258899644,0.9090909090909091,0.9905824891989526
jittered_zero,12,56.3502752964221,0.02,0.52,HBR,10.0,0.002,0.39826801187305483,0.8132749162898448,0.8333333333333333,0.990782366354954
jittered_zero,12,56.3502752964221,0.05,0.55,HBR,10.0,0.002,0.6335487327173146,0.8029978109292834,0.6666666666666665,0.9913572318643694
known_zero,13,59.34704400260235,-0.05,0.45,HBR,10.0,0.002,0.48277044849444667,0.9313798731833699,0.6666666666666666,0.9938020047944821
known_zero,13,59.34704400260235,-0.02,0.48,HBR,10.0,0.002,0.21620344010470108,0.9723158357867623,0.8333333333333333,0.9942095397644946
known_zero,13,59.34704400260235,-0.01,0.49,HBR,10.0,0.002,0.11496557385043304,0.9861196599056187,0.9090909090909091,0.9943382671266724
known_zero,13,59.34704400260235,-0.005,0.495,HBR,10.0,0.002,0.061378444442623796,0.9930503671811559,0.9523809523809523,0.9944013449227941
known_zero,13,59.34704400260235,-0.002,0.498,HBR,10.0,0.002,0.028165350714763615,0.9972178887748789,0.9803921568627451,0.9944387861883899
known_zero,13,59.34704400260235,0.0,0.5,HBR,10.0,0.002,0.005551803275460868,0.9999999999999991,1.0,0.994463579500802
known_zero,13,59.34704400260235,0.002,0.502,HBR,10.0,0.002,0.028103155419890467,0.9972303207680839,0.9803921568627451,0.9944882395617911
known_zero,13,59.34704400260235,0.005,0.505,HBR,10.0,0.002,0.06117652566554818,0.9931274250048159,0.9523809523809523,0.9945249812496844
known_zero,13,59.34704400260235,0.01,0.51,HBR,10.0,0.002,0.11440864437852293,0.9864236870138987,0.9090909090909091,0.9945855604479739
known_zero,13,59.34704400260235,0.02,0.52,HBR,10.0,0.002,0.21448939267211106,0.9734994144322938,0.8333333333333333,0.9947042917618748
known_zero,13,59.34704400260235,0.05,0.55,HBR,10.0,0.002,0.47420942750661516,0.9382172314282038,0.6666666666666665,0.9950417801326592
jittered_zero,13,59.15154964820637,-0.05,0.45,HBR,10.0,0.002,0.6865687771179928,0.7602554311935755,0.6666666666666666,0.9930216023702042
jittered_zero,13,59.15154964820637,-0.02,0.48,HBR,10.0,0.002,0.4487480478076952,0.7711591674568076,0.8333333333333333,0.9934555019556862
jittered_zero,13,59.15154964820637,-0.01,0.49,HBR,10.0,0.002,0.35813850656381807,0.7738317861927153,0.9090909090909091,0.9935930453733074
jittered_zero,13,59.15154964820637,-0.005,0.495,HBR,10.0,0.002,0.31005955205687097,0.7749864419840258,0.9523809523809523,0.9936605358391224
jittered_zero,13,59.15154964820637,-0.002,0.498,HBR,10.0,0.002,0.2802127105762532,0.7756213843555679,0.9803921568627451,0.9937006261145388
jittered_zero,13,59.15154964820637,0.0,0.5,HBR,10.0,0.002,0.25986867746831055,0.7760206822949537,1.0,0.9937271860019192
jittered_zero,13,59.15154964820637,0.002,0.502,HBR,10.0,0.002,0.2791549279327847,0.7764008573490988,0.9803921568627451,0.9937536130822838
jittered_zero,13,59.15154964820637,0.005,0.505,HBR,10.0,0.002,0.30741453934798946,0.7769354268279047,0.9523809523809523,0.9937930061129582
jittered_zero,13,59.15154964820637,0.01,0.51,HBR,10.0,0.002,0.3528445124105047,0.7777319127931448,0.9090909090909091,0.9938580063105216
jittered_zero,13,59.15154964820637,0.02,0.52,HBR,10.0,0.002,0.4381284155597927,0.7789765889188192,0.8333333333333333,0.993985586960373
jittered_zero,13,59.15154964820637,0.05,0.55,HBR,10.0,0.002,0.6594774018553055,0.7800900310964807,0.6666666666666665,0.9943496712206368
known_zero,14,60.83177852460981,-0.05,0.45,HBR,10.0,0.002,0.49684487589364185,0.9194449023970488,0.6666666666666666,0.9926326630703259
known_zero,14,60.83177852460981,-0.02,0.48,HBR,10.0,0.002,0.2225102754024054,0.9672608514592009,0.8333333333333333,0.993122109679223
known_zero,14,60.83177852460981,-0.01,0.49,HBR,10.0,0.002,0.11864877712234963,0.9835444235179921,0.9090909090909091,0.993276580059513
known_zero,14,60.83177852460981,-0.005,0.495,HBR,10.0,0.002,0.06374359878296931,0.9917507292523605,0.9523809523809523,0.993352244398078
known_zero,14,60.83177852460981,-0.002,0.498,HBR,10.0,0.002,0.029737710054074135,0.996695138248614,0.9803921568627451,0.9933971473734157
known_zero,14,60.83177852460981,0.0,0.5,HBR,10.0,0.002,0.006594820306445385,0.9999999999999998,1.0,0.9934268777934399
known_zero,14,60.83177852460981,0.002,0.502,HBR,10.0,0.002,0.029663048226354464,0.9967100605316151,0.9803921568627451,0.9934564451948923
known_zero,14,60.83177852460981,0.005,0.505,HBR,10.0,0.002,0.06350125653899151,0.9918430787860659,0.9523809523809523,0.9935004923144796
known_zero,14,60.83177852460981,0.01,0.51,HBR,10.0,0.002,0.1179808566419301,0.9839078493851495,0.9090909090909091,0.9935730999122279
known_zero,14,60.83177852460981,0.02,0.52,HBR,10.0,0.002,0.22045879434226417,0.9686685807601674,0.8333333333333333,0.9937153415613843
known_zero,14,60.83177852460981,0.05,0.55,HBR,10.0,0.002,0.4866669127634648,0.9274619107359323,0.6666666666666665,0.9941191078204364
jittered_zero,14,60.9099302516158,-0.05,0.45,HBR,10.0,0.002,0.5706896438636944,0.8545696009353605,0.6666666666666666,0.9919652443472488
jittered_zero,14,60.9099302516158,-0.02,0.48,HBR,10.0,0.002,0.32345716769452515,0.8749537061923021,0.8333333333333333,0.9924771298377054
jittered_zero,14,60.9099302516158,-0.01,0.49,HBR,10.0,0.002,0.23196617613927978,0.8787386378283986,0.9090909090909091,0.9926389954107913
jittered_zero,14,60.9099302516158,-0.005,0.495,HBR,10.0,0.002,0.18394505856568974,0.879988362431864,0.9523809523809523,0.9927183423802578
jittered_zero,14,60.9099302516158,-0.002,0.498,HBR,10.0,0.002,0.15429590252364678,0.8805289881425996,0.9803921568627451,0.992765450251451
jittered_zero,14,60.9099302516158,0.0,0.5,HBR,10.0,0.002,0.13415156286317362,0.8808022473061649,1.0,0.9927966486750579
jittered_zero,14,60.9099302516158,0.002,0.502,HBR,10.0,0.002,0.15369154432128382,0.8810060773232361,0.9803921568627451,0.9928276825518548
jittered_zero,14,60.9099302516158,0.005,0.505,HBR,10.0,0.002,0.18243210040113844,0.8811826519933709,0.9523809523809523,0.9928739265437876
jittered_zero,14,60.9099302516158,0.01,0.51,HBR,10.0,0.002,0.22892559657204625,0.8811383415141988,0.9090909090909091,0.9929501881135134
jittered_zero,14,60.9099302516158,0.02,0.52,HBR,10.0,0.002,0.3172608217251022,0.8798401303126614,0.8333333333333333,0.993099710264585
jittered_zero,14,60.9099302516158,0.05,0.55,HBR,10.0,0.002,0.5533813380384078,0.8681243736215071,0.6666666666666665,0.9935251100963772
known_zero,15,65.1125440480816,-0.05,0.45,HBR,10.0,0.002,0.5302369639815934,0.8917808784600535,0.6666666666666666,0.989815192673013
known_zero,15,65.1125440480816,-0.02,0.48,HBR,10.0,0.002,0.2376444570426642,0.9552532630662139,0.8333333333333333,0.9905012770757393
known_zero,15,65.1125440480816,-0.01,0.49,HBR,10.0,0.002,0.12751793072026302,0.9773762675514717,0.9090909090909091,0.9907191600544881
known_zero,15,65.1125440480816,-0.005,0.495,HBR,10.0,0.002,0.06944670104284613,0.9886248521752836,0.9523809523809523,0.9908261417691883
known_zero,15,65.1125440480816,-0.002,0.498,HBR,10.0,0.002,0.033530456649463726,0.995434663983768,0.9803921568627451,0.9908897120837253
known_zero,15,65.1125440480816,0.0,0.5,HBR,10.0,0.002,0.00910952963567876,0.9999999999999905,1.0,0.9909318364226916
known_zero,15,65.1125440480816,0.002,0.502,HBR,10.0,0.002,0.03342434247999764,0.9954558669664167,0.9803921568627451,0.9909737571372419
known_zero,15,65.1125440480816,0.005,0.505,HBR,10.0,0.002,0.06910243850876413,0.9887555797071281,0.9523809523809523,0.9910362584128867
known_zero,15,65.1125440480816,0.01,0.51,HBR,10.0,0.002,0.1265708267414587,0.9778875642158888,0.9090909090909091,0.9911394219846651
known_zero,15,65.1125440480816,0.02,0.52,HBR,10.0,0.002,0.23474952029929885,0.9572101725187306,0.8333333333333333,0.9913420300966943
known_zero,15,65.1125440480816,0.05,0.55,HBR,10.0,0.002,0.5160993250647612,0.9025578480199006,0.6666666666666665,0.9919210875918972
jittered_zero,15,65.052123106459,-0.05,0.45,HBR,10.0,0.002,0.5939503432897094,0.8371081029583065,0.6666666666666666,0.9893736888091927
jittered_zero,15,65.052123106459,-0.02,0.48,HBR,10.0,0.002,0.33413920666986396,0.8677581442299351,0.8333333333333333,0.9900741783327927
jittered_zero,15,65.052123106459,-0.01,0.49,HBR,10.0,0.002,0.24040301964621297,0.8734169578512866,0.9090909090909091,0.9902967655112496
jittered_zero,15,65.052123106459,-0.005,0.495,HBR,10.0,0.002,0.1917662373903278,0.875171128306141,0.9523809523809523,0.990406081438692
jittered_zero,15,65.052123106459,-0.002,0.498,HBR,10.0,0.002,0.1619194272668817,0.8758660106570229,0.9803921568627451,0.9904710466078918
jittered_zero,15,65.052123106459,0.0,0.5,HBR,10.0,0.002,0.14171555804675248,0.8761794312527138,1.0,0.9905140984980265
jittered_zero,15,65.052123106459,0.002,0.502,HBR,10.0,0.002,0.1612536156567974,0.8763733634005522,0.9803921568627451,0.9905569448888097
jittered_zero,15,65.052123106459,0.005,0.505,HBR,10.0,0.002,0.19009805546987543,0.8764422524021949,0.9523809523809523,0.9906208311757156
jittered_zero,15,65.052123106459,0.01,0.51,HBR,10.0,0.002,0.23704077288696582,0.8759785993027983,0.9090909090909091,0.9907262938053678
jittered_zero,15,65.052123106459,0.02,0.52,HBR,10.0,0.002,0.3272138482655759,0.8730308325670698,0.8333333333333333,0.9909334654997769
jittered_zero,15,65.052123106459,0.05,0.55,HBR,10.0,0.002,0.5736478559902541,0.8524228411587242,0.6666666666666665,0.9915259438906268
known_zero,16,67.07981052949417,-0.05,0.45,HBR,10.0,0.002,0.5039382020145042,0.9135015955822378,0.6666666666666666,0.9920290008334434
known_zero,16,67.07981052949417,-0.02,0.48,HBR,10.0,0.002,0.2256540073182008,0.9647567013840603,0.8333333333333333,0.9925745874335518
known_zero,16,67.07981052949417,-0.01,0.49,HBR,10.0,0.002,0.12047689996113015,0.9822712143319539,0.9090909090909091,0.9927475299384938
known_zero,16,67.07981052949417,-0.005,0.495,HBR,10.0,0.002,0.06491450154579702,0.991108846160548,0.9523809523809523,0.9928323893607628
known_zero,16,67.07981052949417,-0.002,0.498,HBR,10.0,0.002,0.030514521741847638,0.9964371190644601,0.9803921568627451,0.9928827967724236
known_zero,16,67.07981052949417,0.0,0.5,HBR,10.0,0.002,0.007109017617426204,0.9999999999999893,1.0,0.9929161916721995
