z,C_proj_norm,R_proj,H,B,S,V,R_resp,R_rob,CCI_min,CCI_diag
2.428035043804755988e-01,2.130632858102145644e+00,5.916427821733095671e-01,9.586118151453162373e-01,5.265790346256004062e-01,5.047032663742041514e-01,6.216995178692170665e-01,6.795617989459090680e-01,6.308567392706191379e-01,2.395488982842842729e-01,1.843498492245772558e-01
2.453066332916145342e-01,2.146804082156982485e+00,5.888879379555450599e-01,9.583349178756216391e-01,5.267168331170782869e-01,5.047393019087398347e-01,6.227965530864356669e-01,6.799551020929427425e-01,6.311418207135615077e-01,2.394571283577296428e-01,1.842793434484387427e-01
2.478097622027534419e-01,2.163088165046466838e+00,5.861201646175470126e-01,9.580564195269539729e-01,5.268556661989443057e-01,5.047755941351663722e-01,6.239026427670015806e-01,6.803512523441140880e-01,6.314289337914031908e-01,2.393646000830397247e-01,1.842082881469724875e-01
2.503128911138923773e-01,2.179485824863200527e+00,5.833394657927627458e-01,9.577763132341396979e-01,5.269955415776738095e-01,5.048121447638741488e-01,6.250178613580809062e-01,6.807502674338249404e-01,6.317180907416808378e-01,2.392713078913235036e-01,1.841366796370287329e-01
2.528160200250312850e-01,2.195997783695839090e+00,5.805458459435115515e-01,9.574945921187681952e-01,5.271364670200001656e-01,5.048489555158960362e-01,6.261422839501564752e-01,6.811521651829164359e-01,6.320093038561683807e-01,2.391772461826035256e-01,1.840645142180740712e-01
2.553191489361701927e-01,2.212624767649703728e+00,5.777393103665305896e-01,9.572112492892868030e-01,5.272784503534824196e-01,5.048860281229775593e-01,6.272759862835681766e-01,6.815569634991022197e-01,6.323025854810986335e-01,2.390824093257616911e-01,1.839917881721787329e-01
2.578222778473091559e-01,2.229367506867512727e+00,5.749198651984422925e-01,9.569262778411045112e-01,5.274214994670781698e-01,5.049233643276472838e-01,6.284190447551345482e-01,6.819646803774116472e-01,6.325979480173912206e-01,2.389867916584862972e-01,1.839184977640036800e-01
2.603254067584480635e-01,2.246226735550224340e+00,5.720875174211380587e-01,9.566396708566762275e-01,5.275656223117251020e-01,5.049609658832883152e-01,6.295715364248570811e-01,6.823753339006349838e-01,6.328954039208803950e-01,2.388903874872239930e-01,1.838446392407909746e-01
2.628285356695869712e-01,2.263203191978020445e+00,5.692422748670766808e-01,9.563514214056048068e-01,5.277108269009280761e-01,5.049988345542091306e-01,6.307335390227094551e-01,6.827889422397789287e-01,6.331949657025499612e-01,2.387931910871304853e-01,1.837702088323522331e-01
2.653316645807259344e-01,2.280297618531392789e+00,5.663841462245001734e-01,9.560615225447646193e-01,5.278571213113544269e-01,5.050369721157169645e-01,6.319051309555095974e-01,6.832055236545346855e-01,6.334966459287768581e-01,2.386951967020228549e-01,1.836952027510581342e-01
2.678347934918648421e-01,2.297510761712346916e+00,5.635131410425621157e-01,9.557699673183858158e-01,5.280045136834349284e-01,5.050753803541899734e-01,6.330863913138784493e-01,6.836250964937424790e-01,6.338004572215704124e-01,2.385963985443378954e-01,1.836196171918310083e-01
2.703379224030037498e-01,2.314843372165749535e+00,5.606292697363641775e-01,9.554767487581805607e-01,5.281530122219733059e-01,5.051140610671509545e-01,6.342773998792872181e-01,6.840476791958753910e-01,6.341064122588248031e-01,2.384967907950877875e-01,1.835434483321352617e-01
2.728410513141427129e-01,2.332296204700765152e+00,5.577325435919059382e-01,9.551818598834643792e-01,5.283026251967626319e-01,5.051530160633416200e-01,6.354782371311895606e-01,6.844732902895263038e-01,6.344145237745730803e-01,2.383963676038196033e-01,1.834666923319698828e-01
2.753441802252816206e-01,2.349870018312432141e+00,5.548229747709408910e-01,9.548852937012513031e-01,5.284533609432086054e-01,5.051922471627968703e-01,6.366889842542465816e-01,6.849019483938985076e-01,6.347248045592430721e-01,2.382951230885798632e-01,1.833893453338632518e-01
2.778473091364205283e-01,2.367565576203364053e+00,5.519005763157381894e-01,9.545870432063893185e-01,5.286052278629609358e-01,5.052317561969208448e-01,6.379097231456407613e-01,6.853336722193115182e-01,6.350372674599229494e-01,2.381930513358770929e-01,1.833114034628666456e-01
2.803504380475594360e-01,2.385383645805555730e+00,5.489653621537488037e-01,9.542871013817083581e-01,5.287582344245524979e-01,5.052715450085619731e-01,6.391405364224820307e-01,6.857684805677188855e-01,6.353519253806342304e-01,2.380901464006459634e-01,1.832328628265474380e-01
2.828535669586983992e-01,2.403324998802304435e+00,5.460173471021787517e-01,9.539854611981227750e-01,5.289123891640452602e-01,5.053116154520903569e-01,6.403815074293061071e-01,6.862063923332213378e-01,6.356687912826015641e-01,2.379864023062190914e-01,1.831537195149874897e-01
2.853566958698373068e-01,2.421390411150280197e+00,5.430565468724584122e-01,9.536821156147543554e-01,5.290677006856849829e-01,5.053519693934743762e-01,6.416327202456686418e-01,6.866474265025942492e-01,6.359878781845306195e-01,2.378818130442997558e-01,1.830739696007807060e-01
2.878598247809762145e-01,2.439580663101692526e+00,5.400829780746130293e-01,9.533770575791103985e-01,5.292241776625633554e-01,5.053926087103587372e-01,6.428942596938340692e-01,6.870916021558346465e-01,6.363091991628999633e-01,2.377763725749302004e-01,1.829936091390275965e-01
2.903629536921151777e-01,2.457896539226574806e+00,5.370966582215352947e-01,9.530702800272039532e-01,5.293818288372880154e-01,5.054335352921430768e-01,6.441662113465609352e-01,6.875389384667038861e-01,6.366327673522482744e-01,2.376700748264711782e-01,1.829126341673362743e-01
2.928660826032540854e-01,2.476338828435200590e+00,5.340976057331509042e-01,9.527617758836940398e-01,5.295406630226612288e-01,5.054747510400607879e-01,6.454486615349860346e-01,6.879894547032825436e-01,6.369585959454692192e-01,2.375629136955806908e-01,1.828310407058220677e-01
2.953692115143929930e-01,2.494908324000613575e+00,5.310858399404795316e-01,9.524515380620537375e-01,5.297006891023661179e-01,5.055162578672588447e-01,6.467416973566079141e-01,6.884431702285402910e-01,6.372866981941175402e-01,2.374548830471934491e-01,1.827488247571072977e-01
2.978723404255319007e-01,2.513605823581270826e+00,5.280613810895936622e-01,9.521395594647080740e-01,5.298619160316621057e-01,5.055580576988784047e-01,6.480454066833700733e-01,6.889001045009072177e-01,6.376170874087129237e-01,2.373459767145071064e-01,1.826659823063243315e-01
3.003754693366708639e-01,2.532432129243821439e+00,5.250242503454627396e-01,9.518258329832081088e-01,5.300243528380872426e-01,5.056001524721354112e-01,6.493598781698485256e-01,6.893602770748626929e-01,6.379497769590573020e-01,2.372361884989668268e-01,1.825825093211169425e-01
3.028785982478097716e-01,2.551388047485971811e+00,5.219744697956963941e-01,9.515103514983912492e-01,5.301880086221710808e-01,5.056425441364023055e-01,6.506852012615396141e-01,6.898237076015288904e-01,6.382847802745535981e-01,2.371255121702558477e-01,1.824984017516448065e-01
3.053817271589486793e-01,2.570474389259510772e+00,5.189120624541699867e-01,9.511931078805554440e-01,5.303528925581548759e-01,5.056852346532910714e-01,6.520214662032564057e-01,6.902904158292780812e-01,6.386221108445334638e-01,2.370139414662873478e-01,1.824136555305879703e-01
3.078848560700876424e-01,2.589691969993401344e+00,5.158370522645445710e-01,9.508740949896323791e-01,5.305190138947207812e-01,5.057282259967352811e-01,6.533687640476266711e-01,6.907604216043462531e-01,6.389617822185885698e-01,2.369014700931996453e-01,1.823282665731529029e-01
3.103879849812265501e-01,2.609041609617039459e+00,5.127494641036666190e-01,9.505533056753510124e-01,5.306863819557304796e-01,5.057715201530743609e-01,6.547271866637038862e-01,6.912337448714561683e-01,6.393038080069078921e-01,2.367880917253569195e-01,1.822422307770809602e-01
3.128911138923654578e-01,2.628524132583592632e+00,5.096493237848596092e-01,9.502307327774459633e-01,5.308550061409714749e-01,5.058151191211378572e-01,6.560968267456823710e-01,6.917104056744588503e-01,6.396482018806263214e-01,2.366738000053477675e-01,1.821555440226548250e-01
3.153942428035043655e-01,2.648140367893473623e+00,5.065366580610940472e-01,9.499063691258405884e-01,5.310248959269150415e-01,5.058590249123301463e-01,6.574777778217265611e-01,6.921904241569792893e-01,6.399949775721759382e-01,2.365585885439906721e-01,1.820682021727084154e-01
3.178973717146433287e-01,2.667891149117910032e+00,5.034114946280464631e-01,9.495802075408460441e-01,5.311960608674802797e-01,5.059032395507163660e-01,6.588701342629089686e-01,6.926738205630741385e-01,6.403441488756450584e-01,2.364424509203419955e-01,1.819802010726377373e-01
3.204005006257822363e-01,2.687777314422645780e+00,5.002738621270325092e-01,9.492522408333435857e-01,5.313685105948101617e-01,5.059477650731090126e-01,6.602739912922647170e-01,6.931606152378977370e-01,6.406957296471408325e-01,2.363253806817091629e-01,1.818915365504139570e-01
3.229036295369211440e-01,2.707799706591752731e+00,4.971237901478250398e-01,9.489224618050229321e-01,5.315422548200556818e-01,5.059926035291543167e-01,6.616894449939586531e-01,6.936508286283884495e-01,6.410497338051667215e-01,2.362073713436616262e-01,1.818022044165942264e-01
3.254067584480601072e-01,2.727959173051536901e+00,4.939613092313508425e-01,9.485908632485645642e-01,5.317173033341699995e-01,5.060377569814206167e-01,6.631165923225699199e-01,6.941444812839540068e-01,6.414061753309975300e-01,2.360884163900530130e-01,1.817122004643388355e-01
3.279098873591990149e-01,2.748256565894586334e+00,4.907864508722607488e-01,9.482574379478730942e-01,5.318936660087123514e-01,5.060832275054866214e-01,6.645555311124949904e-01,6.946415938571777193e-01,6.417650682690677622e-01,2.359685092730409162e-01,1.816215204694257290e-01
3.304130162703379225e-01,2.768692741903901577e+00,4.875992475213817845e-01,9.479221786783198489e-01,5.320713527966621781e-01,5.061290171900302282e-01,6.660063600874683853e-01,6.951421871045380119e-01,6.421264267273691928e-01,2.358476434131104027e-01,1.815301601902664097e-01
3.329161451814768302e-01,2.789268562577139843e+00,4.843997325880430860e-01,9.475850782069392686e-01,5.322503737332422435e-01,5.061751281369187838e-01,6.674691788702054041e-01,6.956462818871265164e-01,6.424902648778455516e-01,2.357258121991074318e-01,1.814381153679276992e-01
3.354192740926157934e-01,2.809984894150995061e+00,4.811879404422700346e-01,9.472461292926827037e-01,5.324307389367534116e-01,5.062215624612993459e-01,6.689440879921696448e-01,6.961538991713918101e-01,6.428565969568053040e-01,2.356030089882697465e-01,1.813453817261499457e-01
3.379224030037547011e-01,2.830842607625640994e+00,4.779639064168617613e-01,9.469053246866683260e-01,5.326124586094184155e-01,5.062683222916898318e-01,6.704311889034603178e-01,6.966650600298915919e-01,6.432254372653376517e-01,2.354792271062632336e-01,1.812519549713686728e-01
3.404255319148936088e-01,2.851842578789323568e+00,4.747276668093304841e-01,9.465626571324254890e-01,5.327955430382363966e-01,5.063154097700716116e-01,6.719305839828301208e-01,6.971797856420556272e-01,6.435968001697368601e-01,2.353544598472239457e-01,1.811578307927381171e-01
3.429286608260325719e-01,2.872985688243021141e+00,4.714792588837201648e-01,9.462181193661571843e-01,5.329800025958487675e-01,5.063628270519808794e-01,6.734423765478266821e-01,6.976980972949625714e-01,6.439707001019340238e-01,2.352287004738021492e-01,1.810630048621551247e-01
3.454317897371714796e-01,2.894272821425235787e+00,4.682187208722884963e-01,9.458717041169907302e-01,5.331658477414148445e-01,5.064105763066034660e-01,6.749666708650662317e-01,6.982200163841271179e-01,6.443471515599353827e-01,2.351019422172138940e-01,1.809674728342871020e-01
3.479349186483103873e-01,2.915704868636871616e+00,4.649460919770624923e-01,9.455234041072634321e-01,5.333530890214983611e-01,5.064586597168679871e-01,6.765035721606359465e-01,6.987455644143050204e-01,6.447261691082719626e-01,2.349741782772923337e-01,1.808712303465983828e-01
3.504380475594492950e-01,2.937282725066224565e+00,4.616614123712574069e-01,9.451732120527963632e-01,5.335417370709656382e-01,5.065070794795408782e-01,6.780531866306310773e-01,6.992747630003081083e-01,6.451077673784555433e-01,2.348454018225469841e-01,1.807742730193802327e-01
3.529411764705882582e-01,2.959007290814057889e+00,4.583647232005683136e-01,9.448211206631782488e-01,5.337318026138946347e-01,5.065558378053219846e-01,6.796156214518239702e-01,6.998076338678321795e-01,6.454919610694420662e-01,2.347156059902260061e-01,1.806765964557824067e-01
3.554443053817271658e-01,2.980879470918787799e+00,4.550560665843222941e-01,9.444671226420564558e-01,5.339232964644947677e-01,5.066049369189407070e-01,6.811909847924713102e-01,7.003441988542998820e-01,6.458787649481041448e-01,2.345847838863840407e-01,1.805781962418464281e-01
3.579474342928660735e-01,3.002900175381763237e+00,4.517354856165005650e-01,9.441112106874540721e-01,5.341162295280390548e-01,5.066543790592533680e-01,6.827793858232570345e-01,7.008844799097201372e-01,6.462681938497156775e-01,2.344529285859524581e-01,1.804790679465393122e-01
3.604505632040050367e-01,3.025070319192626922e+00,4.484030243666215498e-01,9.437533774920509044e-01,5.343106128018068057e-01,5.067041664793401345e-01,6.843809347283772437e-01,7.014284990975520051e-01,6.466602626784354602e-01,2.343200331328187114e-01,1.803792071217920068e-01
3.629536921151439444e-01,3.047390822354799855e+00,4.450587278804883917e-01,9.433936157435164338e-01,5.345064573760391902e-01,5.067543014466043827e-01,6.859957427167651112e-01,7.019762785955937501e-01,6.470549864078105617e-01,2.341860905399068271e-01,1.802786093025374736e-01
3.654568210262828520e-01,3.069862609911016449e+00,4.417026421808017411e-01,9.430319181248442151e-01,5.347037744349062427e-01,5.068047862428712858e-01,6.876239220334582347e-01,7.025278406968833433e-01,6.474523800812835850e-01,2.340510937892628651e-01,1.801772700067500177e-01
3.679599499374217597e-01,3.092486611968984000e+00,4.383348142676316006e-01,9.426682773146608518e-01,5.349025752574849690e-01,5.068556231644879562e-01,6.892655859711138699e-01,7.030832078106059591e-01,6.478524588127062556e-01,2.339150358321496204e-01,1.800751847354898905e-01
3.704630788485607229e-01,3.115263763727109669e+00,4.349552921187517796e-01,9.423026859875895944e-01,5.351028712187521075e-01,5.069068145224241428e-01,6.909208488816678262e-01,7.036424024630282270e-01,6.482552377868681104e-01,2.337779095891412973e-01,1.799723489729462833e-01
3.729662077596996306e-01,3.138195005500313606e+00,4.315641246898371253e-01,9.419351368145779668e-01,5.353046737905858832e-01,5.069583626423733724e-01,6.925898261881445750e-01,7.042054472984352609e-01,6.486607322600276282e-01,2.336397079502288698e-01,1.798687581864857610e-01
3.754693366708385383e-01,3.161281282745942001e+00,4.281613619145168692e-01,9.415656224632834581e-01,5.355079945427840826e-01,5.070102698648554229e-01,6.942726343966173497e-01,7.047723650800954420e-01,6.490689575604607908e-01,2.335004237749250811e-01,1.797644078266990852e-01
3.779724655819775014e-01,3.184523546089730317e+00,4.247470547042925815e-01,9.411941355984188018e-01,5.357128451440917871e-01,5.070625385453193523e-01,6.959693911083206785e-01,7.053431786912295332e-01,6.494799290890111987e-01,2.333600498923810440e-01,1.796592933274541448e-01
3.804755944931164091e-01,3.207922751351881541e+00,4.213212549483100200e-01,9.408206688821276753e-01,5.359192373632433171e-01,5.071151710542466384e-01,6.976802150319183493e-01,7.059179111359978886e-01,6.498936623196521767e-01,2.332185791015058407e-01,1.795534101059493570e-01
3.829787234042553168e-01,3.231479859573187952e+00,4.178840155129946443e-01,9.404452149743836031e-01,5.361271830700178320e-01,5.071681697772559838e-01,6.994052259959271378e-01,7.064965855405100914e-01,6.503101728000626469e-01,2.330760041710903674e-01,1.794467535627681520e-01
3.854818523153942800e-01,3.255195837041258144e+00,4.144353902415399693e-01,9.400677665333767585e-01,5.363366942363068102e-01,5.072215371152084540e-01,7.011445449613005199e-01,7.070792251538430273e-01,6.507294761522077753e-01,2.329323178399402561e-01,1.793393190819380367e-01
3.879849812265331876e-01,3.279071655316776024e+00,4.109754339532595280e-01,9.396883162159348490e-01,5.365477829371960716e-01,5.072752754843133927e-01,7.028982940341714780e-01,7.076658533490816083e-01,6.511515880729347172e-01,2.327875128170118768e-01,1.792311020309899638e-01
3.904881101376720953e-01,3.303108291259861939e+00,4.075042024427921183e-01,9.393068566779030348e-01,5.367604613520606804e-01,5.073293873162347811e-01,7.046665964787584002e-01,7.082564936243636033e-01,6.515765243345682523e-01,2.326415817815598863e-01,1.791220977610236409e-01
3.929912390488110030e-01,3.327306727056496882e+00,4.040217524791628878e-01,9.389233805745964556e-01,5.369747417656742794e-01,5.073838750581993740e-01,7.064495767304384000e-01,7.088511696039569987e-01,6.520043007855298445e-01,2.324945173832849432e-01,1.790123016067712847e-01
3.954943679599499662e-01,3.351667950244982652e+00,4.005281418047064168e-01,9.385378805612267783e-01,5.371906365693321916e-01,5.074387411731039466e-01,7.082473604089828401e-01,7.094499050393441308e-01,6.524349333509578130e-01,2.323463122424914429e-01,1.789017088866662331e-01
3.979974968710888739e-01,3.376192953742498393e+00,3.970234291338398669e-01,9.381503492933329635e-01,5.374081582619884001e-01,5.074939881396250962e-01,7.100600743319666064e-01,7.100527238103216954e-01,6.528684380333396042e-01,2.321969589502530518e-01,1.787903149029151928e-01
4.005006257822277815e-01,3.400882735871689544e+00,3.935076741516961851e-01,9.377607794272665442e-01,5.376273194514070708e-01,5.075496184523288212e-01,7.118878465283456913e-01,7.106596499261297328e-01,6.533048309131602727e-01,2.320464500685803233e-01,1.786781149415695991e-01
4.030037546933667447e-01,3.425738300387311419e+00,3.899809375126132016e-01,9.373691636206248345e-01,5.378481328553290641e-01,5.076056346217803217e-01,7.137308062522086383e-01,7.112707075265808365e-01,6.537441281495516288e-01,2.318947781306015532e-01,1.785651042726045246e-01
4.055068836045056524e-01,3.450760656502949164e+00,3.864432808384751783e-01,9.369754945327399831e-01,5.380706113026526571e-01,5.076620391746562433e-01,7.155890839967052885e-01,7.118859208832198915e-01,6.541863459809600378e-01,2.317419356407464659e-01,1.784512781499970335e-01
4.080100125156445601e-01,3.475950818917743490e+00,3.828947667169145253e-01,9.365797648251725782e-01,5.382947677346294757e-01,5.077188346538559216e-01,7.174628115081501667e-01,7.125053144004983574e-01,6.546315007258237673e-01,2.315879150749381443e-01,1.783366318118085603e-01
