eta_g,beta_s,chi2_growth,max_abs_delta_mu_pct,max_abs_delta_slip_pct,max_abs_delta_Sigma_pct,max_abs_delta_Weyl_pct,max_abs_delta_EG_pct,stable
0.05,0.004,13.14653508,4.991537662,0.399323013,5.201165348,3.215386149,2.171068523,True
0.05,0.006,13.14653508,4.991537662,0.5989845195,5.305979191,3.318221523,2.272863425,True
0.05,0.008,13.14653508,4.991537662,0.7986460259,5.410793034,3.421056898,2.374658327,True
0.05,0.01,13.14653508,4.991537662,0.9983075324,5.515606877,3.523892273,2.476453229,True
0.05,0.012,13.14653508,4.991537662,1.197969039,5.620420719,3.626727648,2.578248131,True
0.05,0.014,13.14653508,4.991537662,1.397630545,5.725234562,3.729563023,2.680043033,True
0.05,0.016,13.14653508,4.991537662,1.597292052,5.830048405,3.832398397,2.781837935,True
0.05,0.018,13.14653508,4.991537662,1.796953558,5.934862248,3.935233772,2.883632837,True
0.05,0.02,13.14653508,4.991537662,1.996615065,6.039676091,4.038069147,2.985427739,True
0.05,0.022,13.14653508,4.991537662,2.196276571,6.144489934,4.140904522,3.087222641,True
0.05,0.024,13.14653508,4.991537662,2.395938078,6.249303777,4.243739896,3.189017543,True
0.05,0.026,13.14653508,4.991537662,2.595599584,6.35411762,4.346575271,3.290812445,True
0.05,0.028,13.14653508,4.991537662,2.795261091,6.458931463,4.449410646,3.392607347,True
0.05,0.03,13.14653508,4.991537662,2.994922597,6.563745305,4.552246021,3.494402249,True
0.05,0.032,13.14653508,4.991537662,3.194584104,6.668559148,4.655081396,3.596197151,True
0.05,0.034,13.14653508,4.991537662,3.39424561,6.773372991,4.75791677,3.697992054,True
0.05,0.036,13.14653508,4.991537662,3.593907117,6.878186834,4.860752145,3.799786956,True
0.05,0.038,13.14653508,4.991537662,3.793568623,6.983000677,4.96358752,3.901581858,True
0.05,0.04,13.14653508,4.991537662,3.99323013,7.08781452,5.066422895,4.00337676,True
0.05,0.042,13.14653508,4.991537662,4.192891636,7.192628363,5.16925827,4.105171662,True
0.05,0.044,13.14653508,4.991537662,4.392553143,7.297442206,5.272093644,4.206966564,True
0.05,0.046,13.14653508,4.991537662,4.592214649,7.402256049,5.374929019,4.308761466,True
0.05,0.048,13.14653508,4.991537662,4.791876156,7.507069891,5.477764394,4.410556368,True
0.05,0.05,13.14653508,4.991537662,4.991537662,7.611883734,5.580599769,4.51235127,True
0.05,0.052,13.14653508,4.991537662,5.191199169,7.716697577,5.683435144,4.614146172,True
0.05,0.054,13.14653508,4.991537662,5.390860675,7.82151142,5.786270518,4.715941074,True
0.05,0.056,13.14653508,4.991537662,5.590522182,7.926325263,5.889105893,4.817735976,True
0.05,0.058,13.14653508,4.991537662,5.790183688,8.031139106,5.991941268,4.919530878,True
0.05,0.06,13.14653508,4.991537662,5.989845195,8.135952949,6.094776643,5.02132578,True
0.052,-0.06,13.18535349,5.191199169,5.989845195,2.040804174,0.2548979129,1.529934338,True
0.052,-0.058,13.18535349,5.191199169,5.790183688,2.145817341,0.2456654198,1.483254229,True
0.052,-0.056,13.18535349,5.191199169,5.590522182,2.250830507,0.2453835944,1.439165209,True
0.052,-0.054,13.18535349,5.191199169,5.390860675,2.355843674,0.3483371362,1.398019135,True
0.052,-0.052,13.18535349,5.191199169,5.191199169,2.46085684,0.4512906781,1.360755784,True
0.052,-0.05,13.18535349,5.191199169,4.991537662,2.565870007,0.5542442199,1.330173532,True
0.052,-0.048,13.18535349,5.191199169,4.791876156,2.670883173,0.6571977617,1.305681754,True
0.052,-0.046,13.18535349,5.191199169,4.592214649,2.77589634,0.7601513035,1.284239332,True
0.052,-0.044,13.18535349,5.191199169,4.392553143,2.880909506,0.8631048454,1.26479159,True
0.052,-0.042,13.18535349,5.191199169,4.192891636,2.985922673,0.9660583872,1.246852064,True
0.052,-0.04,13.18535349,5.191199169,3.99323013,3.090935839,1.069011929,1.230132121,True
0.052,-0.038,13.18535349,5.191199169,3.793568623,3.195949006,1.171965471,1.214435111,True
0.052,-0.036,13.18535349,5.191199169,3.593907117,3.300962172,1.274919013,1.199620332,True
0.052,-0.034,13.18535349,5.191199169,3.39424561,3.405975339,1.377872555,1.185576234,True
0.052,-0.032,13.18535349,5.191199169,3.194584104,3.510988505,1.480826096,1.17221855,True
0.052,-0.03,13.18535349,5.191199169,2.994922597,3.616001672,1.583779638,1.159474897,True
0.052,-0.028,13.18535349,5.191199169,2.795261091,3.721014838,1.68673318,1.147290605,True
0.052,-0.026,13.18535349,5.191199169,2.595599584,3.826028004,1.789686722,1.135615988,True
0.052,-0.024,13.18535349,5.191199169,2.395938078,3.931041171,1.892640264,1.124407497,True
0.052,-0.022,13.18535349,5.191199169,2.196276571,4.036054337,1.995593806,1.113624718,True
0.052,-0.02,13.18535349,5.191199169,1.996615065,4.141067504,2.098547347,1.103239591,True
0.052,-0.018,13.18535349,5.191199169,1.796953558,4.24608067,2.201500889,1.128376913,True
0.052,-0.016,13.18535349,5.191199169,1.597292052,4.351093837,2.304454431,1.230249434,True
0.052,-0.014,13.18535349,5.191199169,1.397630545,4.456107003,2.407407973,1.332121956,True
0.052,-0.012,13.18535349,5.191199169,1.197969039,4.56112017,2.510361515,1.433994477,True
0.052,-0.01,13.18535349,5.191199169,0.9983075324,4.666133336,2.613315056,1.535866998,True
0.052,-0.008,13.18535349,5.191199169,0.7986460259,4.771146503,2.716268598,1.63773952,True
0.052,-0.006,13.18535349,5.191199169,0.5989845195,4.876159669,2.81922214,1.739612041,True
0.052,-0.004,13.18535349,5.191199169,0.399323013,4.981172836,2.922175682,1.841484562,True
0.052,-0.002,13.18535349,5.191199169,0.1996615065,5.086186002,3.025129224,1.943357084,True
0.052,0,13.18535349,5.191199169,0,5.191199169,3.128082766,2.045229605,True
0.052,0.002,13.18535349,5.191199169,0.1996615065,5.296212335,3.231036307,2.147102126,True
0.052,0.004,13.18535349,5.191199169,0.399323013,5.401225502,3.333989849,2.248974648,True
0.052,0.006,13.18535349,5.191199169,0.5989845195,5.506238668,3.436943391,2.350847169,True
0.052,0.008,13.18535349,5.191199169,0.7986460259,5.611251835,3.539896933,2.452719691,True
0.052,0.01,13.18535349,5.191199169,0.9983075324,5.716265001,3.642850475,2.554592212,True
0.052,0.012,13.18535349,5.191199169,1.197969039,5.821278167,3.745804017,2.656464733,True
0.052,0.014,13.18535349,5.191199169,1.397630545,5.926291334,3.848757558,2.758337255,True
0.052,0.016,13.18535349,5.191199169,1.597292052,6.0313045,3.9517111,2.860209776,True
0.052,0.018,13.18535349,5.191199169,1.796953558,6.136317667,4.054664642,2.962082297,True
0.052,0.02,13.18535349,5.191199169,1.996615065,6.241330833,4.157618184,3.063954819,True
0.052,0.022,13.18535349,5.191199169,2.196276571,6.346344,4.260571726,3.16582734,True
0.052,0.024,13.18535349,5.191199169,2.395938078,6.451357166,4.363525268,3.267699861,True
0.052,0.026,13.18535349,5.191199169,2.595599584,6.556370333,4.466478809,3.369572383,True
0.052,0.028,13.18535349,5.191199169,2.795261091,6.661383499,4.569432351,3.471444904,True
0.052,0.03,13.18535349,5.191199169,2.994922597,6.766396666,4.672385893,3.573317426,True
0.052,0.032,13.18535349,5.191199169,3.194584104,6.871409832,4.775339435,3.675189947,True
0.052,0.034,13.18535349,5.191199169,3.39424561,6.976422999,4.878292977,3.777062468,True
0.052,0.036,13.18535349,5.191199169,3.593907117,7.081436165,4.981246519,3.87893499,True
0.052,0.038,13.18535349,5.191199169,3.793568623,7.186449332,5.08420006,3.980807511,True
0.052,0.04,13.18535349,5.191199169,3.99323013,7.291462498,5.187153602,4.082680032,True
0.052,0.042,13.18535349,5.191199169,4.192891636,7.396475665,5.290107144,4.184552554,True
0.052,0.044,13.18535349,5.191199169,4.392553143,7.501488831,5.393060686,4.286425075,True
0.052,0.046,13.18535349,5.191199169,4.592214649,7.606501998,5.496014228,4.388297596,True
0.052,0.048,13.18535349,5.191199169,4.791876156,7.711515164,5.59896777,4.490170118,True
0.052,0.05,13.18535349,5.191199169,4.991537662,7.816528331,5.701921311,4.592042639,True
0.052,0.052,13.18535349,5.191199169,5.191199169,7.921541497,5.804874853,4.693915161,True
0.052,0.054,13.18535349,5.191199169,5.390860675,8.026554663,5.907828395,4.795787682,True
0.052,0.056,13.18535349,5.191199169,5.590522182,8.13156783,6.010781937,4.897660203,True
0.052,0.058,13.18535349,5.191199169,5.790183688,8.236580996,6.113735479,4.999532725,True
0.052,0.06,13.18535349,5.191199169,5.989845195,8.341594163,6.216689021,5.101405246,True
0.054,-0.06,13.2242482,5.390860675,5.989845195,2.234485973,0.2538416827,1.533516481,True
0.054,-0.058,13.2242482,5.390860675,5.790183688,2.339698463,0.2572225938,1.489602403,True
0.054,-0.056,13.2242482,5.390860675,5.590522182,2.444910953,0.3602941506,1.448560643,True
0.054,-0.054,13.2242482,5.390860675,5.390860675,2.550123443,0.4633657073,1.411299555,True
0.054,-0.052,13.2242482,5.390860675,5.191199169,2.655335934,0.566437264,1.380512005,True
0.054,-0.05,13.2242482,5.390860675,4.991537662,2.760548424,0.6695088207,1.355804004,True
0.054,-0.048,13.2242482,5.390860675,4.791876156,2.865760914,0.7725803775,1.334158276,True
0.054,-0.046,13.2242482,5.390860675,4.592214649,2.970973404,0.8756519342,1.314505871,True
0.054,-0.044,13.2242482,5.390860675,4.392553143,3.076185894,0.9787234909,1.296362513,True
0.054,-0.042,13.2242482,5.390860675,4.192891636,3.181398384,1.081795048,1.27943509,True
0.054,-0.04,13.2242482,5.390860675,3.99323013,3.286610874,1.184866604,1.263527596,True
0.054,-0.038,13.2242482,5.390860675,3.793568623,3.391823364,1.287938161,1.24849811,True
0.054,-0.036,13.2242482,5.390860675,3.593907117,3.497035854,1.391009718,1.234242459,True
0.054,-0.034,13.2242482,5.390860675,3.39424561,3.602248344,1.494081275,1.220671311,True
0.054,-0.032,13.2242482,5.390860675,3.194584104,3.707460834,1.597152831,1.207717605,True
0.054,-0.03,13.2242482,5.390860675,2.994922597,3.812673324,1.700224388,1.195320662,True
0.054,-0.028,13.2242482,5.390860675,2.795261091,3.917885814,1.803295945,1.183430604,True
0.054,-0.026,13.2242482,5.390860675,2.595599584,4.023098304,1.906367501,1.17201128,True
0.054,-0.024,13.2242482,5.390860675,2.395938078,4.128310794,2.009439058,1.16101761,True
0.054,-0.022,13.2242482,5.390860675,2.196276571,4.233523284,2.112510615,1.150428367,True
0.054,-0.02,13.2242482,5.390860675,1.996615065,4.338735775,2.215582172,1.140207466,True
0.054,-0.018,13.2242482,5.390860675,1.796953558,4.443948265,2.318653728,1.205358766,True
0.054,-0.016,13.2242482,5.390860675,1.597292052,4.549160755,2.421725285,1.307308836,True
0.054,-0.014,13.2242482,5.390860675,1.397630545,4.654373245,2.524796842,1.409258905,True
0.054,-0.012,13.2242482,5.390860675,1.197969039,4.759585735,2.627868399,1.511208975,True
0.054,-0.01,13.2242482,5.390860675,0.9983075324,4.864798225,2.730939955,1.613159045,True
0.054,-0.008,13.2242482,5.390860675,0.7986460259,4.970010715,2.834011512,1.715109114,True
0.054,-0.006,13.2242482,5.390860675,0.5989845195,5.075223205,2.937083069,1.817059184,True
0.054,-0.004,13.2242482,5.390860675,0.399323013,5.180435695,3.040154625,1.919009254,True
0.054,-0.002,13.2242482,5.390860675,0.1996615065,5.285648185,3.143226182,2.020959323,True
0.054,0,13.2242482,5.390860675,0,5.390860675,3.246297739,2.122909393,True
0.054,0.002,13.2242482,5.390860675,0.1996615065,5.496073165,3.349369296,2.224859463,True
0.054,0.004,13.2242482,5.390860675,0.399323013,5.601285655,3.452440852,2.326809532,True
0.054,0.006,13.2242482,5.390860675,0.5989845195,5.706498145,3.555512409,2.428759602,True
0.054,0.008,13.2242482,5.390860675,0.7986460259,5.811710635,3.658583966,2.530709672,True
0.054,0.01,13.2242482,5.390860675,0.9983075324,5.916923125,3.761655523,2.632659741,True
0.054,0.012,13.2242482,5.390860675,1.197969039,6.022135615,3.864727079,2.734609811,True
0.054,0.014,13.2242482,5.390860675,1.397630545,6.127348106,3.967798636,2.836559881,True
0.054,0.016,13.2242482,5.390860675,1.597292052,6.232560596,4.070870193,2.93850995,True
0.054,0.018,13.2242482,5.390860675,1.796953558,6.337773086,4.173941749,3.04046002,True
0.054,0.02,13.2242482,5.390860675,1.996615065,6.442985576,4.277013306,3.14241009,True
0.054,0.022,13.2242482,5.390860675,2.196276571,6.548198066,4.380084863,3.244360159,True
0.054,0.024,13.2242482,5.390860675,2.395938078,6.653410556,4.48315642,3.346310229,True
0.054,0.026,13.2242482,5.390860675,2.595599584,6.758623046,4.586227976,3.448260299,True
0.054,0.028,13.2242482,5.390860675,2.795261091,6.863835536,4.689299533,3.550210369,True
0.054,0.03,13.2242482,5.390860675,2.994922597,6.969048026,4.79237109,3.652160438,True
0.054,0.032,13.2242482,5.390860675,3.194584104,7.074260516,4.895442647,3.754110508,True
0.054,0.034,13.2242482,5.390860675,3.39424561,7.179473006,4.998514203,3.856060578,True
0.054,0.036,13.2242482,5.390860675,3.593907117,7.284685496,5.10158576,3.958010647,True
0.054,0.038,13.2242482,5.390860675,3.793568623,7.389897986,5.204657317,4.059960717,True
0.054,0.04,13.2242482,5.390860675,3.99323013,7.495110476,5.307728874,4.161910787,True
0.054,0.042,13.2242482,5.390860675,4.192891636,7.600322966,5.41080043,4.263860856,True
0.054,0.044,13.2242482,5.390860675,4.392553143,7.705535456,5.513871987,4.365810926,True
0.054,0.046,13.2242482,5.390860675,4.592214649,7.810747947,5.616943544,4.467760996,True
0.054,0.048,13.2242482,5.390860675,4.791876156,7.915960437,5.7200151,4.569711065,True
0.054,0.05,13.2242482,5.390860675,4.991537662,8.021172927,5.823086657,4.671661135,True
0.054,0.052,13.2242482,5.390860675,5.191199169,8.126385417,5.926158214,4.773611205,True
0.054,0.054,13.2242482,5.390860675,5.390860675,8.231597907,6.029229771,4.875561274,True
0.054,0.056,13.2242482,5.390860675,5.590522182,8.336810397,6.132301327,4.977511344,True
0.054,0.058,13.2242482,5.390860675,5.790183688,8.442022887,6.235372884,5.079461414,True
0.054,0.06,13.2242482,5.390860675,5.989845195,8.547235377,6.338444441,5.181411483,True
0.056,-0.06,13.26321881,5.590522182,5.989845195,2.428167772,0.2686780583,1.539929316,True
0.056,-0.058,13.26321881,5.590522182,5.790183688,2.533579586,0.3718674781,1.498982579,True
0.056,-0.056,13.26321881,5.590522182,5.590522182,2.638991399,0.4750568979,1.461717393,True
0.056,-0.054,13.26321881,5.590522182,5.390860675,2.744403213,0.5782463177,1.430728575,True
0.056,-0.052,13.26321881,5.590522182,5.191199169,2.849815027,0.6814357376,1.405809119,True
0.056,-0.05,13.26321881,5.590522182,4.991537662,2.95522684,0.7846251574,1.383967145,True
0.056,-0.048,13.26321881,5.590522182,4.791876156,3.060638654,0.8878145772,1.364121042,True
0.056,-0.046,13.26321881,5.590522182,4.592214649,3.166050468,0.991003997,1.345780049,True
0.056,-0.044,13.26321881,5.590522182,4.392553143,3.271462281,1.094193417,1.328651109,True
0.056,-0.042,13.26321881,5.590522182,4.192891636,3.376874095,1.197382837,1.312540809,True
0.056,-0.04,13.26321881,5.590522182,3.99323013,3.482285909,1.300572257,1.297311366,True
0.056,-0.038,13.26321881,5.590522182,3.793568623,3.587697722,1.403761676,1.282850081,True
0.056,-0.036,13.26321881,5.590522182,3.593907117,3.693109536,1.506951096,1.269074347,True
0.056,-0.034,13.26321881,5.590522182,3.39424561,3.79852135,1.610140516,1.255912917,True
0.056,-0.032,13.26321881,5.590522182,3.194584104,3.903933163,1.713329936,1.243312893,True
0.056,-0.03,13.26321881,5.590522182,2.994922597,4.009344977,1.816519356,1.231223331,True
0.056,-0.028,13.26321881,5.590522182,2.795261091,4.114756791,1.919708775,1.219595488,True
0.056,-0.026,13.26321881,5.590522182,2.595599584,4.220168604,2.022898195,1.208406835,True
0.056,-0.024,13.26321881,5.590522182,2.395938078,4.325580418,2.126087615,1.197614621,True
0.056,-0.022,13.26321881,5.590522182,2.196276571,4.430992231,2.229277035,1.187193832,True
0.056,-0.02,13.26321881,5.590522182,1.996615065,4.536404045,2.332466455,1.180242808,True
0.056,-0.018,13.26321881,5.590522182,1.796953558,4.641815859,2.435655875,1.282270355,True
0.056,-0.016,13.26321881,5.590522182,1.597292052,4.747227672,2.538845294,1.384297902,True
0.056,-0.014,13.26321881,5.590522182,1.397630545,4.852639486,2.642034714,1.48632545,True
0.056,-0.012,13.26321881,5.590522182,1.197969039,4.9580513,2.745224134,1.588352997,True
0.056,-0.01,13.26321881,5.590522182,0.9983075324,5.063463113,2.848413554,1.690380544,True
0.056,-0.008,13.26321881,5.590522182,0.7986460259,5.168874927,2.951602974,1.792408091,True
0.056,-0.006,13.26321881,5.590522182,0.5989845195,5.274286741,3.054792394,1.894435638,True
0.056,-0.004,13.26321881,5.590522182,0.399323013,5.379698554,3.157981813,1.996463186,True
0.056,-0.002,13.26321881,5.590522182,0.1996615065,5.485110368,3.261171233,2.098490733,True
0.056,0,13.26321881,5.590522182,0,5.590522182,3.364360653,2.20051828,True
0.056,0.002,13.26321881,5.590522182,0.1996615065,5.695933995,3.467550073,2.302545827,True
0.056,0.004,13.26321881,5.590522182,0.399323013,5.801345809,3.570739493,2.404573374,True
0.056,0.006,13.26321881,5.590522182,0.5989845195,5.906757623,3.673928912,2.506600922,True
0.056,0.008,13.26321881,5.590522182,0.7986460259,6.012169436,3.777118332,2.608628469,True
0.056,0.01,13.26321881,5.590522182,0.9983075324,6.11758125,3.880307752,2.710656016,True
0.056,0.012,13.26321881,5.590522182,1.197969039,6.222993063,3.983497172,2.812683563,True
0.056,0.014,13.26321881,5.590522182,1.397630545,6.328404877,4.086686592,2.914711111,True
0.056,0.016,13.26321881,5.590522182,1.597292052,6.433816691,4.189876012,3.016738658,True
0.056,0.018,13.26321881,5.590522182,1.796953558,6.539228504,4.293065431,3.118766205,True
0.056,0.02,13.26321881,5.590522182,1.996615065,6.644640318,4.396254851,3.220793752,True
0.056,0.022,13.26321881,5.590522182,2.196276571,6.750052132,4.499444271,3.322821299,True
0.056,0.024,13.26321881,5.590522182,2.395938078,6.855463945,4.602633691,3.424848847,True
0.056,0.026,13.26321881,5.590522182,2.595599584,6.960875759,4.705823111,3.526876394,True
0.056,0.028,13.26321881,5.590522182,2.795261091,7.066287573,4.809012531,3.628903941,True
0.056,0.03,13.26321881,5.590522182,2.994922597,7.171699386,4.91220195,3.730931488,True
0.056,0.032,13.26321881,5.590522182,3.194584104,7.2771112,5.01539137,3.832959036,True
0.056,0.034,13.26321881,5.590522182,3.39424561,7.382523014,5.11858079,3.934986583,True
0.056,0.036,13.26321881,5.590522182,3.593907117,7.487934827,5.22177021,4.03701413,True
0.056,0.038,13.26321881,5.590522182,3.793568623,7.593346641,5.32495963,4.139041677,True
0.056,0.04,13.26321881,5.590522182,3.99323013,7.698758455,5.428149049,4.241069224,True
0.056,0.042,13.26321881,5.590522182,4.192891636,7.804170268,5.531338469,4.343096772,True
0.056,0.044,13.26321881,5.590522182,4.392553143,7.909582082,5.634527889,4.445124319,True
0.056,0.046,13.26321881,5.590522182,4.592214649,8.014993895,5.737717309,4.547151866,True
0.056,0.048,13.26321881,5.590522182,4.791876156,8.120405709,5.840906729,4.649179413,True
0.056,0.05,13.26321881,5.590522182,4.991537662,8.225817523,5.944096149,4.75120696,True
0.056,0.052,13.26321881,5.590522182,5.191199169,8.331229336,6.047285568,4.853234508,True
0.056,0.054,13.26321881,5.590522182,5.390860675,8.43664115,6.150474988,4.955262055,True
0.056,0.056,13.26321881,5.590522182,5.590522182,8.542052964,6.253664408,5.057289602,True
0.056,0.058,13.26321881,5.590522182,5.790183688,8.647464777,6.356853828,5.159317149,True
