z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,C_hat,mu_eta002,eta_slip_beta003,Sigma_eta002_beta003,Weyl_proxy,EG_proxy,delta_D_pct,delta_fsigma8_pct,delta_mu_pct,delta_slip_pct,delta_Sigma_pct,delta_Weyl_pct,delta_EG_pct
1.683035350397973584e+00,3.727121969718626415e-01,4.638932596565943922e-01,4.622477227801439215e-01,9.433871795124176840e-01,9.517000224105404138e-01,3.549187035498497789e-01,3.567760673526872983e-01,3.444667456843999997e-01,1.006889334913688039e+00,1.010334002370532058e+00,1.012091933300618862e+00,1.008501808710670966e+00,1.003251583356447041e+00,-3.547231700819731826e-01,5.233209138488372769e-01,6.889334913688038853e-01,1.033400237053205828e+00,1.209193330061886229e+00,8.501808710670966107e-01,3.251583356447040885e-01
1.678285487293026623e+00,3.733731914482019132e-01,4.646692323103712718e-01,4.630277543722112199e-01,9.431089525078844016e-01,9.514007330451144107e-01,3.554075411999172984e-01,3.572657303381934768e-01,3.424651332879517507e-01,1.006849302665759005e+00,1.010273953998638508e+00,1.012021464375333579e+00,1.008446424774676276e+00,1.003201353574380006e+00,-3.532572901370071294e-01,5.228333456298115411e-01,6.849302665759005038e-01,1.027395399863850756e+00,1.202146437533357926e+00,8.446424774676275504e-01,3.201353574380005895e-01
1.673544033022317468e+00,3.740353581794373383e-01,4.654462729871964299e-01,4.638088557658626709e-01,9.428294722886179091e-01,9.511001789664682571e-01,3.558963722547093811e-01,3.577553641230925008e-01,3.404650368837289776e-01,1.006809300737674606e+00,1.010213951106511798e+00,1.011951051223332732e+00,1.008391056924129225e+00,1.003151189229714468e+00,-3.517951085578466808e-01,5.223407748176395193e-01,6.809300737674606196e-01,1.021395110651179827e+00,1.195105122333273151e+00,8.391056924129225436e-01,3.151189229714468354e-01
1.668810972699418915e+00,3.746986992445295872e-01,4.662243816673920516e-01,4.645910268919768438e-01,9.425487343143795771e-01,9.507983558260529877e-01,3.563851918870019064e-01,3.582449638298481065e-01,3.384664105421002489e-01,1.006769328210842085e+00,1.010153992316263016e+00,1.011880692222293154e+00,1.008335703530623295e+00,1.003101088561165977e+00,-3.503366275212211334e-01,5.218432149211948978e-01,6.769328210842084914e-01,1.015399231626301635e+00,1.188069222229315436e+00,8.335703530623295165e-01,3.101088561165976643e-01
1.664086291464256906e+00,3.753632167261263253e-01,4.670035583207027829e-01,4.653742676707440240e-01,9.422667340391315260e-01,9.504952592670421474e-01,3.568739952413199079e-01,3.587345245519960035e-01,3.364692115459030353e-01,1.006729384230917956e+00,1.010094076346377046e+00,1.011810385863201933e+00,1.008280363078908781e+00,1.003051049922528692e+00,-3.488818491699553492e-01,5.213406791991097577e-01,6.729384230917956344e-01,1.009407634637704554e+00,1.181038586320193318e+00,8.280363078908781205e-01,3.051049922528692449e-01
1.659369974483064780e+00,3.760289127105688189e-01,4.677838029062340031e-01,4.661585780116029309e-01,9.419834669111405434e-01,9.501908849246099020e-01,3.573627774338850038e-01,3.592240413541507027e-01,3.344734004549707596e-01,1.006689468009099420e+00,1.010034202013649018e+00,1.011740130752607492e+00,1.008225034169141443e+00,1.003001071784737519e+00,-3.474307756134181746e-01,5.208331806773154327e-01,6.689468009099419632e-01,1.003420201364901843e+00,1.174013075260749162e+00,8.225034169141443030e-01,3.001071784737519010e-01
1.654662006948337538e+00,3.766957892878982639e-01,4.685651153723897622e-01,4.669439578131779345e-01,9.416989283730862192e-01,9.498852284262108148e-01,3.578515335525638830e-01,3.597135092720132876e-01,3.324789411678470419e-01,1.006649578823356928e+00,1.009974368235035502e+00,1.011669925614770760e+00,1.008169715519031451e+00,1.002951152737834528e+00,-3.459834089277902813e-01,5.203207321664038432e-01,6.649578823356927515e-01,9.974368235035502295e-01,1.166992561477075974e+00,8.169715519031450768e-01,2.951152737834528139e-01
1.649962374078782545e+00,3.773638485518626129e-01,4.693474956568110534e-01,4.677304069632155503e-01,9.414131138621683048e-01,9.495782853918647293e-01,3.583402586568177894e-01,3.602029233123829610e-01,3.304858009805514696e-01,1.006609716019611023e+00,1.009914574029416645e+00,1.011599769293714202e+00,1.008114405965889304e+00,1.002901291492828140e+00,-3.445397511565557735e-01,5.198033462796163295e-01,6.609716019611022730e-01,9.914574029416645118e-01,1.159976929371420162e+00,8.114405965889304184e-01,2.901291492828139695e-01
1.645271061119276901e+00,3.780330925999229597e-01,4.701309436863134739e-01,4.685179253385213238e-01,9.411260188102165136e-01,9.492700514344426521e-01,3.588289477776531733e-01,3.606922784531698123e-01,3.284939506422794864e-01,1.006569879012845670e+00,1.009854818519268393e+00,1.011529660755162263e+00,1.008059104468565836e+00,1.002851486883444609e+00,-3.430998043107768569e-01,5.192810354506972592e-01,6.569879012845669664e-01,9.854818519268393473e-01,1.152966075516226319e+00,8.059104468565836399e-01,2.851486883444609433e-01
1.640588053340817698e+00,3.787035235332601446e-01,4.709154593768249963e-01,4.693065128048969359e-01,9.408376386438006556e-01,9.489605221599556328e-01,3.593175959175726186e-01,3.611815696434108047e-01,3.265033644079010089e-01,1.006530067288158081e+00,1.009795100932237011e+00,1.011459599088367689e+00,1.008003810109278975e+00,1.002801737867764942e+00,-3.416635703693444714e-01,5.187538119524157665e-01,6.530067288158081240e-01,9.795100932237010838e-01,1.145959908836768903e+00,8.003810109278974849e-01,2.801737867764941825e-01
1.635913336040478949e+00,3.793751434567814163e-01,4.717010426333237971e-01,4.700961692170770867e-01,9.405479687843432135e-01,9.486496931678469746e-01,3.598061980505282142e-01,3.616707918032871505e-01,3.245140200871537428e-01,1.006490280401743043e+00,1.009735420602614564e+00,1.011389583507820156e+00,1.007948522095322375e+00,1.002752043529743897e+00,-3.402310512792859898e-01,5.182216879146389621e-01,6.490280401743042660e-01,9.735420602614563990e-01,1.138958350782015572e+00,7.948522095322374525e-01,2.752043529743897210e-01
1.631246894541361403e+00,3.800479544791271480e-01,4.724876933497756948e-01,4.708868944186662131e-01,9.402570046482320310e-01,9.483375600512857773e-01,3.602947491218743137e-01,3.621599398241446277e-01,3.225258990904050771e-01,1.006450517981808179e+00,1.009675776972712047e+00,1.011319613354839442e+00,1.007893239760659920e+00,1.002702403080613092e+00,-3.388022489560238992e-01,5.176846753432394754e-01,6.450517981808179258e-01,9.675776972712046842e-01,1.131961335483944175e+00,7.893239760659920279e-01,2.702403080613091646e-01
1.626588714192551244e+00,3.807219587126770555e-01,4.732754114090717001e-01,4.716786882420758720e-01,9.399647416469352201e-01,9.480241183974628116e-01,3.607832440483227932e-01,3.626490085685157849e-01,3.205389864708855230e-01,1.006410779729417726e+00,1.009616169594126589e+00,1.011249688099035371e+00,1.007837962567388335e+00,1.002652815860151314e+00,-3.373771652835168555e-01,5.171427861386749258e-01,6.410779729417726003e-01,9.616169594126589004e-01,1.124968809903537093e+00,7.837962567388334634e-01,2.652815860151314098e-01
1.621938780369069466e+00,3.813971582735574128e-01,4.740641966829652332e-01,4.724715505084615685e-01,9.396711751871168472e-01,9.477093637878892807e-01,3.612716777178981986e-01,3.631379928701441440e-01,3.185532709632835080e-01,1.006371065419265687e+00,1.009556598128898530e+00,1.011179807339647185e+00,1.007782690107079882e+00,1.002603281337833829e+00,-3.359558021144468110e-01,5.165960321149979384e-01,6.371065419265686813e-01,9.556598128898530220e-01,1.117980733964718532e+00,7.782690107079881514e-01,2.603281337833829312e-01
1.617297078471829685e+00,3.820735552816471037e-01,4.748540490320097285e-01,4.732654810276599733e-01,9.393763006707541718e-01,9.473932917986953584e-01,3.617600449898950021e-01,3.636268875340106232e-01,3.165687450186104313e-01,1.006331374900372166e+00,1.009497062350558361e+00,1.011109970806748137e+00,1.007727422101989401e+00,1.002553799113848898e+00,-3.345381612704055319e-01,5.160444250187351534e-01,6.331374900372166437e-01,9.497062350558360677e-01,1.110997080674813731e+00,7.727422101989400716e-01,2.553799113848898017e-01
1.612663593927589289e+00,3.827511518605847818e-01,4.756449683054954081e-01,4.740604795981261388e-01,9.390801134952557749e-01,9.470758980009320593e-01,3.622483406948350804e-01,3.641156873363619595e-01,3.145854048352395016e-01,1.006291708096704873e+00,1.009437562145057088e+00,1.011040178362313968e+00,1.007672158406129448e+00,1.002504368919977518e+00,-3.331242445419058673e-01,5.154879765481017451e-01,6.291708096704873299e-01,9.437562145057087903e-01,1.104017836231396821e+00,7.672158406129447883e-01,2.504368919977517649e-01
1.608038312188907248e+00,3.834299501377751440e-01,4.764369543413866648e-01,4.748565460068707722e-01,9.387826090535819068e-01,9.467571779608739968e-01,3.627365596344270249e-01,3.646043870247411833e-01,3.126032503860409761e-01,1.006252065007720908e+00,1.009378097511581140e+00,1.010970430001157050e+00,1.007616899006207989e+00,1.002454990620340158e+00,-3.317140536885107016e-01,5.149266983721164648e-01,6.252065007720908341e-01,9.378097511581140466e-01,1.097043000115704992e+00,7.616899006207988876e-01,2.454990620340158358e-01
1.603421218734094822e+00,3.841099522443958691e-01,4.772300069662588351e-01,4.756536800293972855e-01,9.384837827343655015e-01,9.464371272403226953e-01,3.632246965815262851e-01,3.650929813180197603e-01,3.106222854415275347e-01,1.006212445708830616e+00,1.009318668563245813e+00,1.010900725851717530e+00,1.007561644022427538e+00,1.002405664212002945e+00,-3.303075904388801387e-01,5.143606021497869607e-01,6.212445708830616198e-01,9.318668563245813274e-01,1.090072585171752984e+00,7.561644022427538303e-01,2.405664212002944780e-01
1.598812299067171150e+00,3.847911603154042237e-01,4.780241259952355271e-01,4.764518814296395677e-01,9.381836299220344122e-01,9.461157413969119023e-01,3.637127462800960886e-01,3.655814649064319521e-01,3.086425175889450090e-01,1.006172850351778836e+00,1.009259275527668365e+00,1.010831066176712145e+00,1.007506393709139303e+00,1.002356389825439731e+00,-3.289048564907851580e-01,5.137896995495336849e-01,6.172850351778835787e-01,9.259275527668364703e-01,1.083106617671214522e+00,7.506393709139302928e-01,2.356389825439730856e-01
1.594211538717818843e+00,3.854735764895436678e-01,4.788193112319249489e-01,4.772511499598994233e-01,9.378821459969347574e-01,9.457930159844124551e-01,3.642007034451703040e-01,3.660698324516105662e-01,3.066639582472421299e-01,1.006133279164944883e+00,1.009199918747417213e+00,1.010761451373640041e+00,1.007451148455358769e+00,1.002307167724856063e+00,-3.275058535109829361e-01,5.132140022683003844e-01,6.133279164944882567e-01,9.199918747417212828e-01,1.076145137364004079e+00,7.451148455358769240e-01,2.307167724856062918e-01
1.589618923241338244e+00,3.861572029093507941e-01,4.796155624683570151e-01,4.780514853607837900e-01,9.375793263354572638e-01,9.454689465530389247e-01,3.646885627628168591e-01,3.665580785866245916e-01,3.046866226778584541e-01,1.006093732453557266e+00,1.009140598680335676e+00,1.010691881975136930e+00,1.007395908785126526e+00,1.002257998308361930e+00,-3.261105831353035556e-01,5.126335220508718704e-01,6.093732453557265671e-01,9.140598680335676463e-01,1.069188197513692984e+00,7.395908785126525942e-01,2.257998308361930384e-01
1.585034438218600350e+00,3.868420417211618778e-01,4.804128794849197304e-01,4.788528873611426206e-01,9.372751663101627218e-01,9.451435286497562593e-01,3.651763188901023804e-01,3.670461979160186683e-01,3.027105299912843384e-01,1.006054210599825582e+00,1.009081315899738485e+00,1.010622358649185148e+00,1.007340675357729420e+00,1.002208882108001298e+00,-3.247190469684479441e-01,5.120482707092013364e-01,6.054210599825582406e-01,9.081315899738484632e-01,1.062235864918514849e+00,7.340675357729420369e-01,2.208882108001297695e-01
1.580458069256003295e+00,3.875280950751195941e-01,4.812112620502962401e-01,4.796553556780066008e-01,9.369696612899103272e-01,9.448167578185857618e-01,3.656639664550588309e-01,3.675341850158539980e-01,3.007357031493482769e-01,1.006014714062986926e+00,1.009022071094480388e+00,1.010552882199171831e+00,1.007285448967767172e+00,1.002159819789634421e+00,-3.233312465839621175e-01,5.114582601414248142e-01,6.014714062986925569e-01,9.022071094480388354e-01,1.055288219917183135e+00,7.285448967767171879e-01,2.159819789634420673e-01
1.575889801985427496e+00,3.882153651251798454e-01,4.820107099214008817e-01,4.804588900165249199e-01,9.366628066399865782e-01,9.444886296009126214e-01,3.661515000566500921e-01,3.680220344337507554e-01,2.987621689631969613e-01,1.005975243379263917e+00,1.008962865068895987e+00,1.010483453563792988e+00,1.007230230545068439e+00,1.002110812152665842e+00,-3.219471835239945956e-01,5.108635023511466366e-01,5.975243379263917021e-01,8.962865068895986553e-01,1.048345356379298821e+00,7.230230545068438985e-01,2.110812152665841879e-01
1.571329622064188580e+00,3.889038540291186452e-01,4.828112228433158459e-01,4.812634900699032103e-01,9.363545977222359484e-01,9.441591395357916694e-01,3.666389142647406563e-01,3.685097406889318306e-01,2.967899580869372556e-01,1.005935799161738808e+00,1.008903698742608102e+00,1.010414073816809033e+00,1.007175021154457895e+00,1.002061860129627391e+00,-3.205668592991495203e-01,5.102640094663540848e-01,5.935799161738808394e-01,8.903698742608101568e-01,1.041407381680903299e+00,7.175021154457894568e-01,2.061860129627390847e-01
1.566777515174994306e+00,3.895935639485385571e-01,4.836128005492276727e-01,4.820691555193415412e-01,9.360450298951932258e-01,9.438282831602538003e-01,3.671262036200657608e-01,3.689972982722685146e-01,2.948191050069250974e-01,1.005896382100138542e+00,1.008844573150207813e+00,1.010344744166645770e+00,1.007119821995368980e+00,1.002012964785611304e+00,-3.191902753882961963e-01,5.096597937583136062e-01,5.896382100138541915e-01,8.844573150207812873e-01,1.034474416664576957e+00,7.119821995368980083e-01,2.012964785611304208e-01
1.562233467025897493e+00,3.902844970488759113e-01,4.844154427603633017e-01,4.828758860339724679e-01,9.357340985142161838e-01,9.434960560096116167e-01,3.676133626342018568e-01,3.694847016463270184e-01,2.928496480266837843e-01,1.005856992960533658e+00,1.008785489440800598e+00,1.010275465955838614e+00,1.007064634401301673e+00,1.001964127317545250e+00,-3.178174332382795453e-01,5.090508676604501570e-01,5.856992960533657921e-01,8.785489440800597905e-01,1.027546595583861411e+00,7.064634401301672639e-01,1.964127317545250051e-01
1.557697463350254274e+00,3.909766554994071885e-01,4.852191491859266237e-01,4.836836812707992483e-01,9.354217989316205850e-01,9.431624536177636298e-01,3.681003857895391862e-01,3.699719452454161561e-01,2.908816292474527554e-01,1.005817632584949051e+00,1.008726448877423687e+00,1.010206240660330934e+00,1.007009459839133259e+00,1.001915349053329685e+00,-3.164483342637026686e-01,5.084372437868160954e-01,5.817632584949050667e-01,8.726448877423687023e-01,1.020624066033093413e+00,7.009459839133258541e-01,1.915349053329684637e-01
1.553169489906676137e+00,3.916700414732561253e-01,4.860239195230345866e-01,4.844925408746344475e-01,9.351081264968162943e-01,9.428274715174981280e-01,3.685872675392555253e-01,3.704590234756369171e-01,2.889150945443643148e-01,1.005778301890887239e+00,1.008667452836330858e+00,1.010137069888609407e+00,1.006954299908269901e+00,1.001866631450810896e+00,-3.150829798465425435e-01,5.078189349506070371e-01,5.778301890887238557e-01,8.667452836330857835e-01,1.013706988860940683e+00,6.954299908269900854e-01,1.866631450810896098e-01
1.548649532478986846e+00,3.923646571474003752e-01,4.868297534566531359e-01,4.853024644780378205e-01,9.347930765564442801e-01,9.424911052407957124e-01,3.690740023072905940e-01,3.709459307149322038e-01,2.869500935382647278e-01,1.005739001870765259e+00,1.008608502806148000e+00,1.010067955380693716e+00,1.006899156339649215e+00,1.001817976096615270e+00,-3.137213713358840139e-01,5.071959541823930495e-01,5.739001870765259028e-01,8.608502806147999564e-01,1.006795538069371609e+00,6.899156339649215042e-01,1.817976096615270265e-01
1.544137576876178475e+00,3.930605047026783927e-01,4.876366506595337103e-01,4.861134517012552503e-01,9.344766444545160589e-01,9.421533503191301673e-01,3.695605844883230739e-01,3.714326613131383459e-01,2.849866795631972316e-01,1.005699733591263856e+00,1.008549600386895895e+00,1.009998899006970374e+00,1.006844030994590522e+00,1.001769384704830124e+00,-3.123635100475563586e-01,5.065683147479770332e-01,5.699733591263855814e-01,8.549600386895894744e-01,9.998899006970374259e-01,6.844030994590521999e-01,1.769384704830123667e-01
1.539633608932364339e+00,3.937575863237963714e-01,4.884446107921488478e-01,4.869255021521572968e-01,9.341588255325536938e-01,9.418142022837679983e-01,3.700470084477475718e-01,3.719192095920373919e-01,2.830249096295736067e-01,1.005660498192591401e+00,1.008490747288887102e+00,1.009929902766875998e+00,1.006788925863495221e+00,1.001720859115537765e+00,-3.110093972636720494e-01,5.059360301663360371e-01,5.660498192591401079e-01,8.490747288887101618e-01,9.929902766875997600e-01,6.788925863495220980e-01,1.720859115537765049e-01
