z,a,dH,dB,dS,dV,H,B,S,V,R_resp,R_rob,CCI_min,CCI_diag,Omega_MAAT
5.009032755797357961e-01,6.662654524581153037e-01,4.164297019677292854e-04,7.928831086242558350e-04,7.288238239508527672e-01,1.735034226537110202e-01,9.995837436395443865e-01,9.992077450569377683e-01,5.784279382006181081e-01,8.521491976040787009e-01,9.476839785185947607e-01,8.376449397170333544e-01,2.028902042612850953e-01,1.568156461124206313e-01,2.404448133953935186e-03
4.871154628089531258e-01,6.724427423484252708e-01,4.107786903662977011e-04,8.389150293867070167e-04,7.370481355521368849e-01,1.835764027900485540e-01,9.995893899794803250e-01,9.991617881591244865e-01,5.756892854797837078e-01,8.448968715857266831e-01,9.449751443858356303e-01,8.348574475150101204e-01,2.024474461652690793e-01,1.565008631620039836e-01,2.431580796242012021e-03
4.734543096198351453e-01,6.786773050723298173e-01,4.049807602365302923e-04,8.863470851124262244e-04,7.452284805698784487e-01,1.939557688307669558e-01,9.995951831827859513e-01,9.991144378303353779e-01,5.729908783481832968e-01,8.375519647426248326e-01,9.422158024299962520e-01,8.320505555393480357e-01,2.020232834678056255e-01,1.562001422622311120e-01,2.458568409251674601e-03
4.599186524739780069e-01,6.849696716357449588e-01,3.990332811177335019e-04,9.352130550808376288e-04,7.533606050723224978e-01,2.046489125597636127e-01,9.996011258829300417e-01,9.990656607511825271e-01,5.703333342308966047e-01,8.301173807355171075e-01,9.394062065879530410e-01,8.292247532696646051e-01,2.016178331276027857e-01,1.559135985145795045e-01,2.485396938921557216e-03
4.465073385216464796e-01,6.913203779678130934e-01,3.929336404940766535e-04,9.855471057175664573e-04,7.614402587539250700e-01,2.156633104785825039e-01,9.996072206957079542e-01,9.990154232410575208e-01,5.677172387937915454e-01,8.225961838120455782e-01,9.365466671712108226e-01,8.263805510820769751e-01,2.012311959603211298e-01,1.556413355241302865e-01,2.512052363153454218e-03
4.332192255035733908e-01,6.977299649665540393e-01,3.866792471288809058e-04,1.037383780779337029e-03,7.694632015173730188e-01,2.270065216586148460e-01,9.996134702159169549e-01,9.989636912690900150e-01,5.651431457531680413e-01,8.149915932380236150e-01,9.336375509604775136e-01,8.235184798422597874e-01,2.008634566986846892e-01,1.553834454028915624e-01,2.538520693526930602e-03
4.200531816536827723e-01,7.041989785449290773e-01,3.802675344411142987e-04,1.090757991560111070e-03,7.774252101109802027e-01,2.386861855979477420e-01,9.996198770139895773e-01,9.989104304651172939e-01,5.626115767411452584e-01,8.073069770429971426e-01,9.306792811100799145e-01,8.206390904167106815e-01,2.005146840925663143e-01,1.551400088012771239e-01,2.564787997196623683e-03
4.070080856026847549e-01,7.107279696773420863e-01,3.736959639185102834e-04,1.145705007083453950e-03,7.853220848007438359e-01,2.507100200751991581e-01,9.996264436325883462e-01,9.988556061307025669e-01,5.601230212259475927e-01,7.995458451191387317e-01,9.276723368652343149e-01,8.177429531058656442e-01,2.001849310474672350e-01,1.549110949666768489e-01,2.590840418903890378e-03
3.940828262825781803e-01,7.173174944465614544e-01,3.669620285595869610e-04,1.202260444272598011e-03,7.931496560558387587e-01,2.630858189984722206e-01,9.996331725831734127e-01,9.987991832502065570e-01,5.576779364861110810e-01,7.917118417123243379e-01,9.246172530945455659e-01,8.148306570020515949e-01,1.998742348000057401e-01,1.546967618282047985e-01,2.616664203032787947e-03
3.812763028320091951e-01,7.239681140910878554e-01,3.600632563357883007e-04,1.260460257712185282e-03,8.009037912260319469e-01,2.758214501649587924e-01,9.996400663425488720e-01,9.987411265023011797e-01,5.552767476374809164e-01,7.838087373987198125e-01,9.215146196610416451e-01,8.119028092888399550e-01,1.995826171252479131e-01,1.544970561038646328e-01,2.642245715639399400e-03
3.685874245025189122e-01,7.306803950529501268e-01,3.529972136633077176e-04,1.320340731066876883e-03,8.085804011892325782e-01,2.889248533831081378e-01,9.996471273493990894e-01,9.986814002698647386e-01,5.529198477117466259e-01,7.758404203125169873e-01,9.183650805256584615e-01,8.089600344126097742e-01,1.993100845945350863e-01,1.543120134443354274e-01,2.667571466382633559e-03
3.560151105656332859e-01,7.374549090259554518e-01,3.457615088785481717e-04,1.381938466779575585e-03,8.161754469473252449e-01,3.024040382183303954e-01,9.996543580008206975e-01,9.986199686516261664e-01,5.506075977851291325e-01,7.678108871406643665e-01,9.151693327704596426e-01,8.060029732507634215e-01,1.990566288484582058e-01,1.541416585869278544e-01,2.692628130284405088e-03
3.435582902208260681e-01,7.442922330043758583e-01,3.383537957047902563e-04,1.445290376705399196e-03,8.236849461484055945e-01,3.162670819434666436e-01,9.996617606488635843e-01,9.985567954729090978e-01,5.483403271557318881e-01,7.597242335677811820e-01,9.119281254037119311e-01,8.030322821858347782e-01,1.988222269097805750e-01,1.539860055385194604e-01,2.717402569247014815e-03
3.312159025043075466e-01,7.511929493320969042e-01,3.307717767056253208e-04,1.510433673810010436e-03,8.311049795137164242e-01,3.305221277221677689e-01,9.996693375970848727e-01,9.984918442953515383e-01,5.461183335679467010e-01,7.515846442268373506e-01,9.086422579516888476e-01,8.000486320888738900e-01,1.986068415344500460e-01,1.538450577863118840e-01,2.741881853256123575e-03
3.189868961986703777e-01,7.581576457522111179e-01,3.230132067093478051e-04,1.577405862986104275e-03,8.384316971477929759e-01,3.451773825993034173e-01,9.996770910971308766e-01,9.984250784275361390e-01,5.439418834822282722e-01,7.433963824664426845e-01,9.053125789461634598e-01,7.970527072839375116e-01,1.984104215803179361e-01,1.537188085211729505e-01,2.766053281198427912e-03
3.068702297433463233e-01,7.651869154570825060e-01,3.150758962007944581e-04,1.646244733391234944e-03,8.456613247107536147e-01,3.602411158242793676e-01,9.996850233453510315e-01,9.983564609341400997e-01,5.418112123884466502e-01,7.351637796906467237e-01,9.019399841943676055e-01,7.940452044184926894e-01,1.982329024134877327e-01,1.536072408888513041e-01,2.789904401224541173e-03
2.948648711459047611e-01,7.722813571388642551e-01,3.069577146694518819e-04,1.716988349785605232e-03,8.527901694321228243e-01,3.757216569555208996e-01,9.996931364794554575e-01,9.982859546461180233e-01,5.397265251609676406e-01,7.268912246486002315e-01,8.985254149688695069e-01,7.910268313298485232e-01,1.980742063270693187e-01,1.535103282501250332e-01,2.813423030589076636e-03
2.829697978941476677e-01,7.794415750404950494e-01,2.986565939004946551e-04,1.789675046109730086e-03,8.598146259462355889e-01,3.916273944550985875e-01,9.997014325752295871e-01,9.982135221686854187e-01,5.376879964535284939e-01,7.185831523470095350e-01,8.950698559687767508e-01,7.879983058085811010e-01,1.979342429984391472e-01,1.534280344699568976e-01,2.836597274902113823e-03
2.711839968690279434e-01,7.866681790071587965e-01,2.901705312076477698e-04,1.864343418455921466e-03,8.667311819299606812e-01,4.079667741507068679e-01,9.997099136433045263e-01,9.981391258899436902e-01,5.356957711319356719e-01,7.102440329980125311e-01,8.915743332059107296e-01,7.849603543592578170e-01,1.978129099571302174e-01,1.533603142146814091e-01,2.859415546728498545e-03
2.595064642583577719e-01,7.939617845382282990e-01,2.814975925894856387e-04,1.941032318651924162e-03,8.735364235243501252e-01,4.247482978315964552e-01,9.997185816260052427e-01,9.980627279889315862e-01,5.337499647425473226e-01,7.018783609160689219e-01,8.880399117674896425e-01,7.819137109250716700e-01,1.977100930717652638e-01,1.533071132638283152e-01,2.881866583474299113e-03
2.479362054713103447e-01,8.013230128396893193e-01,2.726359158076072336e-04,2.019780848881436598e-03,8.802270405227481387e-01,4.419805220714049798e-01,9.997274383942753584e-01,9.979842904426792227e-01,5.318506640144777808e-01,6.934906433850437368e-01,8.844676934499769994e-01,7.788591155712671910e-01,1.976256670566143014e-01,1.532683688372834807e-01,2.903939464502792046e-03
2.364722350537151740e-01,8.087524908770455934e-01,2.635837133745488458e-04,2.100628357349868230e-03,8.867998313089223705e-01,4.596720572797117765e-01,9.997364857446913167e-01,9.979037750322606870e-01,5.299979273934287693e-01,6.850853895659479997e-01,8.808588142798867704e-01,7.757973131359801044e-01,1.975594959946536666e-01,1.532440099356711660e-01,2.925623627425753739e-03
2.251135766041181263e-01,8.162508514287234451e-01,2.543392754417470665e-04,2.183614433278434786e-03,8.932517075299373221e-01,4.778315666066160761e-01,9.997457253965766899e-01,9.978211433495514093e-01,5.281917856050248883e-01,6.766670996859210918e-01,8.772144420126664066e-01,7.727290519066875030e-01,1.975114338611748122e-01,1.532339576819119753e-01,2.946908883519642683e-03
2.138592626906281602e-01,8.238187331399606794e-01,2.449009725837789650e-04,2.268778904586599577e-03,8.995796984896479165e-01,4.964677654355947878e-01,9.997551589892178514e-01,9.977363568013500883e-01,5.264322422455335326e-01,6.682402542155112535e-01,8.735357734732278612e-01,7.696550822300203265e-01,1.974813250714211321e-01,1.532381256822805682e-01,2.967785432220086238e-03
2.027083347685112447e-01,8.314567805772069553e-01,2.352672584648804889e-04,2.356161834748524489e-03,9.057809552500301065e-01,5.155894206956124215e-01,9.997647880791988850e-01,9.976493766143605946e-01,5.247192743978303930e-01,6.598093034596589357e-01,8.698240319107264362e-01,7.665761551666394613e-01,1.974690050222857596e-01,1.532564203841214334e-01,2.988243874652499969e-03
1.916598430985592127e-01,8.391656442830158769e-01,2.254366723871475617e-04,2.445803521400328594e-03,9.118527544288453912e-01,5.352053505563532099e-01,9.997746141378517359e-01,9.975601638384751224e-01,5.230528332704911243e-01,6.513786573487405640e-01,8.660804642673531895e-01,7.634930211225560148e-01,1.974743006453437699e-01,1.532887414437699436e-01,3.008275226160885951e-03
1.807128466661895860e-01,8.469459808314589999e-01,2.154078417066998422e-04,2.537744495338885992e-03,9.177925016835866145e-01,5.553244242091316396e-01,9.997846385488387000e-01,9.974686793497072879e-01,5.214328448578887665e-01,6.429526756184588132e-01,8.623063384356929317e-01,7.604064285036208348e-01,1.974970309583840844e-01,1.533349820949964915e-01,3.027870927801648224e-03
1.698664131013074563e-01,8.547984528840409935e-01,2.051794841172179342e-04,2.632025521265807071e-03,9.235977348730399772e-01,5.759555620296954448e-01,9.997948626058675847e-01,9.973748838514335802e-01,5.198592106192105877e-01,6.345356582974241988e-01,8.585029404624540117e-01,7.573171223626800064e-01,1.975370076225943239e-01,1.533950295237626327e-01,3.047022856773841035e-03
1.591196185988852374e-01,8.627237292461454876e-01,1.947504097887117432e-04,2.728687598453967411e-03,9.292661268893162019e-01,5.971077357240790473e-01,9.998052875105483128e-01,9.972787378757566046e-01,5.183318081743167882e-01,6.261318367145914943e-01,8.546715717884345587e-01,7.542258430961296112e-01,1.975940354902523122e-01,1.534687652377208222e-01,3.065723335762263711e-03
1.484715478402895972e-01,8.707224849239917353e-01,1.841195233624357225e-04,2.827771962472502929e-03,9.347954881546474137e-01,6.187899687060772758e-01,9.998159143703958529e-01,9.971802017838629073e-01,5.168504920144151304e-01,6.177453649526348789e-01,8.508135464894753808e-01,7.511333251638746544e-01,1.976679131490471364e-01,1.535560654353943788e-01,3.083965141174595161e-03
1.379212939153144912e-01,8.787954011821323963e-01,1.732858257900363869e-04,2.929320089482683864e-03,9.401837687787937270e-01,6.410113370372945152e-01,9.998267441969848068e-01,9.970792357638709191e-01,5.154150942255475432e-01,6.093803116591591795e-01,8.469301884746555098e-01,7.480402958009551018e-01,1.977584334702539581e-01,1.536568013809494204e-01,3.101741510258850670e-03
1.274679582449467219e-01,8.869431656014709064e-01,1.622484160185123188e-04,3.033373699041820321e-03,9.454290603743664700e-01,6.637809700407120150e-01,9.998377779042596503e-01,9.969757998302138935e-01,5.140254252229408127e-01,6.010406525899442132e-01,8.430228288132034509e-01,7.449474738315973177e-01,1.978653841324127249e-01,1.537708397624931722e-01,3.119046147092277479e-03
1.171106505048236102e-01,8.951664721378305156e-01,1.510064925125423568e-04,3.139974759439654196e-03,9.505295975289086430e-01,6.871080514684286822e-01,9.998490163070054004e-01,9.968698538205571502e-01,5.126812744943128886e-01,5.927302635593599822e-01,8.390928030427697859e-01,7.418555684854487575e-01,1.979885481451978124e-01,1.538980430534016841e-01,3.135873227437868411e-03
1.068484885494125347e-01,9.034660211810529029e-01,1.395593546129121241e-04,3.249165495021156050e-03,9.554837589340097193e-01,7.110018211040797231e-01,9.998604601194827080e-01,9.967613573907954105e-01,5.113824113502883906e-01,5.844529138810135027e-01,8.351414484970454133e-01,7.387652782383572481e-01,1.981277043670960358e-01,1.540382698719065246e-01,3.152217402469398647e-03
9.668059833686815097e-02,9.118425196146574541e-01,1.279064037286860669e-04,3.360988391704059462e-03,9.602900681732103871e-01,7.354715759702165068e-01,9.998721099542271507e-01,9.966502700119013181e-01,5.101285856801273111e-01,5.762122606018190707e-01,8.311701018009635122e-01,7.356772897733480088e-01,1.982826279929456315e-01,1.541913753200869763e-01,3.168073801370789155e-03
8.660611385459748846e-02,9.202966808760413286e-01,1.160471443577681526e-04,3.475486206250042506e-03,9.649471941718361645e-01,7.605266723570816012e-01,9.998839663210193907e-01,9.965365509631037844e-01,5.089195287110342969e-01,5.680118431043987837e-01,8.271800963374991156e-01,7.325922769292999570e-01,1.984530910435421402e-01,1.543572113278511015e-01,3.183438032820143111e-03
7.662417704549295827e-02,9.288292250172501818e-01,1.039811849400916759e-04,3.592701975057233533e-03,9.694539513132746089e-01,7.861765277466375990e-01,9.998960296260225311e-01,9.964201593256040157e-01,5.077549537693828441e-01,5.598550784124100010e-01,8.231727598507322385e-01,7.295108997439860854e-01,1.986388628306285931e-01,1.545356269808783045e-01,3.198306185373353105e-03
6.673393773485791769e-02,9.374408787662993348e-01,9.170823853451563637e-05,3.712679025133208428e-03,9.738092992275043658e-01,8.124306232137439299e-01,9.999083001710952212e-01,9.963010539741919969e-01,5.066345570422498001e-01,5.517452570001449841e-01,8.191494120973399351e-01,7.264338035307952302e-01,1.988397104117205494e-01,1.547264688440675717e-01,3.212674826766442632e-03
5.693455355798815454e-02,9.461323755890771459e-01,7.922812332690211097e-05,3.835460984884747279e-03,9.780123422589438453e-01,8.392985057872364152e-01,9.999207781532714057e-01,9.961791935691117761e-01,5.055580183377282877e-01,5.436855392713925150e-01,8.151113626354651309e-01,7.233616180459018219e-01,1.990553990206859469e-01,1.549295812692998986e-01,3.226541002159954812e-03
4.722518988843438237e-02,9.549044557518088228e-01,6.654076296367622914e-05,3.961091796394235198e-03,9.820623286218342907e-01,8.667897911363219299e-01,9.999334636644149343e-01,9.960545365465244272e-01,5.045250018425602168e-01,5.356789525784240169e-01,8.110599086978403927e-01,7.202949567084377946e-01,1.992856924828723675e-01,1.551448066945406712e-01,3.239902231352494687e-03
3.760501976691155157e-02,9.637578663841089854e-01,5.364618671530241360e-05,4.089615729796229095e-03,9.859586492525046486e-01,8.949141667165452230e-01,9.999463566910435919e-01,9.959270411069595097e-01,5.035351568756932794e-01,5.277283887389856432e-01,8.069963331368877890e-01,7.172344158633547906e-01,1.995303536168105685e-01,1.553719859359784794e-01,3.252756504994259393e-03
2.807322383086474638e-02,9.726933615426178736e-01,4.054452946804181472e-05,4.221077396711865777e-03,9.897008363688593047e-01,9.236813947095863231e-01,9.999594571143242128e-01,9.957966652047829381e-01,5.025881186364520303e-01,5.198366022305723755e-01,8.029219025438798507e-01,7.141805741530111717e-01,1.997891446066422383e-01,1.556109584603868334e-01,3.265102279834671689e-03
1.862899024468744891e-02,9.817117022752194222e-01,2.723603154964037023e-05,4.355521766000940848e-03,9.932885617483725449e-01,9.531013154702243639e-01,9.999727647102315542e-01,9.956633665354450713e-01,5.016835089460757180e-01,5.120062088326647887e-01,7.988378654385713817e-01,7.111339919267430920e-01,2.000618273618702536e-01,1.558615626510382324e-01,3.276938473041346184e-03
