activity,H,B,S_eff,V,R_resp,R_rob,R_sig
1.822317596566523701e+00,3.332881697910141661e-01,3.473688415868725898e-01,1.339947529692040069e-02,8.138271942223734845e-01,4.550379856659089728e-01,1.884984082670371208e-01,9.313559969077127298e-02
1.825464949928469416e+00,3.321672747798452008e-01,3.460367202018822530e-01,1.296353722753957119e-02,8.132683575810502052e-01,4.538416002518652625e-01,1.865774298265481523e-01,9.162689077679586624e-02
1.828612303290415131e+00,3.310639686594938347e-01,3.447243961747407104e-01,1.254019739939134410e-02,8.127171185084350880e-01,4.526624273939526266e-01,1.846744988801134746e-01,9.013903704833770014e-02
1.831759656652360624e+00,3.299780580435540123e-01,3.434316840478515709e-01,1.212914962633324621e-02,8.121734277094062593e-01,4.515003237417379300e-01,1.827894549878101849e-01,8.867181447479585699e-02
1.834907010014306339e+00,3.289093487988015152e-01,3.421583963761867242e-01,1.173009315717505295e-02,8.116372343431328407e-01,4.503551436698640664e-01,1.809221378067390196e-01,8.722499988916349034e-02
1.838054363376252054e+00,3.278576461585451240e-01,3.409043438759719047e-01,1.134273264701784502e-02,8.111084860947290753e-01,4.492267394080808329e-01,1.790723871763032771e-01,8.579837104711725282e-02
1.841201716738197547e+00,3.268227548334354249e-01,3.396693355706269513e-01,1.096677812617508248e-02,8.105871292459259081e-01,4.481149611695804391e-01,1.772400432003503057e-01,8.439170668325042535e-02
1.844349070100143262e+00,3.258044791196859080e-01,3.384531789338799945e-01,1.060194496677914489e-02,8.100731087447072820e-01,4.470196572775414490e-01,1.754249463261855491e-01,8.300478656450882564e-02
1.847496423462088977e+00,3.248026230046581198e-01,3.372556800299793545e-01,1.024795384717450825e-02,8.095663682738668543e-01,4.459406742897848996e-01,1.736269374204701399e-01,8.163739154088675565e-02
1.850643776824034470e+00,3.238169902697723423e-01,3.360766436509324273e-01,9.904530714197208249e-03,8.090668503184422766e-01,4.448778571214542232e-01,1.718458578420170302e-01,8.028930359344203793e-02
1.853791130185980185e+00,3.228473845907111062e-01,3.349158734507112212e-01,9.571406743439182796e-03,8.085744962319854068e-01,4.438310491656365930e-01,1.700815495115067244e-01,7.896030587969163350e-02
1.856938483547925900e+00,3.218936096348881115e-01,3.337731720763733034e-01,9.248318297594598433e-03,8.080892463016350336e-01,4.428000924118531412e-01,1.683338549781494553e-01,7.765018277645263645e-02
1.860085836909871393e+00,3.209554691561585793e-01,3.326483412960483110e-01,8.935006882982980680e-03,8.076110398119602518e-01,4.417848275623449950e-01,1.666026174833193374e-01,7.635871992019002685e-02
1.863233190271817108e+00,3.200327670867562646e-01,3.315411821237525536e-01,8.631219104343284751e-03,8.071398151075442895e-01,4.407850941460948468e-01,1.648876810211960531e-01,7.508570424493882234e-02
1.866380543633762823e+00,3.191253076264428667e-01,3.304514949409978475e-01,8.336706617990886914e-03,8.066755096542822523e-01,4.398007306305244946e-01,1.631888903964497373e-01,7.383092401786615910e-02
1.869527896995708316e+00,3.182328953288631745e-01,3.293790796151687128e-01,8.051226083427630992e-03,8.062180600993732460e-01,4.388315745308180582e-01,1.615060912790076131e-01,7.259416887253969386e-02
1.872675250357654031e+00,3.173553351851048920e-01,3.283237356146456176e-01,7.774539113493749570e-03,8.057674023299843391e-01,4.378774625168240786e-01,1.598391302559460936e-01,7.137522983997032777e-02
1.875822603719599524e+00,3.164924327044618124e-01,3.272852621206627233e-01,7.506412223148687529e-03,8.053234715305720437e-01,4.369382305174964731e-01,1.581878548805550344e-01,7.017389937749779483e-02
1.878969957081545239e+00,3.156439939924082227e-01,3.262634581358880292e-01,7.246616776965453775e-03,8.048862022388457715e-01,4.360137138228381004e-01,1.565521137186194345e-01,6.898997139558520064e-02
1.882117310443490954e+00,3.148098258257948090e-01,3.252581225897254735e-01,6.994928935422480877e-03,8.044555284003641615e-01,4.351037471833187897e-01,1.549317563919739571e-01,6.782324128259353824e-02
1.885264663805436447e+00,3.139897357252788845e-01,3.242690544403380448e-01,6.751129600073874949e-03,8.040313834217518441e-01,4.342081649067403570e-01,1.533266336193792323e-01,6.667350592760175332e-02
1.888412017167382162e+00,3.131835320250046517e-01,3.232960527733993450e-01,6.515004357677986642e-03,8.036137002225369752e-01,4.333268009525291786e-01,1.517365972547772557e-01,6.554056374134135943e-02
1.891559370529327877e+00,3.123910239395590871e-01,3.223389168975865360e-01,6.286343423362174970e-03,8.032024112855986608e-01,4.324594890234425004e-01,1.501615003229837819e-01,6.442421467531379842e-02
1.894706723891273370e+00,3.116120216282216027e-01,3.213974464368281603e-01,6.064941582899471655e-03,8.027974487062284892e-01,4.316060626546741053e-01,1.486011970528745563e-01,6.332426023915654900e-02
1.897854077253219085e+00,3.108463362565386245e-01,3.204714414193265415e-01,5.850598134171177897e-03,8.023987442398030634e-01,4.307663553003545642e-01,1.470555429081262244e-01,6.224050351632426370e-02
1.901001430615164800e+00,3.100937800552512336e-01,3.195607023633809107e-01,5.643116827887933659e-03,8.020062293480725302e-01,4.299402004174434078e-01,1.455243946155754808e-01,6.117274917815314350e-02
1.904148783977110293e+00,3.093541663766077310e-01,3.186650303600371270e-01,5.442305807638950221e-03,8.016198352440682129e-01,4.291274315470131051e-01,1.440076101912560191e-01,6.012080349637036192e-02
1.907296137339056008e+00,3.086273097480979333e-01,3.177842271525929130e-01,5.247977549338165258e-03,8.012394929356366768e-01,4.283278823929306256e-01,1.425050489641788432e-01,5.908447435411497140e-02
1.910443490701001723e+00,3.079130259236443901e-01,3.169180952129988516e-01,5.059948800133748197e-03,8.008651332676076651e-01,4.275413868979456855e-01,1.410165715979209144e-01,5.806357125553308213e-02
1.913590844062947216e+00,3.072111319322911593e-01,3.160664378151843423e-01,4.878040516845421649e-03,8.004966869626057857e-01,4.267677793171960610e-01,1.395420401100858354e-01,5.705790533400924291e-02
1.916738197424892931e+00,3.065214461244294974e-01,3.152290591053545921e-01,4.702077803992198157e-03,8.001340846605177193e-01,4.260068942891458987e-01,1.380813178897015436e-01,5.606728935909430916e-02
1.919885550786838646e+00,3.058437882156072041e-01,3.144057641692999949e-01,4.531889851471735883e-03,7.997772569566268253e-01,4.252585669039770644e-01,1.366342697126244621e-01,5.509153774219216482e-02
1.923032904148784139e+00,3.051779793279602027e-01,3.135963590967593695e-01,4.367309871949709259e-03,7.994261344384278045e-01,4.245226327694499036e-01,1.352007617550113339e-01,5.413046654106088568e-02
1.926180257510729854e+00,3.045238420293188697e-01,3.128006510428891218e-01,4.208175038016570557e-03,7.990806477211400694e-01,4.237989280742628373e-01,1.337806616049281583e-01,5.318389346318773414e-02
1.929327610872675347e+00,3.038812003700315789e-01,3.120184482868840758e-01,4.054326419166876146e-03,7.987407274819323666e-01,4.230872896489332735e-01,1.323738382721616758e-01,5.225163786809364219e-02
1.932474964234621062e+00,3.032498799175553650e-01,3.112495602878019851e-01,3.905608918654349723e-03,7.984063044928778607e-01,4.223875550242295329e-01,1.309801621962979334e-01,5.133352076862118807e-02
1.935622317596566777e+00,3.026297077888642217e-01,3.104937977376442393e-01,3.761871210274356052e-03,7.980773096526572186e-01,4.216995624871852089e-01,1.295995052531348779e-01,5.042936483125981528e-02
1.938769670958512270e+00,3.020205126807238849e-01,3.097509726117459450e-01,3.622965675123451627e-03,7.977536740170287910e-01,4.210231511347284350e-01,1.282317407594935899e-01,4.953899437556043978e-02
1.941917024320457985e+00,3.014221248978840029e-01,3.090208982165323914e-01,3.488748338383721500e-03,7.974353288280866536e-01,4.203581609249611439e-01,1.268767434764916380e-01,4.866223537268802440e-02
1.945064377682403700e+00,3.008343763792403758e-01,3.083033892346957461e-01,3.359078806178400663e-03,7.971222055423257125e-01,4.197044327261246210e-01,1.255343896113451096e-01,4.779891544316383634e-02
1.948211731044349193e+00,3.002571007220188326e-01,3.075982617678511000e-01,3.233820202542681942e-03,7.968142358575343032e-01,4.190618083632897672e-01,1.242045568177591874e-01,4.694886385384156036e-02
1.951359084406294908e+00,2.996901332040327048e-01,3.069053333767298719e-01,3.112839106552646971e-03,7.965113517385404851e-01,4.184301306628119277e-01,1.228871241949724830e-01,4.611191151416513950e-02
1.954506437768240623e+00,2.991333108040670208e-01,3.062244231189671373e-01,2.996005489653083640e-03,7.962134854418282393e-01,4.178092434945900879e-01,1.215819722855152468e-01,4.528789097175190542e-02
1.957653791130186116e+00,2.985864722204427113e-01,3.055553515845452206e-01,2.883192653223405622e-03,7.959205695390508817e-01,4.171989918121748464e-01,1.202889830717425862e-01,4.447663640734375590e-02
1.960801144492131831e+00,2.980494578878128409e-01,3.048979409289515607e-01,2.774277166419132287e-03,7.956325369394623426e-01,4.165992216907657419e-01,1.190080399712016013e-01,4.367798362916705535e-02
1.963948497854077546e+00,2.975221099922448764e-01,3.042520149041099686e-01,2.669138804325029909e-03,7.953493209112909579e-01,4.160097803631440661e-01,1.177390278308930172e-01,4.289177006674251696e-02
1.967095851216023039e+00,2.970042724846398419e-01,3.036173988871473939e-01,2.567660486453853148e-03,7.950708551020785331e-01,4.154305162535847917e-01,1.164818329204815595e-01,4.211783476418103772e-02
1.970243204577968754e+00,2.964957910925440920e-01,3.029939199070543210e-01,2.469728215623633993e-03,7.947970735580095480e-01,4.148612790097940262e-01,1.152363429245144011e-01,4.135601837300385830e-02
1.973390557939914469e+00,2.959965133304026108e-01,3.023814066693010782e-01,2.375231017244496413e-03,7.945279107422521525e-01,4.143019195329179505e-01,1.140024469337012070e-01,4.060616314452157594e-02
1.976537911301859962e+00,2.955062885083080682e-01,3.017796895784672917e-01,2.284060879044600648e-03,7.942633015523407058e-01,4.137522900056699870e-01,1.127800354353101914e-01,3.986811292180590660e-02
1.979685264663805677e+00,2.950249677392961511e-01,3.011886007589471004e-01,2.196112691263194753e-03,7.940031813366147384e-01,4.132122439186227125e-01,1.115690003027315358e-01,3.914171313128564367e-02
1.982832618025751392e+00,2.945524039452385723e-01,3.006079740737864214e-01,2.111284187337570967e-03,7.937474859097484181e-01,4.126816360947124784e-01,1.103692347842621241e-01,3.842681077399939804e-02
1.985979971387696885e+00,2.940884518613844922e-01,3.000376451417148260e-01,2.029475885108805895e-03,7.934961515673887300e-01,4.121603227120046453e-01,1.091806334911585574e-01,3.772325441653264638e-02
1.989127324749642600e+00,2.936329680395994290e-01,2.994774513524264825e-01,1.950591028570175522e-03,7.932491150999264606e-01,4.116481613247655047e-01,1.080030923850086449e-01,3.703089418166811975e-02
1.992274678111588093e+00,2.931858108503514471e-01,2.989272318801723394e-01,1.874535530180573362e-03,7.930063138054295191e-01,4.111450108828902938e-01,1.068365087644690126e-01,3.634958173877651105e-02
1.995422031473533808e+00,2.927468404834937532e-01,2.983868276957164500e-01,1.801217913763806730e-03,7.927676855017530277e-01,4.106507317497331000e-01,1.056807812514128364e-01,3.567917029397184997e-02
1.998569384835479523e+00,2.923159189478908848e-01,2.978560815767175018e-01,1.730549258013573677e-03,7.925331685378613766e-01,4.101651857183885586e-01,1.045358097765346911e-01,3.501951458005675422e-02
2.001716738197425016e+00,2.918929100699352297e-01,2.973348381165881182e-01,1.662443140622396533e-03,7.923027018043744540e-01,4.096882360264695322e-01,1.034014955644534522e-01,3.437047084627979643e-02
2.004864091559370731e+00,2.914776794910007851e-01,2.968229437318884445e-01,1.596815583051608206e-03,7.920762247433711378e-01,4.092197473694299537e-01,1.022777411183554974e-01,3.373189684792610860e-02
2.008011444921316446e+00,2.910700946638797304e-01,2.963202466683086400e-01,1.533584995958415078e-03,7.918536773574664789e-01,4.087595859124789066e-01,1.011644502042200605e-01,3.310365183576336606e-02
2.011158798283262161e+00,2.906700248482453897e-01,2.958265970052928462e-01,1.472672125294542710e-03,7.916350002181874457e-01,4.083076193011313526e-01,1.000615278346629888e-01,3.248559654536018609e-02
2.014306151645207876e+00,2.902773411051873254e-01,2.953418466593587532e-01,1.413999999090141983e-03,7.914201344736733201e-01,4.078637166704434103e-01,9.896888025243899545e-02,3.187759318629690419e-02
2.017453505007153147e+00,2.898919162908575875e-01,2.948658493861615604e-01,1.357493874935281541e-03,7.912090218557153998e-01,4.074277486529737646e-01,9.788641491363664349e-02,3.127950543128469457e-02
2.020600858369098862e+00,2.895136250492748586e-01,2.943984607813566190e-01,1.303081188170337806e-03,7.910016046861657601e-01,4.069995873855206114e-01,9.681404047060167273e-02,3.069119840520936199e-02
2.023748211731044577e+00,2.891423438043230765e-01,2.939395382803078327e-01,1.250691500795603726e-03,7.907978258827328411e-01,4.065791065146748262e-01,9.575166675462325194e-02,3.011253867411543481e-02
2.026895565092990292e+00,2.887779507509866672e-01,2.934889411566911632e-01,1.200256451109202316e-03,7.905976289641842847e-01,4.061661812012339334e-01,9.469920475841282770e-02,2.954339423414341012e-02
2.030042918454936007e+00,2.884203258458617469e-01,2.930465305200411485e-01,1.151709704081590449e-03,7.904009580549805625e-01,4.057606881235203966e-01,9.365656661840822406e-02,2.898363450043381709e-02
2.033190271816881278e+00,2.880693507969789846e-01,2.926121693122875622e-01,1.104986902473912083e-03,7.902077578893592635e-01,4.053625054796460292e-01,9.262366559693234469e-02,2.843313029601076194e-02
2.036337625178826993e+00,2.877249090529779285e-01,2.921857223033258455e-01,1.060025618706422930e-03,7.900179738148876973e-01,4.049715129887635490e-01,9.160041606423340033e-02,2.789175384065495020e-02
2.039484978540772708e+00,2.873868857916671016e-01,2.917670560856683859e-01,1.016765307482525756e-03,7.898315517955077913e-01,4.045875918913472424e-01,9.058673348043635998e-02,2.735937873977851986e-02
2.042632331902718423e+00,2.870551679080047824e-01,2.913560390682176093e-01,9.751472591727785005e-04,7.896484384140891599e-01,4.042106249485410419e-01,8.958253437742771941e-02,2.683587997330914507e-02
2.045779685264664138e+00,2.867296440015362213e-01,2.909525414692055723e-01,9.351145539627046116e-04,7.894685808745118827e-01,4.038404964406159259e-01,8.858773634070157832e-02,2.632113388459426939e-02
2.048927038626609853e+00,2.864102043633177108e-01,2.905564353083380791e-01,8.966120167671912328e-04,7.892919270032942025e-01,4.034770921645708941e-01,8.760225799118777357e-02,2.581501816933222740e-02
2.052074391988555124e+00,2.860967409623626501e-01,2.901675943981877337e-01,8.595861729136188272e-04,7.891184252507886798e-01,4.031202994309204257e-01,8.662601896708641003e-02,2.531741186453869558e-02
2.055221745350500839e+00,2.857891474316379687e-01,2.897858943348703975e-01,8.239852045950206731e-04,7.889480246919582385e-01,4.027700070596998416e-01,8.565893990572769068e-02,2.482819533755437416e-02
2.058369098712446554e+00,2.854873190536430516e-01,2.894112124880468540e-01,7.897589080939610264e-04,7.887806750267550848e-01,4.024261053757290929e-01,8.470094242547976382e-02,2.434725027510127940e-02
2.061516452074392269e+00,2.851911527455990858e-01,2.890434279902837633e-01,7.568586517769585863e-04,7.886163265801154898e-01,4.020884862031667284e-01,8.375194910772017221e-02,2.387445967239164302e-02
2.064663805436337984e+00,2.849005470442777521e-01,2.886824217258121550e-01,7.252373348588149341e-04,7.884549303015887523e-01,4.017570428593903453e-01,8.281188347889180401e-02,2.340970782229587904e-02
2.067811158798283699e+00,2.846154020904959614e-01,2.883280763187150986e-01,6.948493469354075818e-04,7.882964377646171084e-01,4.014316701482354421e-01,8.188066999265802837e-02,2.295288030457300760e-02
2.070958512160228970e+00,2.843356196133040581e-01,2.879802761205823569e-01,6.656505282830090789e-04,7.881408011654794654e-01,4.011122643526269238e-01,8.095823401217439041e-02,2.250386397516830964e-02
2.074105865522174685e+00,2.840611029138915278e-01,2.876389071976596101e-01,6.375981309215267290e-04,7.879879733219178339e-01,4.007987232266325139e-01,8.004450179249004982e-02,2.206254695558075574e-02
2.077253218884120400e+00,2.837917568492358544e-01,2.873038573175293320e-01,6.106507804386116477e-04,7.878379076714586704e-01,4.004909459869715471e-01,7.913940046309542176e-02,2.162881862230447289e-02
2.080400572246066115e+00,2.835274878155173428e-01,2.869750159353491314e-01,5.847684385709062040e-04,7.876905582694437857e-01,4.001888333040067858e-01,7.824285801062597079e-02,2.120256959634533866e-02
2.083547925608011830e+00,2.832682037313240531e-01,2.866522741796794782e-01,5.599123665383620285e-04,7.875458797867878058e-01,3.998922872922494598e-01,7.735480326173702070e-02,2.078369173281618271e-02
2.086695278969957101e+00,2.830138140206657771e-01,2.863355248379297890e-01,5.360450891269555665e-04,7.874038275074707327e-01,3.996012115004058951e-01,7.647516586615915601e-02,2.037207811061160501e-02
2.089842632331902816e+00,2.827642295958230911e-01,2.860246623414487432e-01,5.131303595147393643e-04,7.872643573257835925e-01,3.993155109009924320e-01,7.560387627994548387e-02,1.996762302216403481e-02
2.092989985693848531e+00,2.825193628400455848e-01,2.857195827502864716e-01,4.911331248357523466e-04,7.871274257433372723e-01,3.990350918795448898e-01,7.474086574892080392e-02,1.957022196328270236e-02
2.096137339055794246e+00,2.822791275901242458e-01,2.854201837376550421e-01,4.700194924758338360e-04,7.869929898658484246e-01,3.987598622234504453e-01,7.388606629234074907e-02,1.917977162307542630e-02
2.099284692417739961e+00,2.820434391188528789e-01,2.851263645741092256e-01,4.497566970940807506e-04,7.868610073997127641e-01,3.984897311104227402e-01,7.303941068676936266e-02,1.879616987395433397e-02
2.102432045779685676e+00,2.818122141173982631e-01,2.848380261114752954e-01,4.303130683633088135e-04,7.867314366483804111e-01,3.982246090966491958e-01,7.220083245018356355e-02,1.841931576172587542e-02
2.105579399141630947e+00,2.815853706775952037e-01,2.845550707665470136e-01,4.116579994225093297e-04,7.866042365085404997e-01,3.979644081046288528e-01,7.137026582630989768e-02,1.804910949576476673e-02
2.108726752503576662e+00,2.813628282741839071e-01,2.842774025045731734e-01,3.937619160340129253e-04,7.864793664661303696e-01,3.977090414107272709e-01,7.054764576920066754e-02,1.768545243927186275e-02
2.111874105865522377e+00,2.811445077470038911e-01,2.840049268225576795e-01,3.765962464377848218e-04,7.863567865921768929e-01,3.974584236324679720e-01,6.973290792805539318e-02,1.732824709961594545e-02
2.115021459227468092e+00,2.809303312831601951e-01,2.837375507323909862e-01,3.601333918949480820e-04,7.862364575384808152e-01,3.972124707155812451e-01,6.892598863229136563e-02,1.697739711875814045e-02
2.118168812589413808e+00,2.807202223991758783e-01,2.834751827438337091e-01,3.443466979124337225e-04,7.861183405331553242e-01,3.969710999208308499e-01,6.812682487686837207e-02,1.663280726375863591e-02
2.121316165951359523e+00,2.805141059231453515e-01,2.832177328473723388e-01,3.292104261404023443e-04,7.860023973760267291e-01,3.967342298106400489e-01,6.733535430787195020e-02,1.629438341736498541e-02
2.124463519313304793e+00,2.803119079768985888e-01,2.829651124969608245e-01,3.146997269338508863e-04,7.858885904339071304e-01,3.965017802355305654e-01,6.655151520835751733e-02,1.596203256868053769e-02
2.127610872675250508e+00,2.801135559581925949e-01,2.827172345926706742e-01,3.007906125696231171e-04,7.857768826357485192e-01,3.962736723203987843e-01,6.577524648445828848e-02,1.563566280391188307e-02
2.130758226037196224e+00,2.799189785229377336e-01,2.824740134632607869e-01,2.874599311099102568e-04,7.856672374676859638e-01,3.960498284506402955e-01,6.500648765176114674e-02,1.531518329719483429e-02
2.133905579399141939e+00,2.797281055674733508e-01,2.822353648486876088e-01,2.746853409030531180e-04,7.855596189679782126e-01,3.958301722581450965e-01,6.424517882194928642e-02,1.500050430149619390e-02
2.137052932761087654e+00,2.795408682109002396e-01,2.820012058825660528e-01,2.624452857124324849e-04,7.854539917218551492e-01,3.956146286071742235e-01,6.349126068971548686e-02,1.469153713959102554e-02
2.140200286123032924e+00,2.793571987774821630e-01,2.817714550745987756e-01,2.507189704640270991e-04,7.853503208562774285e-01,3.954031235801365729e-01,6.274467451994657219e-02,1.438819419511353816e-02
2.143347639484978640e+00,2.791770307791247019e-01,2.815460322929864145e-01,2.394863376031037476e-04,7.852485720346171760e-01,3.951955844632793480e-01,6.200536213517866130e-02,1.409038890367967679e-02
2.146494992846924355e+00,2.790002988979401466e-01,2.813248587468304973e-01,2.287280440504515014e-04,7.851487114512673005e-01,3.949919397323052861e-01,6.127326590332540096e-02,1.379803574408052826e-02
2.149642346208870070e+00,2.788269389689078670e-01,2.811078569685450668e-01,2.184254387484078951e-04,7.850507058261843030e-01,3.947921190379324319e-01,6.054832872567711410e-02,1.351105022954400374e-02
2.152789699570815785e+00,2.786568879626356576e-01,2.808949507962832381e-01,2.085605407869220473e-04,7.849545223993724674e-01,3.945960531914053937e-01,5.983049402517183479e-02,1.322934889906377150e-02
2.155937052932761500e+00,2.784900839682324380e-01,2.806860653563955643e-01,1.991160180997926564e-04,7.848601289253162028e-01,3.944036741499745702e-01,5.911970573493741804e-02,1.295284930879349490e-02
2.159084406294706771e+00,2.783264661762980263e-01,2.804811270459273143e-01,1.900751667211735680e-04,7.847674936673656454e-01,3.942149150023530058e-01,5.841590828710277461e-02,1.268147002350438445e-02
2.162231759656652486e+00,2.781659748620333716e-01,2.802800635151651565e-01,1.814218905924262727e-04,7.846765853920802947e-01,3.940297099541595349e-01,5.771904660187798797e-02,1.241513060810469846e-02
2.165379113018598201e+00,2.780085513684843468e-01,2.800828036502449603e-01,1.731406819093497731e-04,7.845873733635384539e-01,3.938479943133652017e-01,5.702906607690187007e-02,1.215375161921937626e-02
2.168526466380543916e+00,2.778541380899162694e-01,2.798892775558258772e-01,1.652166019998065158e-04,7.844998273376180276e-01,3.936697044757452857e-01,5.634591257685438864e-02,1.189725459682789387e-02
2.171673819742489631e+00,2.777026784553316974e-01,2.796994165378434705e-01,1.576352627217566941e-04,7.844139175562487853e-01,3.934947779103529775e-01,5.566953242333200214e-02,1.164556205595847910e-02
2.174821173104435346e+00,2.775541169121314433e-01,2.795131530863472213e-01,1.503828083717405426e-04,7.843296147416483066e-01,3.933231531450201990e-01,5.499987238498488251e-02,1.139859747843753775e-02
2.177968526466380617e+00,2.774083989099254133e-01,2.793304208584299619e-01,1.434458980938305519e-04,7.842468900905399387e-01,3.931547697518945617e-01,5.433687966791230645e-02,1.115628530469204086e-02
2.181115879828326332e+00,2.772654708844976557e-01,2.791511546612578942e-01,1.368116887791165348e-04,7.841657152683615406e-01,3.929895683330223988e-01,5.368050190631398766e-02,1.091855092560332398e-02
2.184263233190272047e+00,2.771252802419278960e-01,2.789752904352074125e-01,1.304678184458317740e-04,7.840860624034660109e-01,3.928274905059835898e-01,5.303068715339553235e-02,1.068532067441106854e-02
2.187410586552217762e+00,2.769877753428746647e-01,2.788027652371137810e-01,1.244023900902346564e-04,7.840079040813198175e-01,3.926684788895869471e-01,5.238738387252334094e-02,1.045652181866515984e-02
2.190557939914163477e+00,2.768529054870222383e-01,2.786335172236389934e-01,1.186039559984484841e-04,7.839312133387020820e-01,3.925124770896318283e-01,5.175054092862749200e-02,1.023208255222449181e-02
2.193705293276108748e+00,2.767206208976941695e-01,2.784674856347632010e-01,1.130615025094938486e-04,7.838559636579093270e-01,3.923594296847435214e-01,5.112010757984890991e-02,1.001193198730094408e-02
2.196852646638054463e+00,2.765908727066365702e-01,2.783046107774065914e-01,1.077644352198092005e-04,7.837821289609673281e-01,3.922092822122884015e-01,5.049603346942643789e-02,9.796000146546759990e-03
2.200000000000000178e+00,2.764636129389729802e-01,2.781448340091836613e-01,1.027025646196553989e-04,7.837096836038540681e-01,3.920619811543733513e-01,4.987826861782272692e-02,9.584217955184643964e-03
