activity,H,B,S_eff,V,R_resp,R_rob,R_sig
8.524524338663839185e-01,9.749142265662409379e-01,9.531151417615355559e-01,8.328307140233288663e-01,9.808354612734755396e-01,9.695479936956536982e-01,9.333964983620213207e-01,9.054482872002878047e-01
6.343218286465370781e-01,8.457707826617075764e-01,8.460192277093182556e-01,4.698600788580907239e-01,9.311909069352806156e-01,8.734215023354290341e-01,7.480145512693490151e-01,6.607831804349892924e-01
1.501490108744946150e+00,6.158299135367194532e-01,5.406525537019566396e-01,1.724057465999981609e-01,8.863877258160510753e-01,6.657853851926377464e-01,4.749398684431851980e-01,3.624783928413956025e-01
3.074554639404816214e-01,6.733873246303243576e-01,7.589765014675889931e-01,6.525230978557446104e-02,6.497157455855545605e-01,6.924773185119277308e-01,3.836658434910549254e-01,2.392165399240364643e-01
4.397980454452383170e-01,7.170334157044508938e-01,7.109712886117367514e-01,1.190924683050443716e-01,8.509198415077434685e-01,7.569956251131900737e-01,4.767504386770168856e-01,3.293436442281947873e-01
1.619699345221212866e-02,6.453296580376201019e-01,7.383194396745145216e-01,9.999999999999999547e-07,4.319567714999923980e-01,5.904123114258984506e-01,2.129935998413420850e-02,1.493260140684737024e-03
1.731233630504704690e+00,3.926352863697533113e-01,4.037428095437022857e-01,3.192011288629419130e-02,8.574777519221365996e-01,5.141687325532315889e-01,2.566524130470541065e-01,1.472099289123678933e-01
1.462671884502470876e+00,6.109541478845347262e-01,6.411436625835996717e-01,2.964209510618690535e-01,8.978037065195385580e-01,7.058543927950423624e-01,5.682161398798688534e-01,4.776967871723122872e-01
1.551363832977937340e+00,5.115868233505227458e-01,5.305592289976136522e-01,1.584907546251012600e-01,9.458853279149729287e-01,6.355707530718398557e-01,4.491319094172342430e-01,3.402059596680600539e-01
1.717603868248329446e+00,3.866229857078846144e-01,4.010308952602680277e-01,4.709811021646918144e-02,8.289520673404019435e-01,5.046593303050719292e-01,2.789328091757767858e-01,1.735803803356879282e-01
1.009614706184347899e+00,1.000000000000000000e+00,9.565660657885040052e-01,1.000000000000000000e+00,9.538890608040593300e-01,9.699237925363737300e-01,9.699237925363737300e-01,9.833444864466189816e-01
1.251230631096366341e+00,8.228593627820329770e-01,8.532853566932209199e-01,6.527958209494819641e-01,9.476894517947261898e-01,8.730289624388967162e-01,8.118313720951345624e-01,7.659767240577257663e-01
3.075533958808464030e-01,6.577962989082609679e-01,7.635757892238931310e-01,7.369376463566756907e-02,7.393737215874205404e-01,7.187908314000146515e-01,4.067331613820284741e-01,2.579141830095809662e-01
2.519661617791416064e-01,7.195122883375403289e-01,7.253963437616787191e-01,5.072819825991743692e-02,5.881200658062084585e-01,6.745692264452702869e-01,3.532500671823417537e-01,2.105362269551286913e-01
1.470486515939037675e+00,6.864354150738626315e-01,6.387378059398549635e-01,2.659714104983613159e-01,8.897144711555239338e-01,7.306751198439394024e-01,5.675471912385476880e-01,4.636861308991634956e-01
1.036411653514891729e+00,9.401585759517840923e-01,9.884248535472237585e-01,9.877048174525994151e-01,1.000000000000000000e+00,9.758466816725919202e-01,9.758466816725919202e-01,9.811651220160851894e-01
1.243519434258615552e+00,7.969230391533260738e-01,8.538414357784231967e-01,6.741607930944026883e-01,1.000000000000000000e+00,8.795581080117729211e-01,8.229799888485220816e-01,7.803493381149982921e-01
1.682997486315256364e+00,3.696515954675030358e-01,5.131224434655219380e-01,2.930003075151372399e-02,8.208661460311386104e-01,5.379748587742047006e-01,2.598893627363531023e-01,1.452144129193967959e-01
1.396380304001299866e+00,6.696780336540333334e-01,7.039696249706534070e-01,3.469560887502777802e-01,9.000362485973248949e-01,7.514382969014435920e-01,6.194248468166944077e-01,5.307192736197926530e-01
1.217874681447590923e+00,8.975699268268537701e-01,8.714178804953757185e-01,7.158670306723049492e-01,9.135661368094458723e-01,8.940152309108023720e-01,8.457008724951909917e-01,8.089361940307374654e-01
1.230255753639909910e+00,8.749205378189248705e-01,8.561950954509685019e-01,7.222786475092426439e-01,9.740003336730643779e-01,9.002576438654552593e-01,8.520229777814575245e-01,8.153027344583754221e-01
6.686902157377468958e-01,8.282850098384655357e-01,8.382207629688271933e-01,4.908573459967571218e-01,9.579109639828483624e-01,8.728798202328538203e-01,7.558831490795751007e-01,6.736818268212337868e-01
6.779923604946669347e-02,6.698481518494312503e-01,7.749404998137953138e-01,1.470337008596356992e-02,5.030568204452382508e-01,6.391761887766632677e-01,2.489256575631940693e-01,1.170654996781526347e-01
9.607782563111972873e-01,9.630350513327075035e-01,9.617617881004409952e-01,1.000000000000000000e+00,9.142031645959426411e-01,9.460573066377638840e-01,9.460573066377638840e-01,9.699617185672175790e-01
4.720862802029642813e-01,7.001837675761327651e-01,7.718233083392223026e-01,1.425869682046156939e-01,7.842589578507164205e-01,7.511554200643262291e-01,4.958123185330534088e-01,3.556209342679576002e-01
8.987630161941996265e-01,9.707722560555385183e-01,9.572856955207614815e-01,9.094831055961610788e-01,9.723303912716571018e-01,9.667724411971450049e-01,9.521203672742177826e-01,9.405587549461017494e-01
1.877486761189965492e+00,2.605944606794242668e-01,2.922698979981208089e-01,1.651512600115075634e-03,9.026598923731034008e-01,4.096608589857016480e-01,1.032259352438235078e-01,3.426733342873298366e-02
5.146668689037496858e-01,6.866891364227651895e-01,7.436290080085026233e-01,2.032571265150133755e-01,8.905496100125860348e-01,7.689974017570678777e-01,5.513851935332365617e-01,4.225511437223926081e-01
1.282660317159452501e-01,6.134423612445843998e-01,7.356948084774782570e-01,9.999999999999999547e-07,5.158484242002835396e-01,6.151738331429627005e-01,2.196586907042832881e-02,1.527386050085938803e-03
6.190445624483924547e-01,8.143266925897488795e-01,8.782221718772922348e-01,4.387035263350160252e-01,8.710109677686871388e-01,8.540347926869698014e-01,7.230185739425507574e-01,6.328321963991073718e-01
6.459062670867039557e-01,8.145791767308180331e-01,8.675863190436811090e-01,4.111602659203928423e-01,8.502395620255018827e-01,8.438445230977971168e-01,7.050170362689009984e-01,6.105895285823069729e-01
1.456216332399169255e+00,6.283396425292901988e-01,6.993036329651683980e-01,3.157474438265411854e-01,9.218570110585784239e-01,7.399026839381723786e-01,5.980202812014354663e-01,5.043696681083101874e-01
1.225470735150812507e+00,7.945152022854917728e-01,9.012509198652912668e-01,7.303160223684006525e-01,9.677208058711841421e-01,8.849104768712562352e-01,8.434361476356437848e-01,8.116606812700168927e-01
1.724576060034109792e+00,3.259120444469190137e-01,4.178022880754049817e-01,5.980067170803676085e-02,8.257638004448158986e-01,4.826611630371667183e-01,2.863573151265076944e-01,1.885910260177884878e-01
1.461489788720252703e+00,6.244541392515599032e-01,7.049106653952540436e-01,2.788199176322175288e-01,9.055348032934187330e-01,7.359470898304200093e-01,5.773855262034622848e-01,4.755118380307363224e-01
8.940510951681551743e-01,8.723693326637630419e-01,9.715005789397910263e-01,9.463373115951123626e-01,9.499148631984019042e-01,9.302707779316032877e-01,9.302707779316032877e-01,9.374666827459018359e-01
1.790844846265276402e+00,3.883679807871042722e-01,3.640252422155827450e-01,6.006869889402757096e-02,7.856253849436607428e-01,4.806882151221718580e-01,2.857983139553291196e-01,1.885456913880400598e-01
3.673404237969486452e-01,6.132056170287012442e-01,7.687714884906959867e-01,5.081330539650650430e-02,7.916094611101243128e-01,7.199540673596250828e-01,3.710846190774392261e-01,2.183772965513077480e-01
4.996656089449305616e-02,6.805919986622136486e-01,8.047826554452716108e-01,9.999999999999999547e-07,4.046852727160744068e-01,6.051935381694272253e-01,2.169805030384603858e-02,1.513707125370486548e-03
1.981052937064118613e-01,6.246129208128027299e-01,7.541243903731272846e-01,9.999999999999999547e-07,5.616222799393980614e-01,6.419473737057440621e-01,2.267903492590348305e-02,1.563596481702831048e-03
1.589190571312190770e+00,5.118021855142538268e-01,4.853808075704151292e-01,6.686747309372441384e-02,8.748415580816834014e-01,6.012264066696381137e-01,3.472020360231083402e-01,2.237781278368200233e-01
1.016129906553052242e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.818110756387623539e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.954214196858853780e-01,9.917736536944383730e-01
3.547979138739239535e-01,5.948297966437754436e-01,7.387342577526959664e-01,1.171207237975704085e-01,7.012762483597774210e-01,6.754450576286171737e-01,4.358639577787611352e-01,3.070150759164592680e-01
1.102298505227399916e+00,9.799197879180241433e-01,9.749668355144864851e-01,9.311008084392553563e-01,1.000000000000000000e+00,9.849029922190969399e-01,9.711677867363271988e-01,9.603176654307693516e-01
3.350866259689705418e-01,6.073938242953528244e-01,7.791504796436180547e-01,1.092190080341018943e-01,6.916503652535126445e-01,6.891695940987179192e-01,4.348296382215514067e-01,3.008247483489580598e-01
1.531904825171019446e+00,5.432727315638742338e-01,5.580730168404387515e-01,2.167263828698119954e-01,8.900049307812086807e-01,6.462002397466178882e-01,4.917600924875583090e-01,3.952412056281050523e-01
9.815438062628676352e-01,9.814222529708589438e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.937686688218345665e-01,9.937686688218345665e-01,9.965679481751666957e-01
8.382466974122615433e-01,9.463594832325734618e-01,9.039567703576061319e-01,8.939528066457438360e-01,9.360904151897929681e-01,9.286253454347189740e-01,9.198331301234676793e-01,9.128593319296133268e-01
6.633265961253284049e-01,7.864790993175305722e-01,8.751665311984824225e-01,5.443013990022222970e-01,9.558566207135401616e-01,8.697415399375748590e-01,7.735751717254200077e-01,7.043562456430104701e-01
1.386621704861554782e+00,7.116053408553075776e-01,7.030616159860777481e-01,3.935987677076159263e-01,9.756271624951017296e-01,7.873578407454902006e-01,6.620526831871053064e-01,5.763268654893256571e-01
7.959877432174590206e-01,8.643287904446094183e-01,1.000000000000000000e+00,7.725766158414547613e-01,9.744964291998482464e-01,9.443936911023664837e-01,8.981527368184778481e-01,8.627955449286240919e-01
1.928298224954222151e-01,6.988679602188231366e-01,7.592754457446384553e-01,2.305480501104765698e-02,5.618039971958785905e-01,6.680255966856519789e-01,2.879288555884389478e-01,1.468516603163851075e-01
2.596129846651337170e-01,6.461682499302584537e-01,7.365550222125596402e-01,3.031994435748831471e-02,7.093668822149803432e-01,6.963173869826596585e-01,3.180808547008735498e-01,1.699502319938792916e-01
2.116174862008932234e+00,2.317586913121269521e-01,2.354002640523199241e-01,4.095849349123395489e-03,7.857083279353058725e-01,3.499731909462048818e-01,1.151097409484966722e-01,4.729050110457606870e-02
1.998877519556735649e+00,3.480969467801198758e-01,3.434938501367561514e-01,2.052833382376928126e-02,7.996531398285473546e-01,4.572709468384316689e-01,2.104837788218632821e-01,1.131500240363817883e-01
1.539355694383649054e+00,5.187050991058501648e-01,5.448322591216238076e-01,1.447670262493465643e-01,8.813603857939513730e-01,6.291858580340324858e-01,4.357642799382736021e-01,3.248102815452000858e-01
5.849139152109431583e-01,8.324983238541718844e-01,8.044681026590707607e-01,2.988203480825427083e-01,9.038421013546411587e-01,8.459179772638281136e-01,6.521518532442217575e-01,5.296209004023342271e-01
2.132188030164992920e+00,3.225792767780129022e-01,2.941355090321239873e-01,9.372058913222772528e-03,8.193622278791941049e-01,4.267956196595346641e-01,1.642947619949114701e-01,7.655027036017884867e-02
1.713251988724748376e+00,3.563978827353403989e-01,4.296705186766128226e-01,2.167022042897324627e-02,8.284711195650579230e-01,5.024768004424609025e-01,2.289827904459974806e-01,1.221103022703758784e-01
1.577158416149790465e+00,4.827637015367317597e-01,5.417433400072052541e-01,1.047683023209893122e-01,8.064735902803703560e-01,5.952591956654209593e-01,3.855556409483026914e-01,2.723904142904404191e-01
9.885953047163351659e-01,9.929020046395977683e-01,9.865335119621947424e-01,9.956020037861784688e-01,9.994717591044575133e-01,9.929550428914307725e-01,9.929550428914307725e-01,9.941453033008186280e-01
5.989314360593498421e-01,8.278971103757373218e-01,8.439381913687300507e-01,3.491818348686072104e-01,8.673785413641771358e-01,8.462497636582118066e-01,6.782453594319359791e-01,5.681950520227893042e-01
2.120601167376984508e-01,6.718998339400135134e-01,7.627773933420721741e-01,4.682375194586146233e-02,6.115605494869622571e-01,6.792775629213455568e-01,3.480583082067476575e-01,2.038617711445329939e-01
1.985725272396451802e+00,3.002959220086294789e-01,3.118572891294897342e-01,9.999999999999999547e-07,7.934699644692526643e-01,4.204153928051800881e-01,1.651045175396564230e-02,1.238862863868908995e-03
1.002707837633944443e+00,9.809575931539943339e-01,9.996631802021593849e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.935002403951825878e-01,9.935002403951825878e-01,9.964198876767126345e-01
4.451994025495067397e-01,6.970009437385900064e-01,8.229329382622747602e-01,1.455821356698628055e-01,7.771294743947608774e-01,7.638892484838940566e-01,5.047191926041800780e-01,3.622975168091855935e-01
6.731045731314355685e-01,8.711324620544136366e-01,8.764459983928255538e-01,5.036398300528787120e-01,9.151492322313028449e-01,8.873611824693814487e-01,7.702032327599876993e-01,6.877162170411957876e-01
1.274283051672171263e+00,8.091961156271141320e-01,8.034414798078791664e-01,6.228683867472976088e-01,9.523376735851485364e-01,8.523140898861036874e-01,7.880410178066026283e-01,7.401302377015129830e-01
3.889001224663097833e-01,6.682464949518086561e-01,7.677109291841205385e-01,6.010704783000218182e-02,7.109129249074912504e-01,7.144693580387682097e-01,3.847858164945995307e-01,2.345348655426609530e-01
1.884551425003226255e+00,2.944166062658040706e-01,3.508741060809206225e-01,1.525762793295256520e-02,8.430266398597181521e-01,4.432529554984537823e-01,1.909239826300088150e-01,9.732570562311060325e-02
1.668742965637462383e+00,3.933837704744362895e-01,3.767186236090643292e-01,7.894980904094373031e-02,7.938271827861885788e-01,4.899891896122924306e-01,3.104399786229163349e-01,2.154817837372085543e-01
1.582818503092060958e+00,4.316185851016589026e-01,4.517956591731210336e-01,1.393709716037816460e-01,9.167632174879006834e-01,5.633346395924536676e-01,3.972994141191750206e-01,3.004686036812214689e-01
9.506046875052281964e-01,9.595691207258445488e-01,1.000000000000000000e+00,9.507555210309694971e-01,9.948625899278027429e-01,9.846452451114975357e-01,9.760612130586214796e-01,9.692478997793148032e-01
1.380079449545375203e+00,7.441125021467154266e-01,7.793794218005392072e-01,3.600254069907170562e-01,9.351902448536764112e-01,8.155097694070073677e-01,6.647451287910787210e-01,5.644636242749048183e-01
1.285015531608018291e+00,7.903465127141762192e-01,7.777008491671880686e-01,5.822468044215824978e-01,9.745222541361625579e-01,8.429606304943091377e-01,7.684794302659943011e-01,7.136614067147766249e-01
1.429662523420604181e+00,6.607488643168633047e-01,6.767652071307121986e-01,3.427079073437782619e-01,9.396491355593589168e-01,7.489969612535259946e-01,6.160146960032966135e-01,5.268413900343760226e-01
1.857775065077560128e-01,5.682715100382889073e-01,7.395660169728136557e-01,2.010517754700147722e-02,5.447629979634147634e-01,6.117586854318811662e-01,2.604726245971016318e-01,1.315550851036433322e-01
9.147762847753412307e-01,9.970103803141965315e-01,9.706647420862035691e-01,9.353683734530973126e-01,9.882191110759482866e-01,9.852370330921373931e-01,9.725259896552672645e-01,9.624753308288992448e-01
9.155118249616346626e-02,6.461233088984185136e-01,7.619354038145706998e-01,9.999999999999999547e-07,4.954212364852093042e-01,6.247928636420972959e-01,2.222296720175623991e-02,1.540475633413128939e-03
1.086779802337941803e+00,9.468270973491016429e-01,9.178767942186366602e-01,9.360077093503642587e-01,9.483792847088905464e-01,9.375887247433293270e-01,9.371932207116385749e-01,9.368769376114974845e-01
7.256946671321277131e-01,8.707493052323594940e-01,8.632011276440189063e-01,6.000758514526725040e-01,9.610857661883782654e-01,8.972685114649751048e-01,8.114156087827126829e-01,7.486866726871781452e-01
3.179532155053031994e-01,6.504886182896335578e-01,7.521064768808933820e-01,7.486029541098641882e-02,6.029651673317283356e-01,6.656875249162648167e-01,3.854922912849026995e-01,2.490072095694065846e-01
2.274865289896136344e-01,5.833497897566609636e-01,7.503478060840562680e-01,4.755108532218155215e-02,5.340089666721512529e-01,6.159990901858007906e-01,3.246946714603362594e-01,1.945320816602794656e-01
1.292818058790966562e+00,8.214112928341319453e-01,7.751506576186802944e-01,5.525360470034023086e-01,9.808340742878471907e-01,8.547664049279192211e-01,7.664357210262258135e-01,7.023900841814036955e-01
3.753045307811494480e-01,6.873128120863666313e-01,7.980792020672554665e-01,1.018383578401608758e-01,7.357670145777718274e-01,7.390042152344898918e-01,4.502596543305875665e-01,3.029116160778470568e-01
2.035264260428954142e+00,2.768536636565492870e-01,2.777156416067251832e-01,1.734408742545119966e-02,7.602119807373084459e-01,3.880864162349263458e-01,1.784367049625716906e-01,9.583602614290338828e-02
1.278334507340868953e+00,7.709313073297324737e-01,8.134964899852834552e-01,5.806463551650611343e-01,9.617167022184668346e-01,8.449016823286183975e-01,7.692766620212031503e-01,7.136802246636497760e-01
7.631135699766415925e-01,8.405016217702799830e-01,9.311977806378144429e-01,6.970632994885138656e-01,9.436233475449302688e-01,9.039124925517604270e-01,8.470574097806207181e-01,8.041591570755552976e-01
1.300014081259116994e+00,7.891190852570446612e-01,8.031160694445045323e-01,5.717694994851501011e-01,9.251663890641963484e-01,8.369770887059090336e-01,7.609224954882914949e-01,7.050856995771084268e-01
5.016851626533450070e-02,7.075480328588178436e-01,7.800636944033100262e-01,7.251918054729001271e-03,3.785038542774022963e-01,5.933606838661353855e-01,1.972887389756747545e-01,8.175778580072724788e-02
2.108830269131179769e+00,2.884664076701448088e-01,2.515985698708418927e-01,9.999999999999999547e-07,7.175897871254021121e-01,3.734449186500088946e-01,1.510671082224129130e-02,1.160712348959128679e-03
1.061067561274380511e+00,9.262900559932734090e-01,9.236318139720168796e-01,9.797766957303138957e-01,1.000000000000000000e+00,9.493258244234576981e-01,9.493258244234576981e-01,9.629098066427939084e-01
1.722017499950629915e+00,3.871579432307457602e-01,3.902811408930866310e-01,5.189078117097535581e-02,8.210116901711763671e-01,4.987371206122310774e-01,2.832541766659603666e-01,1.801440927504656397e-01
1.820059998293648562e-01,6.529662670734923680e-01,7.555202406246511737e-01,5.350930112154485274e-02,5.889138659726498304e-01,6.623123852778803888e-01,3.531054957754516943e-01,2.134901082759189939e-01
1.070648327843952918e+00,1.000000000000000000e+00,9.258885301041301918e-01,9.519499657725210007e-01,9.666928260775606851e-01,9.637159938113547542e-01,9.607609227312287059e-01,9.584033912822529366e-01
1.079555387579946180e+00,9.883143843923762883e-01,9.174435637270970112e-01,9.468035415102472596e-01,9.940618511041019456e-01,9.659677501791664733e-01,9.611406354614695502e-01,9.572963172940057719e-01
2.063218200944962444e+00,1.805295517989816689e-01,2.952278230211415888e-01,9.999999999999999547e-07,7.841395419816644674e-01,3.470294358536778478e-01,1.429798166044916018e-02,1.114811584032355521e-03
1.257801715227365946e+00,8.454621900014966940e-01,8.205363518961117375e-01,6.617939172179746476e-01,9.683627053688561581e-01,8.758102504163292057e-01,8.165602047266026231e-01,7.720594802223011976e-01
1.041676682325298531e+00,9.458074225089512233e-01,9.271889559396071512e-01,9.914091125566323326e-01,9.854153449076248350e-01,9.524965900719806200e-01,9.524965900719806200e-01,9.698145470172463423e-01
5.873464588021659605e-01,7.174641302629486406e-01,8.670115715356175867e-01,3.526757460936413846e-01,8.841216512016002449e-01,8.193051870749126220e-01,6.636333102248807014e-01,5.606788251255215849e-01
7.294517941536148298e-01,8.606138523932372886e-01,8.818087997562819025e-01,5.988674513173937175e-01,9.068647432225133143e-01,8.828937168622629228e-01,8.012425363164336067e-01,7.413929530373262189e-01
1.145479285437383199e+00,9.421095369303673639e-01,9.732051560104546528e-01,8.836583030859563870e-01,1.000000000000000000e+00,9.714831383002352494e-01,9.487407200931373685e-01,9.309307159925425124e-01
9.656052126711027750e-01,9.303402932433378902e-01,9.869869233688864929e-01,9.739283531820212003e-01,1.000000000000000000e+00,9.719660071666871293e-01,9.719660071666871293e-01,9.728485731030782624e-01
4.754657573672694398e-02,6.757035499948961244e-01,7.610444083054844766e-01,9.999999999999999547e-07,4.919142354748646251e-01,6.324388353702442567e-01,2.242662378631893674e-02,1.550815709323677362e-03
1.817842233227587423e+00,3.616295453871370413e-01,3.418950031785573662e-01,5.674200254928105092e-02,7.952705581198828977e-01,4.615554192995735550e-01,2.733027839929124125e-01,1.797132989632116984e-01
1.971553698047487035e+00,2.979309593392172606e-01,2.098068807707277050e-01,9.999999999999999547e-07,7.690234656976753236e-01,3.636009294257505631e-01,1.480705666924044157e-02,1.143783274473319936e-03
3.085479957969436970e-01,6.360608469867968795e-01,7.218575347184915669e-01,4.041276558265720353e-02,6.659911984350566083e-01,6.737098271550756579e-01,3.334143629865808367e-01,1.899299450215233831e-01
1.218879515785908696e+00,8.309797111666246128e-01,8.759757155429389597e-01,7.048613092509201650e-01,9.658381673442241189e-01,8.891921434913246935e-01,8.390206129808489566e-01,8.009294110546321122e-01
2.388666304979758237e-01,6.945022113766325944e-01,7.688469302471958589e-01,2.868239364179897555e-02,6.115330468716250190e-01,6.886171208466009830e-01,3.110908303490369509e-01,1.647459417460309661e-01
1.478928204687585790e+00,5.296783859288174412e-01,5.577005673123734963e-01,2.577850873025527845e-01,8.783673953615770413e-01,6.378176231062365753e-01,5.085537178178846096e-01,4.242766085497177153e-01
6.187143244458183089e-01,8.246191861515280719e-01,8.456233719437449281e-01,3.999170157492439870e-01,8.619547467139042629e-01,8.439271514171349242e-01,7.001985231095526618e-01,6.030511848515389683e-01
1.450729796322183907e+00,6.071413060647905535e-01,6.113037785046997463e-01,2.708029884989135994e-01,9.239416423234477760e-01,6.999448149020318644e-01,5.520281361472442194e-01,4.565403255063642529e-01
1.599388151431141880e+00,4.629516181550799581e-01,5.067472125142800099e-01,1.343512054688266733e-01,7.492288037407255352e-01,5.601622184274156480e-01,3.920087418045920535e-01,2.946329422609673121e-01
1.691024482218845604e+00,3.381664971948749598e-01,4.218014062110545526e-01,5.584101695800795795e-02,8.407009975728420015e-01,4.931284455191082272e-01,2.860608145741833086e-01,1.850363375365019492e-01
2.370300811029724397e-01,6.533067819342077698e-01,7.819955357964875065e-01,4.490507502735773676e-02,5.783926283445947059e-01,6.660621115910119183e-01,3.393984885906818350e-01,1.979092273458489259e-01
2.015226059302737571e+00,3.116394371524854323e-01,3.325406260232183220e-01,1.927869832692161861e-02,8.186634533711902861e-01,4.394075432802457271e-01,2.011036986008712113e-01,1.076123456424754460e-01
5.064707799687377943e-01,6.767032270387500770e-01,8.182423492244692564e-01,1.396242831777196602e-01,8.909629052625199774e-01,7.901567865011679404e-01,5.123009898632481240e-01,3.622219226165082073e-01
8.230762358759552422e-02,6.690402747033487030e-01,7.812264283912745411e-01,2.733159755376333294e-03,4.994295236081165990e-01,6.390985029931595118e-01,1.634338850180984404e-01,5.489863520827675120e-02
1.220675432661263438e+00,8.666520911532451521e-01,8.666500461317349080e-01,7.060758839204834825e-01,9.596538923880820748e-01,8.966048029336525227e-01,8.446244328651313360e-01,8.052184249102219971e-01
8.160290244973653628e-01,9.056886810242399388e-01,1.000000000000000000e+00,7.851230441913914504e-01,9.271433169521354767e-01,9.434276580098892584e-01,9.010852572480797518e-01,8.685837664930425861e-01
1.825537434891309152e+00,3.620552260360033192e-01,3.033476063990478422e-01,4.981829965857818149e-02,7.847448459203349991e-01,4.417209067732459915e-01,2.559812711900442128e-01,1.654460414795604628e-01
1.778153238541464232e+00,2.738990497768877819e-01,3.497763986766431743e-01,1.166101572895618041e-02,8.325600177034043758e-01,4.304593967847166747e-01,1.746357846536714664e-01,8.485825123205617548e-02
6.977055642099738719e-01,8.557140677295396181e-01,9.188105207420919074e-01,6.056510158516353881e-01,8.838246201647950162e-01,8.857413276133344615e-01,8.054448223910383176e-01,7.464812477360552867e-01
2.096378669153438956e+00,3.389411263176580480e-01,3.117427039394167210e-01,9.999999999999999547e-07,8.357570156425845331e-01,4.453145299384591582e-01,1.723852683646141110e-02,1.278694438130993866e-03
6.400192439082610374e-01,8.522759346562062133e-01,8.748384983689132532e-01,4.105116342258608997e-01,9.106616471104138633e-01,8.789315474307243248e-01,7.266037871184671815e-01,6.239815384228062367e-01
1.133125684309772119e+00,9.500986224868969154e-01,9.639000236331526361e-01,9.121863700768632066e-01,9.969468399496084210e-01,9.701172495941996488e-01,9.552984317416849391e-01,9.436065246006442031e-01
5.631231992487261140e-01,7.422639569880742361e-01,7.500842052921410374e-01,2.875154137320630743e-01,8.252162304292115502e-01,7.716352365430173554e-01,6.028709002751654333e-01,4.948506416830045773e-01
2.059295854107719315e+00,2.631464382136321500e-01,3.449276595469770723e-01,8.463119059486316764e-03,7.563226012837320766e-01,4.094594186010207526e-01,1.552532719706218867e-01,7.146685631242553904e-02
3.621371986804399756e-01,6.653015604875008870e-01,7.612422727668957112e-01,7.185108231704166737e-02,6.713771449417477166e-01,6.979687803966810877e-01,3.953532621962926319e-01,2.509023852703730073e-01
9.880336266312378379e-02,6.709601969885669037e-01,7.949586871236857810e-01,2.066064005548186311e-03,5.118836186570847602e-01,6.487402584735747491e-01,1.541129309546384885e-01,4.880380289391526155e-02
9.572135320066835762e-01,9.585594931869001467e-01,9.143991778042934726e-01,9.807867228779306723e-01,9.747230843377306941e-01,9.488816549616604368e-01,9.488816549616604368e-01,9.631084380173298154e-01
2.183226240922841566e+00,3.036810048082302926e-01,2.880127600368498353e-01,4.619860681441045891e-03,8.041078134351204998e-01,4.127761027401682381e-01,1.342589138608880073e-01,5.466709497924408107e-02
1.961689985760810773e+00,3.725601754869506399e-01,2.849917896534320816e-01,1.878516472723582020e-02,7.977715478659465065e-01,4.391731432041872663e-01,1.997241503475265523e-01,1.063325989925774651e-01
1.646937642805288426e+00,4.262336711268241984e-01,4.767933358654483089e-01,1.096691959411174866e-01,8.737835399001466774e-01,5.620745613268992580e-01,3.735653723581031094e-01,2.694168526288996945e-01
1.959743479932754884e+00,2.511750166435167131e-01,3.162150389283628349e-01,9.999999999999999547e-07,7.839183242119034389e-01,3.963479280820220718e-01,1.579637532784918669e-02,1.199339468026955737e-03
1.965582607335299103e+00,2.501860047897485062e-01,3.167327937573269914e-01,9.999999999999999547e-07,7.880800567882249030e-01,3.967425621023424887e-01,1.580816991120959081e-02,1.199996105233276569e-03
1.141488392850187994e+00,9.577889624949204039e-01,8.983108083571930136e-01,8.670805035487288981e-01,9.757253156866090293e-01,9.433539567927492486e-01,9.236785573009133055e-01,9.082341153814224022e-01
6.950439140277446803e-01,8.395152841966533330e-01,8.838757255933223922e-01,5.893556537536073225e-01,9.548534317992838361e-01,8.914948577671208962e-01,8.038656947311251244e-01,7.400059602760769017e-01
1.698427350644173828e+00,4.239752527337086740e-01,4.108643192191225868e-01,6.181564595630063830e-02,8.572694142016104024e-01,5.305407594862225906e-01,3.099657217271433729e-01,2.016459948991710383e-01
1.455654778969074581e+00,5.888850816985395920e-01,6.626229683916758928e-01,2.185623858054573376e-01,1.000000000000000000e+00,7.307447087690198684e-01,5.404034528194754383e-01,4.245023158794971607e-01
8.220470035221622007e-01,9.610918925502622834e-01,9.838866965740044046e-01,7.685499025205039247e-01,1.000000000000000000e+00,9.815294482868834880e-01,9.233057038341981881e-01,8.792234566434591336e-01
2.078266697353336190e-01,6.507697639852031424e-01,7.597265393920681342e-01,9.999999999999999547e-07,5.189836766635912424e-01,6.354471764084037577e-01,2.250658436071369117e-02,1.554868623682847603e-03
1.642937144967857366e+00,4.057514194620682746e-01,4.154338228272481670e-01,7.738110680426940613e-02,8.536325364988969211e-01,5.240156850022940072e-01,3.248380907793491645e-01,2.215772047863056038e-01
5.774131350303023380e-01,7.471561341737215090e-01,8.327106670025150592e-01,3.193339801297886971e-01,8.806745018113523171e-01,8.182894882285052240e-01,6.467575581670395035e-01,5.358079400272102166e-01
2.060988931174314587e+00,2.433434994524228123e-01,3.804922634803790116e-01,1.363174631078393866e-02,8.334482322258198739e-01,4.257435429095733359e-01,1.800938681707689726e-01,9.048562933405279729e-02
