mu,pi0,stable,background_safe,fail_reason,min_P_X,min_D,min_c_s2,max_c_s2,max_omega_maat,final_a,final_lambda,final_X,final_w_maat,final_omega_maat
0.46415888336127775,2.847777777777778,True,True,,1.004591137114341,0.9972253283465753,1.0,1.01165194834567,0.0005022150205731258,1007.809310562336,0.02270720567943475,2.7881228582649233e-21,-0.898857597391904,3.9113266587569155e-05
0.46415888336127775,2.9651851851851854,False,,stability_violation,,,,,,,,,,
0.46415888336127775,3.0825925925925928,False,,stability_violation,,,,,,,,,,
0.46415888336127775,3.2,False,,stability_violation,,,,,,,,,,
0.774263682681127,0.03,True,True,,1.013556161951796,1.013556161951796,1.0,1.0000335148155328,0.00014253348232395966,1001.8617409378887,0.017508473936186167,3.4070213555761324e-25,-0.8988556872149422,2.3254157688727464e-05
0.774263682681127,0.14740740740740743,True,True,,1.0135835586672433,1.0135835586672433,1.0,1.000793477254184,0.00014307983010599027,1001.878826335079,0.01754385819022874,8.218065654364187e-24,-0.8988556985492212,2.3348242648631904e-05
0.774263682681127,0.26481481481481484,True,True,,1.0136466741624808,1.0136466741624808,1.0,1.002448638526682,0.00014434246011289182,1001.91841635148,0.017625375068476723,2.6467270643717393e-23,-0.8988557247476134,2.3565714743339708e-05
0.774263682681127,0.38222222222222224,True,True,,1.0137442728565398,1.0137442728565398,1.0,1.0047634852747651,0.00014630584275300592,1001.9802685551037,0.01775142875514824,5.496709383552691e-23,-0.8988557654981761,2.3903987471789764e-05
0.774263682681127,0.49962962962962965,True,True,,1.0138745755049452,1.0138745755049452,1.0,1.0074390269661666,0.00014894778796896123,1002.0640502203463,0.017919721265338914,9.355018358336913e-23,-0.8988558203555219,2.4359367913343707e-05
0.774263682681127,0.6170370370370372,True,True,,1.0140354254949315,1.0140354254949315,1.0,1.0101769462256966,0.00016862075584789954,1002.1693848683196,0.018127467223769192,1.4202542732513426e-22,-0.8988558887858689,2.4927430233135258e-05
0.774263682681127,0.7344444444444446,True,True,,1.014224453149144,1.014224453149144,1.0,1.0127297962968833,0.00021205727086671082,1002.2958936351549,0.018371606071384643,2.0019791792670224e-22,-0.8988559702101783,2.5603373358782125e-05
0.774263682681127,0.851851851851852,True,True,,1.0144392136713387,1.013281133159799,1.0,1.014927132723323,0.0002513044575608377,1002.4432240036692,0.018648980229257317,2.6788295381266405e-22,-0.8988560640385657,2.6382306253372128e-05
0.774263682681127,0.9692592592592594,True,True,,1.0146772887740263,1.0095033470164523,1.0,1.0166784194272507,0.0002841753386097542,1002.611064215359,0.018956466355867643,3.4491325660353793e-22,-0.8988561696935845,2.7259440902015568e-05
0.774263682681127,1.086666666666667,True,True,,1.0149363532539866,1.0062685591167015,1.0,1.0179602678815636,0.00030934477815365737,1002.7991458239422,0.019291061332772322,4.311405595839047e-22,-0.898856286623346,2.8230201010947344e-05
0.774263682681127,1.2040740740740743,True,True,,1.0152142135116637,1.0035795035515758,1.0,1.0187969372917127,0.00033821569346752,1003.0072385472699,0.019649932014366635,5.264335265830147e-22,-0.8988564143070413,2.929026774113647e-05
0.774263682681127,1.3214814814814817,True,True,,1.0155088262358534,1.0013994789639062,1.0,1.0192409050718654,0.0003770446484926334,1003.2351413918137,0.020030439360109766,6.306738762479542e-22,-0.8988565522556354,3.0435585392829635e-05
0.774263682681127,1.438888888888889,True,True,,1.0158183042773496,0.9996709621783848,1.0,1.019357170822414,0.0004125831184586854,1003.4826729500236,0.02043014602064014,7.43752080156553e-22,-0.8988567000099487,3.1662345464479854e-05
0.774263682681127,1.5562962962962965,True,True,,1.016140914810491,0.9983288233774066,1.0,1.0192123699819267,0.0004442316963137066,1003.7496625718866,0.020846813963316543,8.655634377992048e-22,-0.8988568571376223,3.296696148920882e-05
0.774263682681127,1.673703703703704,True,True,,1.016126140628179,0.9973086706516873,1.0,1.018868250653226,0.00047156992940502334,1004.0359431671235,0.021278396464625916,9.960048863148549e-22,-0.898857023229846,3.4346041893959614e-05
0.774263682681127,1.7911111111111113,True,True,,1.0148665499244114,0.9965514702646198,1.0,1.0183816564323416,0.0005043715281731682,1004.341345791251,0.02172302714292079,1.134972619164823e-21,-0.8988571978982849,3.579636453894144e-05
0.774263682681127,1.9085185185185187,True,True,,1.0137220970980985,0.9960056231464873,1.0,1.0189186241222,0.000546549215165881,1004.6656958516327,0.022179007628312087,1.282360439077888e-21,-0.8988573807723865,3.731485442864297e-05
0.774263682681127,2.025925925925926,True,True,,1.012683709810549,0.995627462804457,1.0,1.0193032040168513,0.0005871908318028072,1005.0088106442038,0.022644794811651162,1.4380587118745418e-21,-0.8988575714971133,3.889856492672969e-05
0.774263682681127,2.1433333333333335,True,True,,1.0117421213447246,0.9953808692955114,1.0,1.0195499301286388,0.0006259720738328709,1005.370497914522,0.023118988228391094,1.60195377997934e-21,-0.8988577697310681,4.054466226501617e-05
0.774263682681127,2.260740740740741,True,True,,1.0108882930087764,0.995236456046866,1.0,1.0196743107644206,0.0006626207438618014,1005.7505551711076,0.023600317905341048,1.773927710565122e-21,-0.8988579751449693,4.2250412932177184e-05
0.774263682681127,2.3781481481481483,True,True,,1.010113666733604,0.9951706074199529,1.0,1.0196919791650487,0.0006969156860698371,1006.1487695306794,0.024087632860383762,1.9538582774504634e-21,-0.8988581874204187,4.401317348916768e-05
0.774263682681127,2.4955555555555557,True,True,,1.00941030080708,0.9951645226369029,1.0,1.0196180773543895,0.0007320905145115548,1006.5649179267654,0.024579890358247997,2.1416190999978944e-21,-0.8988584062489099,4.5830382390831876e-05
0.774263682681127,2.612962962962963,True,True,,1.0087709277594181,0.9952033438424853,1.0,1.0194668393471662,0.0007806992397369646,1006.9987675575663,0.025076145968370465,2.337079882935325e-21,-0.898858631331038,4.769955344928709e-05
0.774263682681127,2.7303703703703706,True,True,,1.0081889622459719,0.9952753995474625,1.0,1.0194450086029687,0.0008287322865517684,1007.4500764843681,0.025575544432567193,2.54010671736008e-21,-0.8988588623758672,4.961827063309945e-05
0.774263682681127,2.847777777777778,False,,stability_violation,,,,,,,,,,
0.774263682681127,2.9651851851851854,False,,stability_violation,,,,,,,,,,
0.774263682681127,3.0825925925925928,False,,stability_violation,,,,,,,,,,
0.774263682681127,3.2,False,,stability_violation,,,,,,,,,,
1.2915496650148828,0.03,True,True,,1.0226143646047816,1.0226143646047816,1.0,1.0000545495456465,0.00014254927359161514,1001.861788917043,0.017509498729873108,3.515610030765678e-25,-0.8988556875428866,2.325687989308369e-05
1.2915496650148828,0.14740740740740743,True,True,,1.0226905863153937,1.0226905863153937,1.0,1.0012924113823805,0.00014346074965015203,1001.8799760530625,0.017568514491247567,8.475044554051555e-24,-0.8988557064607098,2.34139148038153e-05
1.2915496650148828,0.26481481481481484,True,True,,1.0228659919550467,1.0228659919550467,1.0,1.0039946545882765,0.00014556943155657424,1001.9220643717839,0.017704324843578572,2.7258959018295706e-23,-0.8988557502367477,2.3777299192638115e-05
1.2915496650148828,0.38222222222222224,True,True,,1.02313673742842,1.02313673742842,1.0,1.0077886983640014,0.00014885475443949327,1001.9876769861065,0.017913953440490262,5.650001804674674e-23,-0.8988558184671585,2.434368973204203e-05
1.2915496650148828,0.49962962962962965,True,True,,1.0234973565194514,1.0234973565194514,1.0,1.0121965262361214,0.00019982613134702224,1002.0763023356444,0.018193167985171677,9.591893417842086e-23,-0.8988559105913616,2.5108445620425808e-05
1.2915496650148828,0.6170370370370372,True,True,,1.0239413353302635,1.0239413353302635,1.0,1.0167342173128446,0.0002741644876739788,1002.1873716196828,0.018536924998020145,1.4519912989279726e-22,-0.8988560259638669,2.6066223328115672e-05
1.2915496650148828,0.7344444444444446,True,True,,1.024461658788419,1.024461658788419,1.0,1.0209928588461121,0.00034661927799990944,1002.3203269372029,0.018939792957784526,2.0402115207984055e-22,-0.8988561639187798,2.721151061051483e-05
1.2915496650148828,0.851851851851852,True,True,,1.0250512438495343,1.0221542653584863,1.0,1.024683806181816,0.0004120865475359177,1002.4746676942051,0.019396287714951707,2.7208666766299706e-22,-0.8988563238154698,2.8539004470500734e-05
1.2915496650148828,0.9692592592592594,True,True,,1.0257032319500552,1.0158525382633423,1.0,1.027647394312172,0.0004669205944876792,1002.6499727167313,0.01990109892753595,3.491307283674063e-22,-0.8988565050626134,3.00438099748695e-05
1.2915496650148828,1.086666666666667,True,True,,1.026411155647649,1.0104565868300401,1.0,1.0298353595740954,0.0005089131977433442,1002.8459025012244,0.020449219084811752,4.349243881664897e-22,-0.8988567071241674,3.172148938429244e-05
1.2915496650148828,1.2040740740740743,True,True,,1.0271690131652775,1.0059709717972933,1.0,1.0312806413491689,0.0005551091886161283,1003.0621888047066,0.021036001224139927,5.292711010007614e-22,-0.8988569295134816,3.356801313517451e-05
1.2915496650148828,1.3214814814814817,True,True,,1.0279712852765734,1.0023344716114924,1.0,1.0320658246758587,0.0006213478075767682,1003.2986183543525,0.021657172004714488,6.320001293054031e-22,-0.8988571717815746,3.557966249557869e-05
1.2915496650148828,1.438888888888889,True,True,,1.0288129210435932,0.9994511318330045,1.0,1.0322968092031417,0.000682555124846926,1003.5550155533074,0.022308820664811352,7.429592885736756e-22,-0.8988574335039815,3.775292049213656e-05
1.2915496650148828,1.5562962962962965,True,True,,1.0292069159222106,0.9972123093780957,1.0,1.0320840469408847,0.0007377209014945013,1003.8312269860372,0.022987377068831878,8.620083691508178e-22,-0.8988577142687821,4.0084372700972024e-05
1.2915496650148828,1.673703703703704,True,True,,1.0269000238448291,0.9955105920682974,1.0,1.0315309872407448,0.000786109631047267,1004.1271089159256,0.023689586192040767,9.890138150192944e-22,-0.8988580136669848,4.257062760227105e-05
1.2915496650148828,1.7911111111111113,True,True,,1.024798899915222,0.9942475056958617,1.0,1.0307281577719198,0.0008527850661273767,1004.4425179553037,0.024412482582308853,1.1238447623564364e-21,-0.8988583312855177,4.520825858521044e-05
1.2915496650148828,1.9085185185185187,True,True,,1.0228898375408495,0.9933369778248762,1.0,1.0316713828063944,0.0009301349846348166,1004.7773045678396,0.025153366214805146,1.2663702960943928e-21,-0.8988586667025953,4.799376567457291e-05
1.2915496650148828,2.025925925925926,True,True,,1.0211577031486665,0.9927061683551877,1.0,1.0323955045598192,0.0010057970610721028,1005.131308867738,0.025909780131021184,1.4164576907038808e-21,-0.8988590194850383,5.092355344366034e-05
1.2915496650148828,2.1433333333333335,True,True,,1.0195870389230033,0.9922948255904451,1.0,1.03288598469698,0.00107918015876564,1005.5043581662891,0.026679489839449837,1.573971393888143e-21,-0.8988593891870896,5.399392133411814e-05
1.2915496650148828,2.260740740740741,True,True,,1.0181627674171316,0.9920539297728013,1.0,1.0331668501715978,0.0011497644932774555,1005.8962657856023,0.027460464334025856,1.738772542844508e-21,-0.8988597753503196,5.720106300283968e-05
1.2915496650148828,2.3781481481481483,True,True,,1.0168706129113871,0.9919440876428736,1.0,1.0332629713757715,0.0012171037035754023,1006.3068307549419,0.028250858582289276,1.9107188456861183e-21,-0.8988601775042901,6.054107193732547e-05
1.2915496650148828,2.4955555555555557,True,True,,1.0156973278315042,0.991933937612999,1.0,1.0331989433047675,0.0013024769726018674,1006.7358380982439,0.029048997364049946,2.089664702313077e-21,-0.8988605951677168,6.400995120922524e-05
1.2915496650148828,2.612962962962963,True,True,,1.0146307893072284,0.991998695286886,1.0,1.0329982837383826,0.0013991265406638562,1007.1830595005945,0.029853360369537816,2.2754614741740007e-21,-0.8988610278499435,6.760362578092358e-05
1.2915496650148828,2.7303703703703706,True,True,,1.0136600123216166,0.9921188914470664,1.0,1.0333656731206442,0.0014958792720425945,1007.648254203566,0.03066256848424296,2.4679578397788468e-21,-0.8988614750525843,7.131795621712979e-05
1.2915496650148828,2.847777777777778,False,,stability_violation,,,,,,,,,,
1.2915496650148828,2.9651851851851854,False,,stability_violation,,,,,,,,,,
1.2915496650148828,3.0825925925925928,False,,stability_violation,,,,,,,,,,
1.2915496650148828,3.2,False,,stability_violation,,,,,,,,,,
2.154434690031882,0.03,True,True,,1.0377267174482354,1.0377267174482354,1.0,1.000087454349021,0.0001425756238822462,1001.8618689650856,0.017511208554850458,3.696159831695149e-25,-0.898855688090091,2.3261422130709768e-05
2.154434690031882,0.14740740740740743,True,True,,1.037938725521806,1.037938725521806,1.0,1.002074338097451,0.00014409689102320227,1001.8818952416237,0.017609614083947973,8.9011684443983e-24,-0.8988557196730154,2.3523588716344095e-05
2.154434690031882,0.26481481481481484,True,True,,1.0384257043110632,1.0384257043110632,1.0,1.0064274519806846,0.00014762229122720533,1001.9281614358425,0.017835649841025772,2.85632356903983e-23,-0.8988557928871185,2.4131343123179402e-05
2.154434690031882,0.38222222222222224,True,True,,1.0391750258887547,1.0391750258887547,1.0,1.0125770797926517,0.0002095493785587999,1002.0000835366533,0.018183454455609777,5.899810708058777e-23,-0.8988559073626907,2.5081642150319317e-05
2.154434690031882,0.49962962962962965,True,True,,1.0401690095307754,1.0401690095307754,1.0,1.019779956778503,0.0003261930795626139,1002.0968773908355,0.01864482125433585,9.97162205312469e-23,-0.898856062620275,2.6370540672933464e-05
2.154434690031882,0.6170370370370372,True,True,,1.0413870368608158,1.0413870368608158,1.0,1.0272661176501023,0.0004501724657654699,1002.2176861844287,0.019210180025109116,1.5016568862530481e-22,-0.8988562581667161,2.799398371466986e-05
2.154434690031882,0.7344444444444446,True,True,,1.042807489950328,1.042807489950328,1.0,1.0343656431667492,0.0005710016475805234,1002.3616914298802,0.019869496604320074,2.0979360211558713e-22,-0.8988564935758124,2.9948471508341785e-05
2.154434690031882,0.851851851851852,True,True,,1.04440919365754,1.0369555419457637,1.0,1.040587346404253,0.0006801721866613876,1002.5281868772815,0.02061294235198023,2.780882751019742e-22,-0.8988567685358269,3.2231450939916366e-05
2.154434690031882,0.9692592592592594,True,True,,1.0461722854890565,1.026443627593066,1.0,1.045642770283727,0.0007716094235831754,1002.7166114918352,0.021431297906115063,3.546004244767739e-22,-0.898857082860052,3.484140180279148e-05
2.154434690031882,1.086666666666667,True,True,,1.0480786050535102,1.0174426381084694,1.0,1.0494266554490819,0.0008416361309448696,1002.9265493741576,0.022316133951316885,4.38947335002644e-22,-0.8988574364674693,3.7777675910039534e-05
2.154434690031882,1.2040740740740743,True,True,,1.0501117608517148,1.0099601812626713,1.0,1.051973153467037,0.0009194556294320973,1003.1577090276247,0.023259842220018347,5.308063027597877e-22,-0.8988578293454531,4.104018779852125e-05
2.154434690031882,1.3214814814814817,True,True,,1.0522570225551287,1.0038941333492086,1.0,1.0534059181977045,0.0010337353703989995,1003.4098935002917,0.02425558549253486,6.299031230915684e-22,-0.8988582615061941,4.4629053630532086e-05
2.154434690031882,1.438888888888889,True,True,,1.0529291875955,0.9990844327157827,1.0,1.0538940985531648,0.0011408765330536978,1003.6829695900626,0.025297215655819317,7.359996635935894e-22,-0.8988587329454519,4.8544249468629566e-05
2.154434690031882,1.5562962962962965,True,True,,1.0487200721397965,0.995349851776054,1.0,1.0536195592620134,0.0012391889654914767,1003.9768407282393,0.026379188143743737,8.4888277358741e-22,-0.89885924360853,5.27853294929647e-05
2.154434690031882,1.673703703703704,True,True,,1.0448719442262537,0.9925112162174164,1.0,1.0527558048244436,0.001327373376927161,1004.2914254113318,0.027496485641780307,9.683554410729372e-22,-0.8988597933653226,5.7351219442589256e-05
2.154434690031882,1.7911111111111113,True,True,,1.0413670582705523,0.9904042611610268,1.0,1.0514565608287905,0.001472855582958199,1004.6266413466208,0.028644554701409964,1.0942302961521402e-21,-0.8988603819942771,6.224008395011525e-05
2.154434690031882,1.9085185185185187,True,True,,1.038182550298313,0.9888854091302999,1.0,1.053074275655698,0.0016196587412673068,1004.9823946182458,0.029819254426065245,1.226325162845248e-21,-0.898861009174052,6.744925769503932e-05
2.154434690031882,2.025925925925926,True,True,,1.03529317598821,0.9878331555150418,1.0,1.0545168391229114,0.001766083887690245,1005.3585728759736,0.031016814813010173,1.3644602272461972e-21,-0.8988616744812747,7.297522711918659e-05
2.154434690031882,2.1433333333333335,True,True,,1.0326731501496205,0.9871469944282016,1.0,1.0555628369691723,0.0019110610964309964,1005.7550415485584,0.032233802225116355,1.5084563959103027e-21,-0.898862377392816,7.881364954493886e-05
2.154434690031882,2.260740740740741,True,True,,1.030297322085557,0.9867451559853803,1.0,1.0562463314008617,0.002053592072523678,1006.1716422210704,0.03346708993280927,1.6581344840397459e-21,-0.898863117291189,8.495939822046336e-05
2.154434690031882,2.3781481481481483,True,True,,1.0281418784603793,0.986561928269441,1.0,1.0566045489710603,0.00219730136638949,1006.6081924926059,0.034713832248523493,1.813314953825476e-21,-0.8988638934719656,9.14066240303113e-05
2.154434690031882,2.4955555555555557,True,True,,1.0261847209883377,0.9865449969991544,1.0,1.0566758488208612,0.0023929147869742357,1007.0644868005207,0.03597144127944647,1.9738179981201998e-21,-0.8988647051523486,9.814882678719177e-05
2.154434690031882,2.612962962962963,True,True,,1.0244056275030484,0.9866530193097529,1.0,1.0564981393136361,0.0025925053443447543,1007.5402978395475,0.03723756569520755,2.1394638257801077e-21,-0.8988655514802744,0.00010517893090898148
2.154434690031882,2.7303703703703706,True,True,,1.0227862738918483,0.9868535185891196,1.0,1.0578608214850391,0.0027952787778398264,1008.0353783157166,0.038510071153551866,2.3100730515518457e-21,-0.8988664315436076,0.00011248936180959632
2.154434690031882,2.847777777777778,False,,stability_violation,,,,,,,,,,
2.154434690031882,2.9651851851851854,False,,stability_violation,,,,,,,,,,
2.154434690031882,3.0825925925925928,False,,stability_violation,,,,,,,,,,
2.154434690031882,3.2,False,,stability_violation,,,,,,,,,,
3.593813663804626,0.03,True,True,,1.0629422108912618,1.0629422108912618,1.0,1.0001369930251338,0.00014261960088088959,1001.8620025280549,0.017514061585162485,3.9953098189304567e-25,-0.8988556890032803,2.3269002339260662e-05
3.593813663804626,0.14740740740740743,True,True,,1.0635316724945458,1.0635316724945458,1.0,1.003254865625846,0.00014515994384879639,1001.8851001648995,0.017678082941829494,9.603760724814209e-24,-0.8988557417521361,2.3706866300304627e-05
3.593813663804626,0.26481481481481484,True,True,,1.0648813281582294,1.0648813281582294,1.0,1.0101234674163524,0.00017908880277684935,1001.9383627161634,0.018053633023051723,3.0688582377512986e-23,-0.8988558643756362,2.4724787431846645e-05
3.593813663804626,0.38222222222222224,True,True,,1.066946813077606,1.066946813077606,1.0,1.0199179158120784,0.00034239789863086637,1002.0209024892248,0.01862836704603802,6.298923688536679e-23,-0.8988560570161073,2.6324018074628427e-05
3.593813663804626,0.49962962962962965,True,True,,1.0696671004329685,1.0696671004329685,1.0,1.0315339618893513,0.0005369147837115363,1002.1315369327136,0.019385303918711013,1.0560352062371015e-22,-0.8988563199197592,2.850669227151423e-05
3.593813663804626,0.6170370370370372,True,True,,1.0729728264799676,1.0729728264799676,1.0,1.0437864542789945,0.0007436335951095844,1002.2689914379828,0.02030514274786877,1.5752631174042442e-22,-0.8988566534702516,3.127608711562507e-05
3.593813663804626,0.7344444444444446,True,True,,1.0767936532589644,1.0767936532589644,1.0,1.0555971297609865,0.0009450699256480814,1002.4320754771984,0.02136831155884672,2.1776570870859775e-22,-0.8988570582251385,3.4636913294979125e-05
3.593813663804626,0.851851851851852,True,True,,1.0810634060123123,1.0616455593722478,1.0,1.0661292306016872,0.0011270461280026513,1002.6197986844261,0.022556396813823598,2.8542045759502625e-22,-0.8988575349357892,3.85954751514986e-05
3.593813663804626,0.9692592592592594,True,True,,1.0857227755920391,1.0441106293935116,1.0,1.0748484487697028,0.0012794478618794747,1002.8314203404127,0.02385289537356351,3.59716304138699e-22,-0.8988580845344359,4.3159562948907553e-05
3.593813663804626,1.086666666666667,True,True,,1.0907200799123606,1.0290960739989239,1.0,1.0815149860645268,0.0013961587489639232,1003.0664449259118,0.025243426376313223,4.400104867408879e-22,-0.8988587080842654,4.833804099848767e-05
3.593813663804626,1.2040740740740743,True,True,,1.0960108194290175,1.0166145837148717,1.0,1.086128960699729,0.001532316293178905,1003.3245840639972,0.026715607547163137,5.257771980621014e-22,-0.8988594067012367,5.414020181976567e-05
3.593813663804626,1.3214814814814817,True,True,,1.0959291612472157,1.0064958059317437,1.0,1.08885616292527,0.0017322226899083085,1003.605703931623,0.02825877735818542,6.165850998541942e-22,-0.8988601814631451,6.0575014094421765e-05
3.593813663804626,1.438888888888889,True,True,,1.0882912062616164,0.9984727417213544,1.0,1.089955850357433,0.0019235878734984516,1003.9097717889945,0.029863685261598757,7.12074221733343e-22,-0.8988610333213888,6.765039242237597e-05
3.593813663804626,1.5562962962962965,True,True,,1.08126997850882,0.9922430852495755,1.0,1.0897228658810476,0.002103684458554393,1004.2368093374772,0.031522214331701784,8.11936018941061e-22,-0.8988619630265849,7.537258135302285e-05
3.593813663804626,1.673703703703704,True,True,,1.0748509142690252,0.9875079557492976,1.0,1.0884478530134514,0.0023060637335633773,1004.586855997578,0.033227159604017065,9.158978724714997e-22,-0.8988629710736986,8.374570091913025e-05
3.593813663804626,1.7911111111111113,True,True,,1.0690044121234945,0.9839933428878773,1.0,1.0863939475302973,0.0025843518244089737,1004.9599423026796,0.03497206229240431,1.0237119128715185e-21,-0.8988640576677763,9.277146280525371e-05
3.593813663804626,1.9085185185185187,True,True,,1.0636923326642842,0.9814597449994943,1.0,1.0888435829441192,0.0028702165590848436,1005.3560721364393,0.03675109010481616,1.1351474375841189e-21,-0.8988652227083662,0.00010244904145075867
3.593813663804626,2.025925925925926,True,True,,1.0588725658254294,0.9797044801786117,1.0,1.091915171167696,0.0031619345656540257,1005.7752120209684,0.038558951608972714,1.2499860459849917e-21,-0.8988664657892498,0.00011277507206831508
3.593813663804626,2.1433333333333335,True,True,,1.0545020993166,0.9785598945010477,1.0,1.0943249586521575,0.003457744749766454,1006.2172856688887,0.04039083394578747,1.3680186959578286e-21,-0.8988677862096971,0.00012374374426423672
3.593813663804626,2.260740740740741,True,True,,1.0505389792466406,0.9778895875787098,1.0,1.096109364512163,0.0037558765618111896,1006.6821722589223,0.04224235571439374,1.4890440459214822e-21,-0.8988691829937231,0.00013534696199574256
3.593813663804626,2.3781481481481483,True,True,,1.0469434825775774,0.9775839453273215,1.0,1.097314484264122,0.004054578827663398,1007.1697072120213,0.0441095293533536,1.6128676125358016e-21,-0.8988706549143622,0.00014757454516222006
3.593813663804626,2.4955555555555557,True,True,,1.0436787471470799,0.9775557022662612,1.0,1.0979927576690915,0.004441950638307673,1007.6796845498573,0.045988729358161826,1.739301416069515e-21,-0.8988722005206206,0.0001604144533898527
3.593813663804626,2.612962962962963,True,True,,1.0407110403485398,0.9777358943406003,1.0,1.0982000055675312,0.004854612750110979,1008.2118601743667,0.04787666412547882,1.8681638946397503e-21,-0.8988738181653595,0.00017385301753933502
3.593813663804626,2.7303703703703706,True,True,,1.0380097957197798,0.9780703472962199,1.0,1.1004698091326837,0.0052802620170696755,1008.7659556088438,0.04977035017795662,1.999279947525407e-21,-0.8988755060328788,0.00018787516870298547
3.593813663804626,2.847777777777778,False,,stability_violation,,,,,,,,,,
3.593813663804626,2.9651851851851854,False,,stability_violation,,,,,,,,,,
3.593813663804626,3.0825925925925928,False,,stability_violation,,,,,,,,,,
3.593813663804626,3.2,False,,stability_violation,,,,,,,,,,
5.994842503189409,0.03,True,True,,1.1050224772797022,1.1050224772797022,1.0,1.0002074328572141,0.00014269301054331768,1001.8622254058795,0.017518822595640294,4.487189340812283e-25,-0.8988556905275029,2.3281654604743474e-05
5.994842503189409,0.14740740740740743,True,True,,1.1066602593606951,1.1066602593606951,1.0,1.0049403932375838,0.00014693805141854772,1001.8904552925734,0.017792021385750898,1.0748434666499942e-23,-0.898855778683303,2.4013433350568363e-05
5.994842503189409,0.26481481481481484,True,True,,1.110389442978338,1.110389442978338,1.0,1.0154491878916478,0.0002915914653423283,1001.9554570358604,0.018414087327407035,3.407558593983439e-23,-0.8988559844890571,2.57219140229079e-05
5.994842503189409,0.38222222222222224,True,True,,1.116042800594154,1.116042800594154,1.0,1.0306382164357872,0.0005639240387838165,1002.0559292379204,0.019357125158036562,6.911724529681048e-23,-0.8988563099441242,2.8423879521479026e-05
5.994842503189409,0.49962962962962965,True,True,,1.1233953530478678,1.1233953530478678,1.0,1.0489837616621231,0.0008882221511176404,1002.1901220005492,0.020583606054299396,1.1413683773080984e-22,-0.8988567574857934,3.213977588700377e-05
5.994842503189409,0.6170370370370372,True,True,,1.1321995887627632,1.1321995887627632,1.0,1.0687626213114565,0.0012327729893808687,1002.35613013469,0.022052242555499705,1.6726936525867022e-22,-0.8988573294929846,3.6889540781968236e-05
5.994842503189409,0.7344444444444446,True,True,,1.1422152185279182,1.1357814240964188,1.0,1.0883010210837798,0.0015684306864012056,1002.5521606533305,0.02372295196537265,2.2675971664232263e-22,-0.8988580280506957,4.2690624437649144e-05
5.994842503189409,0.851851851851852,True,True,,1.1532282810975767,1.1028309907048446,1.0,1.1061906496785818,0.0018715880672023678,1002.7767210682067,0.025560043361328732,2.9110404096786393e-22,-0.8988588549687703,4.955814579834483e-05
5.994842503189409,0.9692592592592594,True,True,,1.165059345000369,1.0735809645875491,1.0,1.121427412519159,0.0021254256956234493,1003.0287100937237,0.027533585740058746,3.5909874624876737e-22,-0.8988598119233207,5.750607858927062e-05
5.994842503189409,1.086666666666667,True,True,,1.1775635728631306,1.0485351766680175,1.0,1.1334543078835875,0.0023197897828849652,1003.30742253358,0.029619418747404116,4.298255751981674e-22,-0.8988609005837359,6.654831947215968e-05
5.994842503189409,1.2040740740740743,True,True,,1.1737736082090526,1.027714796020133,1.0,1.1421199857728412,0.002560570591563742,1003.6124960211187,0.0317983992488422,5.026044478407701e-22,-0.8988621226522585,7.66990274426652e-05
5.994842503189409,1.3214814814814817,True,True,,1.1600194854096315,1.010835657364289,1.0,1.1475846513312886,0.002914174375229302,1003.9438292130583,0.034055372227877474,5.76937797027194e-22,-0.8988634798107472,8.79721888085612e-05
5.994842503189409,1.438888888888889,True,True,,1.1472786085950435,0.997452379644948,1.0,1.1502089042119759,0.0032620210251818045,1004.3014946150377,0.036378171482826946,6.524598221134481e-22,-0.8988649736073857,0.00010038068042598616
5.994842503189409,1.5562962962962965,True,True,,1.1355664948088,0.987060686337802,1.0,1.1504525613536338,0.003600232369371002,1004.6856603204351,0.03875679296780346,7.288960241247166e-22,-0.8988666053241616,0.00011393517116739184
5.994842503189409,1.673703703703704,True,True,,1.1248588503020764,0.9791620142746764,1.0,1.1487974757020434,0.003998561933245731,1005.0965272087088,0.04118277596296277,8.060335887544518e-22,-0.8988683758568347,0.0001286431258624455
5.994842503189409,1.7911111111111113,True,True,,1.1151062969323755,0.973299286672491,1.0,1.1456972302370563,0.00452199530278038,1005.5342828844981,0.04364877135732171,8.837009910532964e-22,-0.8988702856251128,0.00014450805942942447
5.994842503189409,1.9085185185185187,True,True,,1.1062452143328172,0.9690729906738302,1.0,1.1471401753176158,0.005071309733204479,1005.9990707324702,0.046148255838076926,9.617545858236723e-22,-0.8988723345187369,0.00016152908885520473
5.994842503189409,2.025925925925926,True,True,,1.0982053586797447,0.9661450324831877,1.0,1.1540712083845086,0.00564475321443907,1006.4909712605881,0.048675349704402474,1.0400701070263719e-21,-0.8988745218773485,0.00017970076557772844
5.994842503189409,2.1433333333333335,True,True,,1.0909149811485515,0.9642357484995717,1.0,1.1599999725398225,0.006240318291950233,1007.0099927230114,0.05122470322317514,1.118537431344622e-21,-0.8988768464980933,0.0001990131381626701
5.994842503189409,2.260740740740741,True,True,,1.084304098430864,0.963117609162331,1.0,1.1649212459200264,0.006855764080454339,1007.5560683394864,0.05379142562479866,1.1970574166274409e-21,-0.8988793066637332,0.00021945198526593352
5.994842503189409,2.3781481481481483,True,True,,1.0783064485056983,0.962607767158599,1.0,1.1688521944328765,0.007488646586978975,1008.1290579385488,0.05637103909836025,1.2755400068240715e-21,-0.8988819001844197,0.00024099916209110946
